FileNumber,Role,Skills,Education
77439230.pdf,"MARKET CONSULTANT - HEALTHCARE ADVOCATE
","
Premier, automate, Behavioral Health, benefits administration, contracts, Critical thinking, client, client 2, customer service, Database management,
decision making, Diabetes, documentation, employee relations, Government, HIPAA regulations, insurance, internal audit, team building,
leadership, exchange, negotiation, net"," efforts.
Education and Training
BBA
 
: 
Business Administration Human Resources Management
 
University of New Mexico
 
ï¼​ 
City
 
, 
State
 
Business Administration Human
Resources Management
Skill Highlights
Government relations knowledge
Provider education and communication
Personal and "
20272792.pdf,"CUSTOMER ADVOCATE
","
â€¢Problem solving
â€¢Adaptability
â€¢Collaboration
â€¢Time management
â€¢Leadership","
BBA
 
: 
Marketing
 
, 
2014
 
University of Central Arkansas
 
- 
City
 
, 
State
 
, 
Faulkner
"
28635795.pdf,"DRIVER
","
administrative, administrative duties, agency, case management, client, clients, customer satisfaction, database, Fluent in English, English, Farsi,
financial, forms, government, health "," Department of Kunduz Province in order to ensure security and implementation of infrastructure
projects throughout the province.
Translated confidential government/military documents, letters of complaint from civilians, and other classified information while maintaining
exceptional levels of confidentiality.
Maintained line of communication with management through recordkeeping and other administrative processes.
Case Researcher
 
January 2010
 
to 
January 2011
 
Company Name
 
ï¼​ 
City
 
, 
State
Provided holistic and comprehensive case management services to all clients.
Maintained a caseload of families and met with each client weekly for up to 12 months.
Input accurate and complete client data into the agency database.
English Instructor
 
January 2005
 
to 
January 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
English Language Center Puli Khumri, Afghanistan.
Instructed English as a Second Language and taught students conversational and written English.
Maintained meticulous lesson plans including reasonable tasks and home"
13593241.pdf,"SCHOOL SUCCESS ADVOCATE
","
academic, Administrative, aims, approach, Arts, Art, Book, Council, critical thinking, database, essays, special events, Leadership, leadership
skills, leadership development, meetings, Mentor, mentoring, access, net","
2014
B.A
 
: 
Environmental Humanities Politics
 
Whitman College
 
ï¼​ 
City
 
, 
State
 
GPA: 
Magna Cum Laude GPA: 3.815
 
Environmental Humanities Politics
Magna Cum Laude GPA: 3.815
2013
INTERNSHIPS Causa, Portland, OR 
Community Engagement Intern, 2014 FundaciÃ³n EcolÃ³gica Arcoiris, Loja, Ecuador
 
Whitman College
GPA: 
Jan Meier Award for Best Essay in Environmental Studies, Whitman College, 2014 Lomen-Douglas Scholarship, Whitman College, 2014 J
& D Pitts Scholarship, Whitman College, 2013 John & Martha Kelly Scholarship, Whitman College, 2013 Myers-Little Scholarship 
Jan Meier
Award for Best Essay in Environmental Studies, Whitman College, 2014 Lomen-Douglas Scholarship, Whitman College, 2014 J & D Pitts
Scholarship, Whitman College, 2013 John & Martha Kelly Scholarship, Whitman College, 2013 Myers-Little Scholarship
JL & Ivy Wadsworth Scholarship, Whitman College, 2012 VOLUNTEER SERVICE The Children's Book Bank, Portland, OR, 2015 Potluck in
the Park, Portland, OR, 2014 Depave, Portland, OR, 2015
Personal Information
Can speak to my dedication to social justice and knowledge of Border politics)
"
17847636.pdf,"CUSTOMER SERVICE AGENT
","
10 key, Administrative Assistant, attention to detail, Billing, CPR certified, CPT, data entry, data base, delivery, diagnosis, dispatching,
documentation, e-mail, Fast, faxing, filing, forth, Goldmine, ICD-9, indexing, Insurance, Lawson, Letters, notes, Medical Coding, Medical
Terminology, Medisoft, Microsoft Excel, Office, problem solver, Coding, reading, Scanning, Sorting, phones, Typing 45wpm, verbal
communication, Workflow, Allegra, Artiva","al training.
Skill Highlights
Medical terminology
Close attention to detail
ICD-9 (International Classification of Disease
Adept multi-tasker
Office support (phones, faxing, filing)
Records maintenance "
90468982.pdf,"CUSTOMER ADVOCATE
","
ATM, auditing, call center, cash handling, cash register, credit, client, customer satisfaction, excellent customer service, customer service, debit,
fashion, FSA, inventory, money, negotiating, policies, research, safety, selling, sales, supervising, tax","
2009
High School Diploma
 
Howard W. Blake
 
ï¼​ 
City
 
, 
State
 
, 
U S
"
75950464.pdf,"SERVICE ADVOCATE RECRUITER
","
Â· Analyzed official documents in order for migrant families to receive benefits.
Â· Did outreach "," and Training
Sul Ross State University
 
2015
 
Bachelor of Arts
 
: 
Psychology
 
City
 
, 
State
Psychology
Languages
Proficient in speaking, reading and writing in English and Spanish.
"
37560528.pdf,"DOMESTIC VIOLENCE COUNSELOR ADVOCATE
","
Microsoft Office: Word, Excel, Power Point, Outlook * Programs: AIMsi, OMS Systems, UPS Worldship and ALICE, Apricot. * Type 40
WPM, 10-key touch by Sign & Touch",",
advocacy and support for their staff and clients at their Eastern office. I "
23804341.pdf,"ADMINISTRATION ASSISTANT
","
Scheduling
Office administration
Administrative support
Budgeting
Appointment setting
Recordkeeping
Documentation and control
Document retrieval
Spanish skills
Medical office administration
Insurance claims
Completing insurance forms
Appointment scheduling
Billing and coding
Customer service
Work History
Administration Assistant
 
, 
12/2018
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Transferred and directed phone calls, guests and mail to correct staff members
Provided administrative services, including phone and email correspondence, making copies and handling incoming and outgoing mail and
faxes
Managed office inventory by restocking supplies and placing purchase orders to maintain adequate stock levels
Communicated with customers via phone and email to confirm deliveries and respond to inquiries
Kept reception area clean and neat to give visitors positive first impression
Completed and mailed bills, contracts, policies, invoices and checks
Maintained office supplies inventory by checking stock and ordering new supplies as needed
Assisted co"," on procedures, medications and other physician instructions
Called and faxed pharmacies to submit prescriptions and refills
Documented vital signs and health history
Sanitized, restocked and organized exam rooms and medical equipment
Directed patients to exam rooms, fielded questions and prepared for physician examinations
Directed patients to examining rooms and coordinated transportation assistance as necessary
Gathered forms, copied insurance cards and to collect patient information for billing and insurance filing
Obtained client medical history, including medication information, symptoms and allergies
Updated inventory, expiration and vaccine logs to maintain current tracking documentation
Assessed, documented and monitored vital signs for more than 20 patients per dayCollected and documented patient medical information such as blood pressure and weight.
Assisted with routine checks and diagnostic testing by collecting and processing specimens.
Education
Associate of Arts
 
: 
Business Administration
 
American International University
 
- 
City
 
Graduated with 3.3 GPA
Course"
20604208.pdf,"CASE MANAGER/OUTREACH ADVOCATE
","
Excellent communication, computer skills, copying, counseling, data entry, 
documentation, faxing, filing, financial planning, goal setting, leadership,
Microsoft Office (Outlook, Power Point, Word, and Excel), 
net",", job training,
employment, personal financial planning, and other services necessary.
Oversee client transportation needs.
Coordinate programs for women including, but not limited to, support groups, employment and self-improvement.
Be knowledgeable of community resources.
Complete accurate documentation and maintenance of client files.
Serve as an advocate on behalf of residents.
Complete Client Service Plan Act as child advocate (includes having knowledge of child development, parenting "
15958967.pdf,"FACULTY, CLINICAL INSTRUCTOR, & CLINICAL COORDINATOR
",,".Â  Specialized training in pediatric primary care, chronic disease management, sports medicine,
nutrition, pediatric cardiology, and mental wellness.Â  Excels at presenting health & medical education, and program management.
"
19518606.pdf,"MERCHANT SERVICES ADVOCATE
","
Operations Management
Team Leadership
Customer Experience
Training","
2015
Certificate
 
: 
Systems Administration/Net"
74191424.pdf,"CHILD ADVOCATE MANAGER
","
Strong Work Ethnic
Adaptability
Professionalism
Honesty and Integrity
Willingness To Learn
Volunteer Experience
American Cancer Society
Hubbard House
Potter's House Christian Fellowship Church Refugee
Wolfson Children's Hospital","
2014
Master of Education in Leadership and Learning
 
Jacksonville University
 
ï¼​ 
City
 
, 
State
2011
Bachelor of Science
 
: 
Sociology
 
Jacksonville University
 
ï¼​ 
City
 
, 
State
Alpha Kappa Delta International Sociology
Honor Society Member
2011 
Graduated Cum Laude Honors in Sociology 3.7
2006
High School Diploma
 
: 
General
 
Robert E. Lee High School
 
ï¼​ 
City
 
, 
State
"
91051945.pdf,"BUSINESS ADVOCATE BANKER
Cruz
 
Navarro
Cruz
 
Navarro
","
account management, Business Development, business operations, CISCO, International Business, logistics, Oracle, purchasing, Sales,
spreadsheets, tax law
Skills
Budgeting and finance
Strong verbal communication
Conflict resolution
Client assessment and analysis
Budgeting and finance
Strong verbal communication
Conflict resolution
Client assessment and analysis
Proficient level Microsoft OfficeÂ 
Oracle
CRM
Strong verbal communication
Client assessment and analysis
Conflict resolution
Proficient level Microsoft OfficeÂ 
Oracle
Strong verbal communication
Client assessment and analysis
Conflict resolution
Proficient level Microsoft OfficeÂ 
Oracle
Work History
07/2016
 
to 
Current
Business Advocate Banker
 
Company Name
 
â€“ 
City
 
, 
State
 
Target and identify affluent clients, analyze their needs, provide financial solutions based on their relationship with the bank and refer then to
the appropriate business line when required.
Company's advisor for the Small Business Development, provide financial wellness solutions for new and existing clients.
Consultation of credit products and state regulations for business origination and ownership.
Plan, develop and execute out of office visits and venues to small business owners to develop stronger relationships and increase
profitability.
Participate on a weekly basis on conference calls with the Small Business Segment leader and Wells Fargo at Work Program director for
better understanding and direction.
Create performance and efficiency report, direct morning huddles with team members to provide feedback of previous activities.
Assist management with operational activities: team member's schedules, cash shipments, random vault audits, dual control assignments,
approvals, challenging situations with customers, etc.
07/2016
 
to 
Current
Personal Banker Safe
 
Company Name
 
â€“ 
City
 
, 
State
 
Target and identify affluent clients, analyze their needs, provide financial solutions based on their relationship and refer then to the
appropriate business department when required.
Partner up with Financial advisors, Mortgage consultants and additional team member to develop client acquisition plans.Â 
Consultation to business owners of banking and credit solutions throughout Wells Fargo tools and services for business owners.
Assist Wells Fargo international clients providing tailored recommendations suiting their needs.Â 
Out of office visits and venues to business owners to develop stronger relationships and increase bank profitability.
Assist management with operational activities: team member's schedules, cash shipments, random vault audits, dual control assignments,
approvals, challenging situations with clients, etc.
Created strategies to develop and expand sales of services to existing customer which resulted in a 24 % increase in annual revenue.Advised clients on mortgage, ","al and personal loans.
Maintained friendly and "
14146106.pdf,"CUSTOMER SERVICE ADVOCATE II
","
Accounting, Accounts To, Basis, Billing, Customer Inquiries, Customer Service, Inventory, Invoices, Invoicing, Payments, Receptionist, Retail
Sales, Scheduling, Shipping, The Accounting, Account Analysis, Archiving, Cash, Cash Management, Clerical, Credit, Credit Card, Customer
Service Representative, Data Archiving, Data Integrity, Detail-oriented, Etiquette, Filing, Forecasting, Invoice, Ms Office, Operations, Peoplesoft,
Phone Etiquette, Powerpoint, Problem Solver, Time Management, CES, Claims, PIRS, FIPS, Ebill, Aclaims, RMIM, RMIH, SEIU","
High School Diploma
 
: 
Education. I
 
Coastal Carolina University
 
ï¼​ 
City
 
, 
State
 
, 
US
High School Diploma: Coastal Carolina University - Conway, SC I attended Coastal Carolina University with a major in Education. I left one
semester before finishing my degree due to family obligations. 
My last three semesters I earned 4.0 each semester. My GPA was 3.6 when I left
school."
78538268.pdf,"COMMUNITY RELATIONS ADVOCATE SUPERVISOR
"," & Attributes: Developed and
implemented the St. Philips' College Truck Driving Program. Successfully implemented introductory class for prospective adoptive parents, which
increased applicants by 80%. Balanced Dave Thomas Foundation/UJIMA budget and adhered to reporting criteria; increasing options for future
grant applications. Lead fundraising for local schools, churches and other local non-profit organizations. Possess strong interpersonal relations,
written and verbal communication skills. Interacts easily with people of diverse backgrounds, cultures, and socio-economic backgrounds.
Exceptional organizational and time management skills. Ability to ","
University of Houston Clear Lake
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Bachelor
 
: 
Interdisciplinary
 
Bachelor of Interdisciplinary Studies EC-6 Generalist w EC-12
Special Education, University of Houston Clear Lake, Houston, TX. (In progress, Anticipated completion Spring 2016) Activities/Community
Involvement: Volunteer at local food distribution bank Volunteer for the Greater Arc of Houston Assistant Coordinator for San Antonio annual
Juneteenth Celebration Dinner Member of Council for Exceptional Children
Certifications
HIPAA
"
11174187.pdf,"RN / ASST. HEAD NURSE PRACTICE LEADER
","
care planning, Case Management, Home Health, Hospice, Infection control, injections, Nurse Manager, Oncology, scheduling, staff development,
Trauma, triage, tutoring, Urology
Experience
09/2010
 
to 
12/2011
Company Name
Hired as ADON (Assistant Director of Nursing) for an 85 to 90 bed long term care of Mentally and Physically disabled children from 2
years to upper 20's with a few older individuals.
My job there included staffing of all the nurses monthly, setting up transportation for all outside MD office visits of the residents, monitoring
the 3 nursing units of day to day care and documentation of the residents, taking call as needed and twice a month being MOD for the entire
building ,I conducted in-services for the nursing staff and answered all pages during the day with questions or to oversee any critical changes
of residents and helped with decisions to transfer out to a hospital after speaking with the MD.Helped with staff nursing as needed.
Secured a Home Health position at ResCare 
located in Oak Park Illinois in 2015.
I made home visits overseeing clients overall health.
Did basic assessments and listened for any new complaints or change of status.
Would call 
clients doctor if needed or to inform him of a change in status.
Gave injections/ infusions as needed and participated in one clinical trial where all aspects of visit were timed and documented as per
protocal.
I am still registered with this agency but they have very few clients in need of an RN visit.
Most of their clients only need part time CAN visits.
Secured an RN position in July 2016 at Best Home Health where I did home visits part time.
The jobs that were available for part time were minimal so took myself off their roster.
In the fall of 2016 "," and Training
1976
RN Diploma
 
Illinois Masonic School of Nursing
 
ï¼​ 
City
 
, 
State
1974
Northeastern Illinois University
 
ï¼​ 
City
 
, 
State
1973
Western Illinois University
 
ï¼​ 
City
 
, 
State
Additional Information
Awards received Dorothy Rome Nominee in 1999 ( Highest yearly award for "
12544735.pdf,"PATIENT ADVOCATE
","
allergies, Attention to detail, CPT, clients, emotional support, forms, home health, hospice,ICD-9, ids, insurance, leadership, law, Medical
terminology, coordinate patient care, processes, coding, Quality assurance, Safety, Self-motivated, team player, type, written"," and Training
Master of Public Administration
 
: 
Health Care Management
 
Grand Canyon University
 
ï¼​ 
City
 
, 
State
 
Health Care Management
2011
Bachelor of Science
 
: 
Family and Human Development
 
Arizona State University
 
ï¼​ 
City
 
, 
State
 
Family and Human Development
"
22042181.pdf,"ASSOCIATE CLAIM PROCESSOR/MEMBER SERVICE ADVOCATE
","
Customer service
Verbal and written communication
Team collaboration
Problem solving and decision making 
Strong Analytics
Strong "," and Training
Present
Behavioral Science
 
Wilmington University
 
Behavioral Science
1988
Accounting
 
Franklin Morris Business Academy
 
Accounting
1983
Diploma
 
: 
General Studies
 
John W. Hallahan Catholic High School
 
General Studies
"
17165107.pdf,"HEALTH COACH
www.linkedin.com/in/caitlinmaska truefoodandwellness.com
","
Health promotion, nutrition counseling, exercise testing & prescription, health and fitness speaker, Microsoft Office (Excel, PowerPoint, Word)
Certifications
American College of Sports Medicine Registered Clinical Exercise Physiologist
American College of Sports Medicine Certified Cancer Exercise Trainer
American College of Sports Medicine Certified Personal Trainer",", clinical nutrition and exercise physiology.
Education and Training
Master of Science
 
, 
Applied Clinical Nutrition
 
2014
 
New York Chiropractic College
 
ï¼​ 
City
 
, 
State
Outstanding Academic Achievement, overall GPA 4.0
Master of Science
 
, 
Exercise Science
 
2008
 
State University of New York at Buffalo
 
ï¼​ 
City
 
, 
State
Outstanding Academic Achievement, overall GPA 3.87
Bachelor of Arts
 
, 
Biology
 
2004
 
State University of New York at Geneseo
 
ï¼​ 
City
 
, 
State
"
11963737.pdf,"SENIOR CLIENT ADVOCATE II
","
Data analysis 
Business artifacts documentation
Strategic planning 
Business development
Team player 
Workflow analysis
Product launches 
Brand management
MS Project 
SQL and databases
Risk mitigation and management 
Data mapping
Service-oriented architecture 
Release planning
Collaboration tools 
Test case scenarios
Requirements gathering 
Gap analysis
Experience
12/2002
 
to 
12/2017
Senior Client Advocate II
 
Company Name
 
ï¼​ 
City
 
, 
State
SuppCRAIG Gabron
CRAIG Gabron orted BlueCross BlueShield of South Carolina's TRICARE (Military Health Insurance) line of business functioning in an
analyst role.
This position required an ability to "," and Training
1976
Bachelor of Science
 
: 
Health and Physical Education Computer Science and Information Technology Computer Science
 
Slippery Rock University
of Pennsylvania Northampton Community College
 
ï¼​ 
City
 
, 
State
 
Health and Physical Education Computer Science and Information Technology
Magna Cum Laude Computer Science
1980
Computer Science
 
Computer Science
"
18090899.pdf,"SENIOR ADVISOR AND NATIONAL FUNDRAISING DIRECTOR
","
Excel and Google Sheets
Familiarity with multiple CRM
Databases
Budgets
Budget
Business Development
Business strategy
CRM
Databases
Direct mail
Fundraising
Legal
Litigation
Marketing
Marketing and Communications
Excel
Money
Organizational
Problem Solver
Project Management
Sales
Spanish
Spanish Language
Strategy
Website
Workflow
Work History
Senior Advisor and National Fundraising Director
 
, 
09/2020
 
to 
12/2020
 
City
 
, 
State
 
Created project plan to implement a new business strategy and organizational structure to optimize ","
Bachelor of Arts
 
: 
US History
 
Emory University
 
- 
City
 
, 
State
 
summa cum laudeCertificate in Gender and Sexuality
Diversity and Inclusion in the "
72652441.pdf,"CUSTOMER CARE ADVOCATE
","
Creative problem solver MS Windows proficient
EExceptional communication skills Trusted key holder
SStrong client relations Mediation capability
SStrategic sales knowledge Proficient in cash management
QQuick learner Floor set design expertise,
Attention to detail, cash management, closing, communication skills, Creative problem solver, clientele, client, clients, client relations, excellent
customer service, focus, Mediation, MS Windows, promotion, purchasing, quality, Quick learner, selling, sales, seminars, set design, skin care,
Strategic
Professional Summary
I am a motivated individual with exceptional customer service skills looking for "," courses to train peers in various skincare brands.
Beauty Advisor Manager
 
03/2005
 
to 
05/2006
 
Company Name
 
â€“ 
City
 
, 
State
 
Welcomed each guest while offering a superior customer "
17021141.pdf,"PH INPATIENT/FINANCIAL ADVOCATE SUPERVISOR
Education and Training
University of Phoenix
 
2013
 
Master of Business Administration
 
: 
Buisniess
 
City
 
, 
State
 
, 
US
 
GPA: 
GPA: 3.87/4.00
GPA: 3.87/4.00
University of Phoenix
 
2011
 
Bachelor of Science
 
: 
Human Service Management
 
City
 
, 
State
 
, 
US
GPA: 3.96/4.00
University of Phoenix
 
2009
 
Associate of Arts
 
: 
Health Administration 
City
 
, 
State
 
, 
US
 
GPA: 
GPA: 3.97/4.0
GPA: 3.97/4.0
",," and Training
University of Phoenix
 
2013
 
Master of Business Administration
 
: 
Buisniess
 
City
 
, 
State
 
, 
US
 
GPA: 
GPA: 3.87/4.00
GPA: 3.87/4.00
University of Phoenix
 
2011
 
Bachelor of Science
 
: 
Human Service Management
 
City
 
, 
State
 
, 
US
GPA: 3.96/4.00
University of Phoenix
 
2009
 
Associate of Arts
 
: 
Health Administration 
City
 
, 
State
 
, 
US
 
GPA: 
GPA: 3.97/4.0
GPA: 3.97/4.0
"
13967854.pdf,"VICTIM ADVOCATE
","
Trained in indicators of child abuse, domesticÂ Crisis and Human trafficking
Â intervention techniques, violence and human trafficking
Strong client relations
Bilingual in Spanish and English
Culturally sensitive
Public speaking ability
Case management proficiency
Excellent interpersonal skills
Independent judgment and decision making
Knowledge of civil court system
â€‹"," on victim's rights, victim's
compensation, navigation of the justice system, accompaniment to court and connecting victim's families with appropriate resources in the community.
Interpretation and translation in court.
June 2013
 
to 
February 2014
Company Name
 
City
 
, 
State
 
Intern
Entered numerical data into databases in a timely and accurate manner.
Developed a community group targeting immigrant youth: empowerment, cultural diversity and healthy behavior.
Assisted clients with legal interpretation.
Provided referral and advocacy services.
August 2012
 
to 
May 2013
Company Name
 
City
 
, 
State
 
Interpreter/translator
Displayed sensitivity to the cultural and linguistic needs of the clients and families served.
Performed a variety of modes of interpreting such as: simultaneous,consecutive,whispered.
Convert concepts in the source language to equivalent concepts in the target language.
Render spoken messages accurately, quickly, and clearly.
Education
2014
Pellissippi State Community College
 
City
 
, 
State
 
"
75435017.pdf,"CHARGE NURSE
","
Process evaluation
Patient Care Planning
Medical Record Auditing
Detail oriented
Critical thinking
Strong ","
High School Diploma
 
: 
05/1982
 
Lincoln Park High School
 
- 
City
 
General studies.
Associate of Applied Science
 
: 
Nursing
 
, 
05/1993
 
Olive Harvey College 
- 
City
 
"
31040875.pdf,"FAMILY ADVOCATE
","
child care, Council, government, Meetings, money, progress, sales, social services, staffing"," by explaining to the parents that children's daily attendance is important to learning,
attending Parent Meetings, participating in Policy Council to be able to make decisions in the program, volunteer in the Head Start/Early
Head Start classrooms, and educationally connecting with children at home.
Document families progress in the system ChildPlus.
09/2005
 
to 
02/2009
Family Care Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Handled ten dependency cases in the state of Florida and five dependency cases out of state.
Conducted evaluations on homes of parents, relatives, and non-relatives for safe placement of children.
Performed monthly home visits at children's current residence to monitor wellbeing of children.
Referred parents to services to assist with case plan completion to reunify with children and case closure.
Responsible for being present at court hearings and reported the progress parents made on case plan.
Gone to multiple staffing to discuss the status of the cases and followed all recommendations.
Documented cases on program Home Safe Net/FSFN.
08/2004
 
to 
06/2005
Sales Associate
 
Company Name
 
ï¼​ 
City
 
, 
State
Assisted customers in locating items in the department.
Recognized for bringing in most sales in the department.
Cleaned fitting rooms.
09/2002
 
to 
05/2004
Student Assistant/Building Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Signed in customers to play pool.
Collected money for pool usage.
Promoted to Building Manager for displaying hard "
26071861.pdf,"CUSTOMER SUCCESS ADVOCATE
","
academic, Active Directory, anti-virus, audio, cables, cabling, hardware upgrades, computer hardware, client, clients, Database, documentation,
editing, e-mail, email, FrontPage, Ghost, HTML, PHP, Javascript, Linux, Mac, Macintosh, Messaging, Access, Excel, mail, Microsoft Office
Suite, office, Windows Operating Systems, Outlook, Powerpoint, Publisher, Win, Win7, Win8, Word, net",".
Provide strong input on requirements for classroom and computer lab equipment.
Assist with maintaining and creating new documentation for processes used across the state for computer labs, classrooms and user
machines.
Determine required hardware upgrades and make recommendations based on the user's needs.
Coordinate with NAU ITS department for academic computing, net"
25873425.pdf,"HEALTH ADVOCATE
","
Public Safety
Administrative Support
Proficient in Lytec
Proficient in GSuite
Patient rights
Data entry
Time management
Problem-solving skills
Decision-making abilities
Crisis intervention
Crisis communication
Work History
Health Advocate
 
, 
03/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Assisted patients in understanding individual rights and responsibilities in regards to care, coverage and payment
Reviewed all patient paper","
Bachelor of Science
 
: 
Psychology
 
, 
04/2017
 
East Stroudsburg University
 
- 
City
 
, 
State
 
Member of Phi Sigma Delta Fraternity, Member of P.R.I.D.E. ClubHigh School Diploma
 
: 
2017
 
Naugatuck High School
 
- 
City
 
, 
State
 
Graduated in Top 20% of class. GPA: 3.4, Participated in school Marching Band, 2007 to 2009. Participated in school's Percussion Ensemble,
2005 to 2009
Certifications
CPR Certified, 2015-2016 First Aid Training, 2015
"
36392131.pdf,"REVENUE CYCLE ADVOCATE
","
Experience with Epic System, Epicare, Emdeon, Training and educating staff on Epic WQ's, Creating Workers Comp cases in Epic, Signature,
IDX, Medical Manager, MS Word, Excel, NC Tracks, Customer Service skills, Collect payment over the phone and posting payments in Epic","
6 1990
High School Diploma
 
: 
Business
 
Northern High School Durham NC UNITED States
 
ï¼​ 
City
 
, 
State
 
, 
US
Top 10% of class Emphasis in BusinessOffice Administration course"
54067174.pdf,"PATIENT ADVOCATE
","
Customer service expert 
Customer-focused
Strong organizational skills 
Skilled multi-tasked
Creative problem solver 
Deadline-oriented
Active listening skills 
Scheduling
Quick learner 
Bilingual
Training development aptitude 
Dentrix/Open Dental Training
Credit card processing
Experience
Patient Advocate
 
May 2015
 
to 
Jun 2017
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintained accurate records of patient care, condition, progress and concerns.
Observed and documented patient status and reported patient complaints to the case manager.
Managed customer calls effectively and efficiently in a complex, fast-paced and challenging call 
center environment.
Set up patient appointments for all locations.
Kept record of conversation on each individual file.
Meet certain appointment goals daily and monthly.
Answered basic questions regarding Insurance, past, and future treatments.
Inbound Calls 
Outbound Calls.
Insurance Agent
 
Dec 2014
 
to 
May 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Closed an average of 10 new sales per week.
Calculated premiums and established payment methods for sales.
Interviewed prospective clients to learn about their financial needs and to discuss any existing 
coverage.
Processed applications, payments, corrections, endorsements and cancellations.
Met with an average of 5 walk-in policyholders a day to address and resolve complaints.
Called 250 warm leads each week to expand client base.
Promoted agency products to customers in person, on the telephone and in writing.
Finalized sales and collected necessary deposits.
Collected all premiums on or before effective date of coverage.
Prepared necessary paper"," and Training
High School Diploma
 
2013
 
Winfree Academy Charter School
 
ï¼​ 
State
CNA Certificate
 
2012
 
City
 
, 
State"
80503242.pdf,"MANAGER, DIGITAL MARKETING AND COMMUNICATIONS
","
More than 19 years ","
Masters of Science
 
, 
Public Service Management, Healthcare Administration
 
06/04
 
DePaul University
 
Public Service Management, Healthcare
Administration
Bachelor of Science
 
, 
Biological Sciences
 
5/96
 
University of Illinois
 
Biological Sciences
"
10818478.pdf,"EXPRESS SCRIPTS
","
Administrative
Cash handling
Excellent communication
interpersonal skills
Detail-oriented merchandising
Self-motivated
70 WPM","
High School Diploma
 
: 
Business/ Computers
 
Camden County High School
 
ï¼​ 
City
 
, 
State
"
18725071.pdf,"YOUTH ADVOCATE
","
Mental Health, Excel, PowerPoint, Windows, Microsoft Word, Quality Teaching"," and educational background of
Psychology and Sociology. Personal and empathetic, with great sense of humor and the ability to bring out the best in others. Skilled in "
