FileNumber,Role,Skills,Education
25070914.pdf,PUBLIC RELATIONS ,"
Media relations
Strategic management
Event planning
Print media expertise
Strategic Thinking
Excellent Planning Skills
Outstanding interpersonal & management skills
Work History
Public Relations Executive
 
08/2002
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Sign new business, write PR proposals, broker talent deals, maintained client relationships, supervised music & red carpet events, provided
crisis PR & managed staff.
Responsibilities also include creating, implementing and executing creative press campaigns & special events for recording artists,
","
Bachelor of Science
 
: 
Business | Management
 
University of Phoenix
 
- 
City
 
, 
State
 
Business | Management
Associate
 
: 
Arts - Law
 
Los Angeles City College
 
-
Legal Studies/Paralegal (Entertainment) 3616 Cardiff Avenue | #109 | Los Angeles, CA | 90034-4085
 
:
Associate of Arts
 
: 
Law | Legal Studies/Paralegal (Entertainment)
 
Los Angeles City College
 
- 
City
 
, 
State
"
12545844.pdf,"PUBLIC RELATIONS ACCOUNT COORDINATOR
","
Account Management
Proficient in Vocus and Cision
Administrative Experience
Familiar with using TVEyes","
Bachelor of Arts
 
, 
Communication and Journalism
 
2014
 
University of Nevada
 
ï¼​ 
City
 
, 
State
 
Marketing, Public Relations and Journalism
course"
34712719.pdf,"WRITER
","
Microsoft Office, Excel, PowerPoint proficient
Strong verbal communication
Quick learner
Issue resolution
Attention to detail
Energetic and organized
APA and MLA formatting
Fact checking
Self-motivated
Independent "," and Training
HIgh school diploma
 
: 
June 8th 2016
 
Northwood High School
 
Member of World Wildlife Club Events Coordinator of Yoga and Pilates Club
Executive board of Fellowship of Christian Athletes club Member of Student Forum Recipient of the Pride of the Pack Award (rewarding merit
and character) Named Athlete of the Month three times 2 year captain of the varsity Lacrosse Team 1 year captain of the varsity Basketball Team
4 year varsity athlete
TV Writing and Production Documentary Filmmaking
 
, 
May
 
Freshman | Chapman University
 
TV Writing and Production Documentary
Filmmaking
"
75329822.pdf,"PUBLIC RELATIONS/SOCIAL MEDIA MANAGEMENT
",,"
B.A
 
: 
Marketing
 
June 2005
 
Berkeley College
 
Marketing"
23631724.pdf,"COMMUNICATIONS DIRECTOR
","
Superior verbal and written communication skills
Excellent media contacts
Crisis communication
Web content
Brand development and management
Analytical thinker
PowerPoint presentations
Adobe Photoshop
Work History
Communications director
 
, 
09/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Responsible for all internal and external communications for non-profit agency providing counseling, shelter and services to 90,000
Pennsylvanians each year.
Media relations/government relations/fundraising.
Web site design and content/social media (Facebook, Twitter, YouTube, Pinterest).
Annual report/statewide fatality report/publications design & content.
Developed and managed communications strategies, plans and budgets.
Planned and launched innovative, creative and effective communications campaigns, such as a press conference to honor domestic violence
victims at Capitol Rotunda which resulted in participation by governor and 19 legislators and statewide media coverage.
Oversaw and adhered to the communications department budget.
Communications director Pennsylvania Auditor General
 
, 
01/2005
 
to 
01/2013
 
Company Name
 
â€“ 
City
 
, 
State
 
Responsible for all internal and external communications for department of 750 employees serving 12.5 million state residents Issued more
than 300 press releases each year, plus media inquiries Web site design and content/social media National award for ""PR on a Shoestring''
& honorable mention for Web site Special assignments reporter, Pittsburgh Tribune-Review (2004-2005) Focused on in-depth background
reports on topical political, economic issues High-profile breaking news such as President Reagan's state funeral Recognized as business
writer of year by Pennsylvania Society of Professional Journalists for coverage of US Airways' bankruptcy.
Chief communications officer
 
, 
08/2001
 
to 
04/2003
 
Company Name
 
â€“ 
City
 
, 
State
 
Responsible for all internal and external communications for Fortune 700 international toolmaker with more than 14,000 employees in 64
global markets, including Germany, India and China.
Speechwriting, annual report and other executive communications, community relations, government relations, corporate philanthropy.
Served as the primary point of contact for incoming media calls, including requests for meetings and interviews with company executives and
experts.
Developed and managed communications strategies, plans and budgets.
Vice president
 
, 
02/1998
 
to 
08/2001
 
Company Name
 
â€“ 
City
 
, 
State
 
Speechwriting, annual reports, crisis communications, government relations.
Marketing communications and strategic planning.
Blue-chip clients included Firestone (Explorer tire fiasco), HealthSouth, Visa.
Developed key messaging, branding and positioning statements.
Planned and launched innovative, creative and effective communications campaigns, such as Os-Cal bone supplement, placing former
Olympic skater Peggy Fleming on ABC's ""Good Morning, America''Â 
Manager
 
, 
12/1996
 
to 
02/1998
 
Company Name
 
â€“ 
City
 
, 
State
 
Responsible for all external communications for Fortune 500 natural-gas utility with more than 350,000 customers in Pennsylvania and
Maryland.
Media relations, customer relations, government relations, marketing.
Public Utility Commission as a model in the state.
Developed and managed communications strategies, plans and budgets.
Created and implemented external and internal communications strategies for key company initiatives such as energy deregulation and retail
shopping for natural gas
Editor/Reporter
 
, 
09/1985
 
to 
12/1996
 
Company Name
 
â€“ 
City
 
, 
State
 
Award-winning reporter and editor with ","
Bachelor of Arts
 
: 
Communications
 
, 
1977
 
Pennsylvania State University
 
- 
City
 
, 
State
 
communications
Reporter and editor of Daily Collegian, college newspaper
MFA
 
: 
creative non-fiction
 
, 
June 2004
 
Spalding University 
- 
City
 
, 
State
 
"
11635137.pdf,MARKETING & COMMUNICATIONS ,,"
Bachelor of Arts
 
: 
English Literature
 
UC SANTA BARBARA
 
ï¼​ 
City
 
, 
State
 
Credentials
Content development, corporate communications, health care, new business development, producing, public relations, sales, stories, strategic
planning"
45900271.pdf,"EVENTS & PUBLIC RELATIONS LEADER
","
advertising, attention to detail, brochures, budgets, excellent communication, conferences, content, contracts, clients, customer service, email,
financial, fundraising, leadership, logistics, marketing plans, marketing, marketing and communications, marketing communications, marketing
material, materials, meetings, personnel, press releases, understand store, promotion, proposals, purchasing, quality, radio, strategy, strategic, TV,
trade shows, travel arrangements"," and sports & recreations building projects.
Coordinated trainings, luncheons/dinners, business meetings, and travel arrangements.
Created and updated marketing content including proposals, brochures, invites and social media.
Prioritized, generated and tracked contracts, as requested by Project Managers, with sharp deadlines to ensure projects stay on timelines.
Invoiced large financial payments and assisted in tracking budgets with great attention to detail on multimillion dollar projects mostly in the
healthcare industry.
Organized required catering service, venture and equipment setup for events including golf tournaments, appreciation dinners and company
retreat.
Provided the highest level of customer service to customers and clients.
Addressed customer questions, concerns and needs in a "
16620172.pdf,"ACCOUNT REPRESENTATIVE
","
Social Media Strategy Digital Marketing Content Development
Copywriting Photo Editing Microsoft Office Suite
Ads
C
Content
Content Development
Copywriting
Client
Delivery
Email
Finance
Financial
Leadership
Letters
Marketing strategy
Marketing
Materials
Meetings
Microsoft Office Suite
Net","
Master's Degree
 
: 
Communication and Media Studies
 
, 
05/2018
 
Rutgers University
 
- 
City
 
, 
State
 GPA: 3.83
Bachelor's Degree
 
: 
Communication and Women's & Gender Studies
 
, 
05/2016
 
Institute for Women's Leadership
 
- 
City
 
, 
State
 
Leadership Scholars Certificate
 
: 
05/2016
 
"
21297828.pdf,"PUBLIC RELATIONS AND EVENT PLANNING ASSISTANT
","
book, editing skills, event planning, Event Management, Special events, Journalism, marketing, Excel, Microsoft Office, PowerPoint, Multi-media,
press releases, public relations, self-starter, TV, verbal communication skills, website, written","
Bachelor of Arts
 
: 
Journalism Public Relations
 
, 
August 2012
 
INDIANA UNIVERSITY-PURDUE UNIVERSITY INDIANAPOLIS
 
ï¼​ 
City
 
,
State
 
Journalism Public Relations
Certificate in Event Management
"
38056161.pdf,"PUBLIC INFORMATION MANAGER, SR
","
conferences, detail oriented, direction, Engineer, special events, senior management, feature articles, General Manager, letters, Mac, materials,
Media relations, messaging, Access, Excel, Microsoft Office Suite, Office, PowerPoint, Word, newsletter, newspaper, personnel, presentations,
press, press releases, project management, public relations, publications, Reading, research, speeches, team player, Transportation, verbal skills,
website, written, writer, articles","
Masters of Public Administration
 
Troy University
Bachelor of Arts
 
: 
English
 
University of Georgia
 
English
"
26127853.pdf,"FAST FOOD RESTAURANT MANAGER
","
Adobe Acrobat, Adobe, advertising, arts, Draw blood, budgets, cash registers, Coaching, Interpersonal, communication skills, CPR, client,
clients, customer service, delivery, Directing, Email, equipment maintenance, Estimating, special events, first aid, Flash, forms, government,
drawing, image, Inventory management, Laptop computers, Notebook computers, Laser printers, logos, money, Microsoft Office software,
Microsoft Outlook, Microsoft PowerPoint, Microsoft Project, Microsoft 
Word, Microsoft Word, Microsoft Word, Negotiating, Organizing,
payroll, personnel, policies, POS, press releases, promotion, public relations, publicity, quality, reading, Recording, repairs, resuscitation, safety,
Scheduling, Collect specimens, speeches, Spreadsheet, staffing, Teaching, type, Venipuncture, web pages","
Associate's Degree
 
: 
Phlebotomy Technician/Phlebotomist
 
, 
February 2014
 
City
 
, 
State
 
Phlebotomy Technician/Phlebotomist Match laboratory
requisition forms to specimen tubes Draw blood from veins by vacuum tube, syringe, or butterfly venipuncture methods Dispose of blood or other
biohazard fluids or tissue, in accordance with applicable laws, standards, or policies Dispose of contaminated sharps, in accordance with
applicable laws, standards, and policies Draw blood from arteries, using arterial collection techniques Draw blood from capillaries by dermal
puncture, such as heel or finger stick methods Collect fluid or tissue samples, using appropriate collection procedures Collect specimens at specific
time intervals for tests, such as those assessing therapeutic drug levels Getting Information Updating and Using "
85766635.pdf,HUMAN RESOURCES ADMINISTRATIVE ASSISTANT/,"
Excel, Microsoft Office, customer service, database skills, event coordination, fast paced, focused, HRIS, human resources, social media
management, leadership skills, net","
and "
23771896.pdf,"PUBLIC RELATIONS OFFICER
","
â€¢Script Writing
â€¢News Reporting
â€¢Video Shooting
â€¢Video Editing
â€¢Video Productions"," program organized by a pharmateutical company, SOHO Global Health. As per its name, SOHO #BetterU has a vision to
support a better public health. SOHO #BetterU alligns with SOHO Global Health commitment as a pharmaceutical company thus focus on health
education.
May 27, 2015
Early Investments, for the Sake of Better Elderly Days
 Â 
Commemorating National Elderly Day
 Â 
March 5, 2015
Be Aware of the Danger of Deafness due to Mid-Ear Inflammation
 Â 
Commemorating the International Ear Care Day
 Â Support CSR (Corporate Social Responsibility) Programs
 Â 
Socializing the Reading Culture to the Community Official Announcement of the Reading Corner
 
at the Himmata Foundation Layover
House
For this time activity, SOHO Global Health synergizes with other stakeholders i.e. BPP PERHUMAS (Indonesian Association of
Community Public Relations), Eduguide, as well as OTP (On That Point) Institute
Events in Gunung Sahari, in Medan, in Pulo Gadung.
Public Relations
 
May 2013
 
to 
September 2014
 
Company Name
 
ï¼​ 
City
Fullfill all the clients need, how to emphasize their brand image, events, etc.
Identified customer needs through market research and analysis.
Defined project and company vision, strategies and tactics.
Researched, negotiated, implemented and tracked client's advertising and public relations activities.
Expanded product and company recognition in the national press to support client's sales and marketing teams.
Established and maintained cooperative relationships with representatives of community, consumer, employee and public interest groups.
Coached client representatives on effective communication with the public and employees.
Managed all media, press and public relations issues.
Conferred with production, graphic design and web-design personnel to coordinate production of corporate communications materials.
Coordinated special events (for example : launching products), monthly, quarterly marketing and community events.
News Reporter
 
May 2009
 
to 
May 2013
 
Company Name
 
ï¼​ 
City
My specific duty are to cover the news from the President of Indonesia, in other words i was an Indonesian Politic and Presidential
Journalist.
Presented local news and feature reports in national news programs.
Wrote factually correct, concise and engaging news stories within tight deadlines.
Gathered and verified factual information regarding stories through interviews, observation and research.
Introduced fresh and new angles on previously-reported material to update and inform readers.
Reported and penned front-page breaking news stories and provided real time updates online.
Traveled to location to write reviews from firsthand "
37375999.pdf,"OWNER
","
Event management, email marketing, project management, community management, communications, social media.","
St. John's College
 
2009
 
BACHELOR OF ARTS
 
City
 
, 
State
 
The Great Books of Western Civilization: www.sjcsf.edu
Affiliations
New York Women's Culinary Alliance: www.nywca.org/
"
13129275.pdf,"INTERNAL AUDIT ASSISTANT
","
AP style, interpersonal skills, community relations, crisis management, Crisis Communications, Database, 
editing, m
 onitoring and analyzing news
and social media, 
Microsoft Office Suite, write press releases, problem solving, project planning, proof reading, p
 lanning and executing employee
events, social media platforms, maintain website, writer, 
written and verbal communications skills"," material, including bookmarks and "
14611516.pdf,"PROPERTY MANAGEMENT ASSISTANT
","
Bilingual in English and Spanish
Computer skills
Creative Writing
Strategy development
Social media coordination
Media relations
Critical thinking
Campaign management
Fact checking
Information gathering
Strategic Planning
Social media marketing
Work History
Property Management Assistant
 
, 
01/2018
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Introduced prospective tenants to types of units available and performed tours of premises.
Communicated with clients and tenants while offering strategic solutions to remedy problems.
Communicated effectively with owners, residents and on-site associates.
Generated ","
Criminal Justice
 
Bronx Community College
 
- 
City
 
, 
State
 
Associate of Arts
 
: 
Video Game Design
 
Southern New Hampshire University
 
- 
City
 
, 
State
 Certifications
Computer Science Certificate, CENTU Dominican Republic - 2009
Intermediate Python Coder/Data Analyst and advancing, DataCamp
"
29329075.pdf,"TRANSFER RECRUITER/ADMISSIONS COUNSELOR
","
administrative, photo, advertising, arts, Business Communications, charts, community hospital, Counseling, client, clients, direct mail, direction,
email, event planning, expense reports, Focus, forms, government, human resource, invoicing, letters, office, office manager, payroll, personnel,
print advertising, proposals, public relations, Recruiting, research, scheduling, supervising, switchboard","
Business Communications - Area of Study G.M.O.R. Theological Institute Counseling & Pastoral Care - Area of Study Timothy J. O'Connor
Training Academy Certification - Illinois State Peace Officer 
Northern Illinois University
Attained Diploma
 
Chicago St. Thomas Aquinas H.S
AFFLIATIONS & COMMUNITY SERVICE
 
"
27257013.pdf,"PUBLIC RELATIONS & COMMUNICATIONS MANAGER
","
Creative writing
Strategic messaging
Team Leadership
Press Releases & Press Kits
Crisis Management
Promotion & Image
Media Relations
Campaign Development
Community Relations
Social media coordination
Problem solving
Media relations training
Work History
Public Relations & Communications Manager 
, 
01/2019
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Direct Report to the President. Lead the development, implementation and monitoring of the ","
Master 
: 
Public Relations
 
, 
04/2011
 
University of Sacred Heart
 
- 
City
 
Bachelor of Arts
 
: 
Advertising & Public Relations
 
, 
04/2005
 
University of Puerto Rico
 
- 
City
 
https://www.linkedin.com/in/migdaliz-ortiz-8303653b
Affiliations
Board Member of the Public Relations "
19503224.pdf,"ASSOCIATE VICE PRESIDENT FOR COLLEGE ADVANCEMENT & PUBLIC RELATIONS
","
Personal
Effective written and verbal communication skills
Effective managerial and administrative skills
Ability to adapt and respond to various situations
Ability to maintain high level of confidentiality
Ability to "," administration for 7 years, predominately in advancement and public relations at both the university and community
college level. In addition, I've taught or authored over 20 unique college courses primarily in the business discipline
Currently, I have the privilege of serving Mississippi Delta Community College as the Associate Vice President for College Advancement and
Public Relations. In this role, I serve as the Chief Advancement & Chief Communications Officer reporting to the College President. A member of
the college's senior administrative team since 2010, I also serve on the President's Cabinet.
As the Executive Director of the MDCC Alumni & Foundation, Inc., I have overall responsibility for advancement at the college including alumni
affairs, annual giving, major gifts, records, planned giving, donor relations, and events. I also have responsibility for public relations including college
marketing, communications and news.
"
22861181.pdf,"GENERAL MANAGER
","
Work History
GENERAL MANAGER
 
, 
11/2009
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
-Responsibilities: Reviewing correspondence 
& writing responses; Assisting the Director of the institute; Manage and plan special events
and conferences; Train & Supervise other staff; Oversee the purchases & maintain office supplies & equipments; Schedule appointments;
Assisting in the Recruitment process, Taking care of marketing the institute so that we get good no.
of admissions every year.
Maintaining appropriate records of student's progress and development ; Making the schedules for the staff members; Checking the log-
books of the teachers from time to time and giving appropriate feedbacks.
Responding to walk-in inquiries and inquiries over the phone.
Coordinated projects and events exercising ability to improvise, improve procedures, and meet demanding deadlines.
Liaison between all impacted departments to ensure proper communications and reporting practices.
Plan and coordinate corporate luncheons, and develop presentations for related on-site and off-site meetings.
Organize the details of special events, travel arrangements, corporate agendas and itineraries.
Oversaw daily office operations for staff of 
[Number]
 
employees.
AN ADMINISTRATIVE ASSISTANT 
& PUBLIC RELATIONS OFFICER
 
, 
11/2003
 
to 
08/2009
 
Company Name
 
â€“ 
State
 
Teaching : To teach the Multi-lingual specialists English Grammar and teach them techniques to avoid errors in writing English; marking ",": Conduct seminar classroom education; conduct exercises in grammar, punctuation and sentence structure.
Feature American cultural notes.
Provided Administrative Assistant to the General Manager.
Organize the details of special events, travel arrangements, corporate agendas and itineraries.
ACHIEVEMENT : Was promoted to their sister concern company as the Center-Manager, Aakash Institute, Guwahati 
by the Directors
after a year's time due to my hard-"
91197243.pdf,"PUBLIC RELATIONS MANAGER
","
branding, budgets, budget, content, cost control, crisis communications, Crisis Management, client, clients, editorial, Editing, Event Planning,
Executive Coaching, focus, government, Leadership, Marketing, materials, Media Relations, meetings, mentor, Messaging, Excel, MS Office,
office, Outlook, PowerPoint, win, Word, policies, Positioning, presentations, press, PR, profit, Project Management, proposal development,
Public Relations, speaking, publicity, quality, real estate, Research, Roofing, social media platforms, Strategy, Strategic"," programs, more practitioners pursing/ obtaining IREM certification and membership, and more college/university students
interested IREM and a real estate management career.
Now institutionalized across 93 US and international IREM chapters, the program has generated, and continues to yield, excellent results.
Successfully managed crisis communications for incidents including dismissal of a high-level staff member and murder of an association
member.
Sharon V.
Peters Page Two) Some Key Achievements (cont'd): Managed multiple, concurrent projects on a daily basis, completing them on time and
on budget.
"
49119887.pdf,"MARKETING & PUBLIC RELATIONS MANAGER
",,"
Bachelor of Science
 
: 
Marketing and Business
 
, 
2011
 
Marymount Manhattan College
 
ï¼​ 
City
 
, 
State
 
, 
USA"
85973397.pdf,"COMMUNICATIONS CONSULTANT
","
Advising C-level executives
Effectively ","
Master of Communication Management, M.C.M.
 
2016
 
University of Southern California
 
City
 
, 
State
 
, 
USA
Bachelor of Arts
 
: 
Communication
 
2012
 
University of Hawaii
 
City
 
, 
State
 
, 
USA
Bachelor of Arts
 
: 
Psychology
 
2012
 
University of Hawaii
 
City
 
, 
State
 
, 
USA
Board & Leadership "
14364597.pdf,"PUBLIC RELATIONS & DEVELOPMENT ASSOCIATE
","
Seasoned ","
February 2010
Mercy College
 
City
 
, 
State
 
Bachelor of Science
 
: 
Corporate Communications
 
Corporate Communications
"
88651471.pdf,"BUDGET ANALYST/RESEARCH ADMINISTRATOR
","
Database, Basis, Inventory, Advertising, Marketing, Training, Document Control, Accountable For, Audit, Change Orders, Documentation, Pmo,
Process Improvement, Proposals, Real-time, And Marketing, And Sales, Increase, Product Sales, Public Relations, Sales, Sales Analysis, Sales
And, Sales Increase, Sales Reports, Transportation Safety, Virtual Learning, Virtual Training, Budget, Budgets, Contract Negotiation, Databases,
Inventory Control, Progress, Sops, Tool Room, Clinical Trials, Finance, Financial Services, Marketing Collateral, Infomaker, New Hires, Oracle,
Pcm, Security, Cost Savings Analysis, Pricing, Records Management, Access, Accounting, Audits, Business Intelligence, Cost Accounting, Evms,
Excel, Federal Acquisition, Federal Acquisition Regulations, Government Contract, Microsoft Access, Microsoft Office, Microsoft Office 2010,
Microsoft Sharepoint, Ms Access, Ms Office, Office 2010, Outlook, Pmp, Powerpoint, Problem Solving, Scheduling, Share Point, Sharepoint,
Six Sigma, Six-sigma, Word, Mba, Business Management"," provider for participating primary and
secondary schools nationwide. â—¦ Developed a client tracking database for local architectural firm. â—¦ Created and maintained financial
software and client records for PM-Group, a financial services provider. â—¦ Created marketing collateral for small businesses and independent
consultants â—¦ Developed marketing and advertising campaign for graphics company. â—¦ Provided marketing consultation for a clinical trials
research organization.
Public Relations and Marketing Manager
 
January 2002
 
to 
January 2005
 
Company Name
 
â—¦ Compiled sales reports on a monthly, quarterly and annual basis â—¦ Designed marketing
and sales business systems which resulted in a sales increase of 125% â—¦ Designed and administered sales and inventory database for product
and sales analysis â—¦ Project lead for development of virtual training center for transportation safety â—¦ Created advertising collateral for
publication
Education
MBA
 
: 
2006
 
University of Phoenix
 
MBA, University of Phoenix,2006 - 3.2 GPA
BS
 
: 
Business Management
 
University of Phoenix
 
BS, Business Management, University of Phoenix - 3.6 GPA
Certifications
PMP CAS
"
22560013.pdf,"MARKETING AND PUBLIC RELATIONS MANAGER
","
Adobe, Acrobat, photo, Photoshop, Advertisements, advertising, Art direction, Asset Management, B2B, Banners, Brand strategy, branding,
brochures, brochure, Budgeting, budget, Capital Markets, com, Creative direction, client, creative development, direct mail, Flash, fundraising,
Funds, Graphic design, graphics, Illustrator, InDesign, Layout, marketing, Marketing Collateral, materials, Excel, Microsoft office, office,
PowerPoint, Word, newspapers, Packaging design, Packaging, photography, posters, pre-press, press, programming, Project management,
publications, Quark Xpress, radio, recruiting, retail, sales, scripts, Spanish, strategic, strategic development, television, website, Web Design","
BA
 
: 
Graphic Design
 
, 
1 1995
 
California State University
 
ï¼​ 
City
 
Graphic Design
Languages
Bilingual (Spanish)
"
26330995.pdf,"MANAGER OF PUBLIC RELATIONS AND COMMUNICATION
",": 
Judgment and Decision Making Team Player Social Perceptiveness Active learner Adapt to ",",
gender equity, youth, economic development and democracy.
Organized and implemented cultural programs and provided follow up on all educational and cultural programs.
Cultivated a solid net"
33072201.pdf,"DIRECTOR OF MARKETING
","
Marketing, Advertising, Public Relations, Roi, Budgeting, Media Strategy, Social Media Strategy, Content Creation, Forecasting, Pr, Site Layout,
Strategic Planning, Teaching, Buying, Buying/procurement, Sales, Media Buying, Associate, Training, And Marketing, Branding, Account
Executive, And Sales, Sales To, Tradeshows, Clients, Agency Partners, Business Sales, Forecasts, Marketing Strategy, Product Marketing, Sales
Presentations, Basis, Budget, Distributor Sales, Marketing Department, With Sales, Account Sales, Accounts And, Accounts Manager, Budgets,
Corporate Accounts, Corporate Sales, Increasing Sales, Isr, Key Account, Key Accounts, Marketing Plan, Million, Monthly Sales, National
Sales, New Products, Pricing, Regional Sales, Sales Contract, Sales Force, Sales Forecast, Sales Revenue, Sales/marketing, Increase, Liaison,
Tradeshow, Account Management, Bankruptcy, Different Accounts, Proposals, Database, Account Planning, Adobe Indesign, Ambitious,
Catalyst, Channel Management, Crisis Management, Crm, Customer Relationship Management, Diesel, Excel, Hyperion, Illustration, Illustrator,
Indesign, Interactive Media, Lotus Notes, Marketing/advertising, Masters Of Business Administration, National Accounts, Natural, Oracle,
Photoshop, Powerpoint, Product Management, Relationship Building, Rest, Sales And, Sales Campaign, Sales Generation, Share Of Voice,
Steering, Suspension, Team Player, Voice, Word, Automotive, Business Management, Mba, Aviation, Rural Electric, Sampling","
MBA
 
: 
International Business Management
 
2012
 
University of Texas
 
City
 
, 
State
 
, 
US
 
MBA-International Business Management; University ofTexas, Arlington, TX 2012
Graduate Certificate
 
: 
Asian Business Studies
 
2012
 
Tongji University
 
City
 
, 
CN
 
Graduate Certificate-Asian Business Studies; Tongji University,
Shanghai, China 2012
Bachelor
 
: 
Ferrari North America
 
1998
 
Baylor University
 
City
 
, 
State
 
, 
US
 
Bachelor of Communications - Baylor University - Waco, TX, 1998
Nicole Westfall: Sampling of Clients Served Over The Years Financial John Hancock Kellogg & Andelson Pharmaceutical/Medical/Spa Merck-
Medco St. Jude's Children's Hospital Virbac Animal Health HealthMagic Migraine Miracle (launch) Pampered Perch (launch) Wax Poetic Carla's
Concoctions Utilities Touchstone Energy Big Dig (Boston tunnel project) LPPC (Large Public Power Council) LCRA (energy consortium)
NRECA (National Rural Electric Cooperative Association) Qwest Communications Lifestyle/Philanthropy Boyd Gaming Corporation Sam's
Town Hotel and Casino Stardust Hotel and Casino Sam's Town Tunica Bang & Olufsen Nakamichi America House of Champions Covenant
House California Dr. Judy Marshall Automotive Bentley Motors Vespa Automobili Lamborghini S.P.A Ferrari North America Indian Motorcycle
Shelby Automobiles Carroll Shelby BorgWarner Turbo Systems (launch) Petersen Aviation Gooding & Company (launch) Haggerty Collector
Net"
24677466.pdf,"SOCIAL MEDIA & COMMUNICATIONS MANAGER
Education
Master of Business Administration
 
: 
Business
 
2014
 
University of Maryland University College
 
City
 
, 
State
Bachelor of Science
 
: 
Journalism & Mass Communication (Public Relations)
 
2007
 
North Carolina Agricultural & Technical State University
 
City
 
,
State
 
","
Adobe Creative Suite, Dreamweaver, FrontPage, Microsoft Office, Microsoft Outlook, 
Oracle Procurement, Joomla Content Management
System, Kentico Content Management System","
Master of Business Administration
 
: 
Business
 
2014
 
University of Maryland University College
 
City
 
, 
State
Bachelor of Science
 
: 
Journalism & Mass Communication (Public Relations)
 
2007
 
North Carolina Agricultural & Technical State University
 
City
 
,
State
 
"
31211074.pdf,"CITY CARRIER ASSISTANT
","
Active Directory, advertisements, advertising, cash registers, Hardware, counseling, credit, crisis management, client, clients, Customer Service,
Information Systems, merchandising, Excel, Microsoft Office Suite, Outlook, PowerPoint, Word, Net"," and Training
May of 2014
Morgan State University
 
City
 
, 
State
 
, 
USA
 
Psychology
 
Bachelor of Science
Psychology
2008
Hillside High School
 
City
 
, 
State
 
Diploma
High School Diploma
Interests
Morgan State Varsity Football 
Defensive End (DE) 
Fall 2012 Â​ 
Agape Family Worship Center 
Member & Volunteer 
Spring 2000 to Present
"
12567516.pdf,"PROGRAM MANAGER
","
Excellent interpersonal skills, Strong communication skills, concise, conferences, copyediting, Copywriting, clients, database management, email,
Employee relations, Event planning, government, logistics, market research and analysis, materials, Media relations, meetings, Excel, mail,
Microsoft Word, newsletter, page, press releases, problem solver, Public speaking, publications, Fast learner, Self-starter, spreadsheets","
Bachelorof Science
 
: 
Public Relations
 
University of Texas at Austin
 
Public Relations
Bachelor of Journalism
 
: 
Broadcast
 
University of Texas
 
ï¼​ 
City
 
Broadcast
"
19497420.pdf,"FOUNDER/STRATEGIC ACCOUNT DIRECTOR
Links
www.hyvemyanmar.com
","
Management and Operational Leadership
Critical Thinking and Problem Solving
Net","
"
12920612.pdf,"PUBLIC RELATIONS MANAGER
","
advertising, audio, budgets, com, conferences, content, corporate communications, corporate communications, crisis communications, client,
designing, editorial, special events, features, graphic design, legal, marketing, marketing collateral, materials, meetings, newsletters, newspaper,
developer, page, personnel, presentations, Press, PR, producer, Public Relations, Xpress, radio, recording, sales, scripts, phone, TV, trade
shows, transportation, video, webmaster, Writer
Additional Information
Award Highlights With U.S. Xpress Earned 2000 Aegis Award for outstanding documentary presentation for Driven To Success, a video
which covered the history of U.S. Xpress from 1986 to 1999. Earned PRSA Lookout Chapter award for Best Business-To-Business
Marketing Communications in 2003. Earned Achievement In Advertising Award from Critics Board of Traffic World magazine in 2008.
Earned PRSA Lookout Chapter award for Crisis Communications in 2002.","
Bachelor of Science
 
:
 
Mass Communications Speech
 
,
 
1 1984
 
St. Cloud State University
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 3.07 GPA:
3.2
 
Mass Communications Speech GPA: 3.07 GPA: 3.2"
