FileNumber,Role,Skills,Education
57262959.pdf,"TRAINING & DEVELOPMENT SPECIALIST/HR
","
benefits, budgets, coaching, counseling, client, client relations, Excellent customer service, Customer Service, data entry, dependable, Direct Sales,
documentation, hiring, Human Resource, inventory management, inventory, legal, Director, marketing plans, marketing, market, Meetings, Works,
Motivational speaker, new product development, organizational development, predict, presenter, profit, purchasing, recruiting, recruitment,
recruiter, Sales, Sales training, seminars, strategic, employee training
Additional Information
PERSONAL QUALITIES Motivated and energetic with a contagious positive attitude Polished "," Reimbursement, Employee Suggestion, "
10333299.pdf,GENERAL MANAGER / ,"
Advertising, Automobiles, Consultant, Customer Relations, Data Management, Financial Planning, Food safety, Hiring, Inventory Control,
Inventory Management, Managing, marketing, materials, Net","
1988
GED
 
City
 
, 
State
 
, 
United States
 
GED
I grew up in Guadalajara, Mexico and attended home school taught by my mother. 
I later received my GED. I also have the following training.
Basic Vocational Certificate: Restaurant Operations
Basic Vocational Certificate: Culinary Management
Course"
34252537.pdf,,"
ABC, budgets, budget, closing, Computer literate, Consulting, contracts, clients, customer service, customer service skills, E-Commerce, special
events, facility maintenance, General Manager, government regulations, health and safety standards, inventory control, leadership, managing,
marketing, merchandising, Excel spreadsheets, MS Office Suite, Outlook, Windows 7, negotiating, POS, quality, receiving, restaurant operations,
safety, sales, scheduling","
Bachelor Degree
 
: 
Marketing
 
1984
 
GEORGIA INSTITUTE OF TECHNOLOGY
 
City
 
, 
State
 
, 
fulton
MarketingCourse"
47729453.pdf,"HEAD CHEF
","
blueprints, Budget, Closing, Cooking, credit, debit, dimensions, Training employees, health and safety standards, Hiring, inventory, machinist,
mechanical, mechanic, next, painting, peak, power tools, Purchasing, quality, Safety, soldering, time management, welder, welding","
2012
Culinary Arts
 
Orange Coast College
 
- 
City
 
, 
State
 
Culinary Arts
2009
Bachelors
 
: 
Culinary Arts and Hospitality
 
The International Cooking Schools of the Art Institute
 
- 
City
 
, 
State
 
Culinary Arts and Hospitality
Concepts and Theory; Safety and Sanitation; Introduction to Cooking; Purchasing and Product Identification; Nutrition; American Regional
Cuisine; Garde Manger; Classical European Cuisine; Introduction to Pastry; Menu Management
"
20817322.pdf,,"
Microsoft Excel
Five years of ","
Associate of Arts
 
:
 
Culinary Arts
 
Sullivan University
 
, 
City
 
, 
State
 
, 
United States
Classes in Restaurant and Facility Operations
Courses in: Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine
Indiana University
 
, 
City
 
, 
State
 
, 
United States
"
30826569.pdf,"LECTURER, CHEF INSTRUCTOR, RESEARCHER, AND RECRUITER
",," and cooking demonstrations. Supported locally grown by incorporating Rialto farmer Adams Acres to Rialto Unified School
District
Dedicated "
22349169.pdf,"LINE CHEF/EXPEDITER
","
coaching, cooking, counseling, customer satisfaction, delivery, hiring, pricing, quality, recruiting, safety, scheduling, supervising","
High School Diploma
 
2004
 
East Jefferson High School
 
City
 
, 
State
 
, 
United States
Associate of Arts
 
: 
Course"
19007667.pdf,"CHEF
","
delivery, Detail oriented, English, inventory, Inventory Management, logistics, producing, purchasing, quality, retail, scheduling, Spanish, ",
92122785.pdf,"BANQUET CHEF
","
Work History
Banquet Chef
 
Sep 2016
 
- 
Current
 
Company Name
 
City
 
, 
State
 
The Country Club at Mirasol is a three-time member of the prestigious group of Platinum Clubs of Ameri- ca, a certified Audubon
Cooperative Sanctuary, and has been recognized as a Distinguished Emerald Club by club industry publication The BoardRoom Magazine.
My responsibilities are all banquets, member functions, and theme events and also ","
Servsafe certified
 
: 
1990
 
Baltimore Culinary College
 
City
 
, 
State
 
Graduated with honors in restaurant and hotel management - 
The Greenbrier Apprenticeship Program: White Sulphur Springs, West Virginia
Graduated with a gold medal in cold food display and a silver medal in hot food 
competition -
ACF Executive Certified Chef
 
: 
2012
 Sous Vide "
30128072.pdf,"INTERN
","
basic) Computer Skills, documentation, staff training, English, Hebrew, inventory control, Law, legal, legal documents, notes, Microsoft Office,
Spanish, Stata","
Economics and Political Science
 
, 
2014 Present
 
Boston University
 
GPA: 
GPA: 3.3
 
Economics and Political Science GPA: 3.3
High School Diploma
 
: 
July 2013
 
Colegio Moral y Luces
 
- 
City
 
, 
Venezuela
 
GPA: 
GPA: 16.18/20
 
GPA: 16.18/20
Languages
Spanish (Native), English (fluent) and Hebrew (basic)
Interests
Piano playing Sports: High School's varsity team player and captain of the soccer team. FRATELSA sport club player Mathematics Olympics:
Represented school at National Math Olympics for 5 years
Additional Information
Music: Piano playing Sports: High School's varsity team player and captain of the soccer team. FRATELSA sport club player Mathematics
Olympics: Represented school at National Math Olympics for 5 years
"
21334981.pdf,"PASTRY CHEF /SERVER
","
Administrative Assistant, administrative support, Behavioral Health, Conflict Resolution, Cooking, CPR, Customer Service, special events, First
Aid, Goal Setting, Instructor, inventory, Team Development, logistics, Marketing, Excel, Microsoft Office, Payment Processing, quality control,
Reporting, restaurant operations, Safety, selling, Sales, sales reports, supervising, supervision, Type, Vendor Relations, Workshops","
Associate of Science Degree
 
: 
Social Science Studies Administrative Justice Studies
 
, 
2012
 
Mesa Community College
 
- 
City
 
, 
State
 
Social
Science Studies Administrative Justice Studies
St. Mary's Food Bank Alliance- Community Kitchen
Certifications
National Restaurant Association ServSafe Manager Certification 
Maricopa County Food Handlers Card 
Adult CPR & First Aid 
Fire Safety
Certification
"
12254068.pdf,"HEALTH CARE ADMINISTRATOR
Interests
As a hobby, creating memorable events for military functions, wedding and party planning. Developed training program for 2 and 3 session cake
decorating classes for both adults and children. 
Love to camp, Kayak and travel.
","
advertising, agency, balance, benefits, budget, consultant, creativity, address customer complaints, client, customer satisfaction, customer service
"," and Training
Bachelor of Science
 
: 
Risk and Benefits Management
 
, 
1985
 
The University of Alabama
"
23185829.pdf,"SOUS CHEF
","
Leadership Skills
Communication Skills
Customer Relations
Operations Management","
Bachelor of Science
 
: 
Business Administration
 
2008
 
Appalachian State University
 
City
 
, 
State
 
, 
USA
Bachelor of Science Business Administration : I have 20 semester hours left upon completion of my BSBA w minor in Criminal Justice. My goal
was to transfer out of state to a more accredited University with the least expense. Looking to finish at UNLV when time permits.
High School Diploma
 
: 
General
 
2003
 
Hibriten High School
 
City
 
, 
State
 
, 
USA
General Studies
"
26189601.pdf,"LEAD CHEF & FOOD TRUCK MANAGER
","
Knowledge of the personal chef/private catering business
Maintain great quality of foodÂ 
Fast and capable of handling large projectsÂ ", credentials. I gained extensive exposure and 
16804396.pdf,"MAIN CHEF
","
Conflict resolution, cost control, excellent customer service,customer service specialist, documentation,Inventory control, leadership, team leader,
safety.
Fast learner, goal driven, MicroSoft office proficient","
Associate of Applied Science
EMT/Paramedic Malcolm X College - Chicago, IL EMT/Paramedic Paramedic and Emergency Responder course"
27831220.pdf,"HEAD CHEF
","
Arts, budget, cost control, costing, customer satisfaction, special events, inventory, meetings, pricing, profit, quality, quality 
control, quality control,
recruitment, safety, selling, sales, scheduling","
March, 2002
Associate of Arts
 
: 
Culinary
 
Florida Culinary Institute
 
ï¼​ 
City
 
, 
State
 
Culinary Arts with honors.Culinary Arts Certificate
"
21904897.pdf,"CHEF
","
- Safe handling of all commercial food service equipment
- Able to follow recipes, instructions and guidelines
- Meticulously attentive to quality and detail of all food preparations
- Familiar with POS data entry
- Able to calculate food cost
- Familiar with all aspects of the back of the house
- Experienced with broiling, braising, sautÃ©, grilling and baking
- Able to multitask in a fast paced environment
- Knowledge of state health and safety codes including labeling, dating and Â  Â  rotating
- Able to keep to budget concerning labor and food cost","
High School Diploma
 
Brentwood High School
 
ï¼​ 
City
 
, 
State
"
18825446.pdf,,"
allergies, Basic, Cash handling, closing, oral communication, cooking, cost analysis, cost control, customer service, fashion, fast, features,
inventory, 
leadership skills, office, Works, Operations Management, personnel, presentation skills, profit, quality, receiving, safety, safety codes,
selling, sales, scheduling, servers, supervisor, trainer, Health Department certified","
2011
Le Cordon Bleu Culinary School
 
City
 
, 
State
 
, 
USA
 
Associate of Arts
 
: 
Culinary Arts Hospitality and Restaurant Management
Le Cordon Bleu Culinary Arts Hospitality and Restaurant Management Specialized in all aspects of culinary cuisine
"
32605413.pdf,"OPERATIONAL CHEF
","
Army, basic, budgets, Budget, concept, contracts, data base, driving, financial, Government, inspection, instruction, inventory, leadership, logistics,
managment, Office, weapons, Next, Oracle, personnel, Recruiting, reporting, requirement, safety, supervising 4, telephone, training programs,
upgrades, urinalysis
Additional Information
CHOOSE TEMPLATE 
BUILD YOUR RESUME 
FINALIZE 
DOWNLOAD 
Finalize Your Resume Templates 
Spelling 
Print 
Download
Email Resume Sections
Professional Affiliations
Member, Small Business Association (2008 - present) 
Member, Alumni Association",", life, and combat "
20033302.pdf,"BUSINESS MANAGER
","
administrative, Arabic, contracts, Customer Relationship Management, Client, customer satisfaction, delivery, energy 
efficient, English, food safety,
French, hiring, inspection, inventory management, managerial, marketing, market, Access, Excel (spreadsheets, Outlook, PowerPoint, 98,
Microsoft Word, payroll, pivot tables, policies, product development, profit, quality, QuickBooks, safety, sales, sales 
reports, Search EngineOptimization, servers, shipping, staffing, strategic, tax, tax preparer, tax returns, training programs, written","
Bachelor of Science
 
: 
Business Management
 
Saint Joseph University
 
Business Management Magna Cum Laude
"
37231163.pdf,"SOUS CHEF
","
Excellent leadership qualities, passion for culinary arts, excellent customer service skills, enthusiastic people person, self-driven, dedicated."," includes a range of certifications for
handling food, catering style, slope "
21869994.pdf,"ASSISTANT CHEF
","
Exceptional listener and communicator who can convey information verbally and in writing. Computer-literate with extensive knowledge, covering
applications of word processing, spreadsheets and e-mail. Resourceful team player, which excels at building and trusting relationships with
customers and colleagues. Problem-solver who can generate "," and Training
Bachelor's Degree
 
:
 
Healthcare Administration
 
Jan 2016
 
NEW ENGLAND COLLEGE
 
, 
City
 
, 
State
 
GPA: 
Graduated Magna Cum Laude
Healthcare Administration Graduated Magna Cum Laude
Associate's Degree
 
:
 
Culinary Arts
 
Sep 2005
 
ART INSTITUTE OF WASHINGTON
 
, 
City
 
, 
State
 
Culinary Arts
Skill Highlights
Personal and "
16248476.pdf,,"
Cost control, Customer service, Bilingual","
GED
 
:
 
Culinary Arts
 
2012
 
Culinary Arts California
 
, 
City
 
, 
State
 
, 
USA
 
Culinary Arts
High School Diploma
 
City
 
, 
State
 
, 
USA
Languages
English/Spanish
"
23807940.pdf,"SENIOR BANQUET CHEF
","
Business operations expertise
Inventory control and record keeping
Trained in performance and wage reviews
Natural leader
Service-oriented
Strong ","
Bachelors Degree
 
: 
Culinary Arts and Hospitality Management Nutrition and Restaurant Techniques
 
1 1998
 
RIVB Culinary Institute
 
- 
City
Culinary Arts and Hospitality Management Nutrition and Restaurant Techniques
Business Administration
 
1 1992
 
Mavo College
 
- 
City
 
Business Administration
Certifications
Serv-Safe Manager Certified 
Certified in Managing a multi-cultural diverse "
28176889.pdf,"FOOD SERVER
","
Cash handling, Professional and friendly, 
Careful and active listener, Data Entry.
Education and Training
May 1982
McEachern HS
 
City
 
, 
State
 
High School Diploma
 
: 
Business
Business
Community Service Volunteer, Girl Scouts 2012-2013
Work Experience
August 2013
to
May 2015
Company Name
 
City
 
, 
State
 
Food Server
Monitor food distribution, ensuring that meals are delivered to the correct recipients and that guidelines, such as those for special diets, are
followed.
Clean or sterilize dishes, kitchen utensils, equipment, or facilities.
Served over 300 students daily.
Load trays with accessories such as eating utensils, napkins, or condiments.
Stock service stations with items such as ice, napkins, or straws.
Remove trays and stack dishes for return to kitchen after meals are finished.
Prepare food items, such as sandwiches, salads
Food preparation or serving techniques to ensure that proper procedures are followed.
August 2007
to
May 2011
Company Name
 
City
 
, 
State
 
Subsitute Pre K Teacher
Order or obtain materials needed for classes.
Provide extra assistance to students with special needs, such as non-English- speaking students or those with physical and mental
disabilities.
Tutor and assist children individually or in small groups to help them master assignments and to reinforce learning concepts presented by
teachers.
Enforce administration policies and rules governing students.
Discuss assigned duties with classroom teachers to coordinate instructional efforts.
Instruct and monitor students in the use and care of equipment and materials to prevent injuries and damage.
Maintain computers in classrooms and laboratories and assist students with hardware and software use.
October 1985
to
February 1999
Company Name
 
City
 
, 
State
 
Loan Processor
Encode and cancel checks, using bank machines.
Compare previously prepared bank statements with canceled checks and reconcile discrepancies.
Match statements with batches of canceled checks by account numbers.
Load machines with statements, cancelled checks, or envelopes to prepare statements for distribution to customers or stuff envelopes by
hand.
Fix minor problems, such as equipment jams, and notify repair personnel of major equipment problems.
Establish and maintain relationships with individual or business customers or provide assistance with problems these customers may
encounter.
Examine, evaluate, or process loan applications.
Evaluate financial reporting systems, accounting or collection procedures, or investment activities and make recommendations for changes to
procedures, operating systems, budgets, or other financial control functions.
Certifications
Serv Safe Certification"," and Training
May 1982
McEachern HS
 
City
 
, 
State
 
High School Diploma
 
: 
Business
Business
Community Service Volunteer, Girl Scouts 2012-2013
"
74522938.pdf,,"
American/French classicÂ 
 cooking
technique
Beautiful presentation of food
Mexican/AmericanÂ 
 cuisine expert
Effective planner
Extensive catering background
Food presentation talent
Employed at 
CAMPEON
 , featured in 
Village Voice
 ""Critics' Picks"" column.
Employed at 
LOLITA/REDLULU
 , featured in 
The New York TimesÂ 
 Critics' Picks""
column. Two Stars
Work History
Executive Chef
 
12/2013
 
to 
08/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Assisted the owner to create a new sports bar/restaurant concept.
Developed recipes and plate presentations.
Responsible for the ordering and choosing Chinaware, small wares, silverware and glassware.
Created Menus, prep lists for each station and delegated duties to each member of the HOH.
Coordinated activities concerning food preparation, kitchen, and storage areas.
Monitored food production areas for safety and sanitation practices and procedures.
Set up production cycles, ensures proper inventory levels were available.
Hands on execution of the line; directing kitchen employees with food production.
Conducted proper pre-meals and other ","al seminars with front of the house employees.
Purchased food items and various products for the operation of the restaurant.
Reduced food costs by 
28
 Â percent by using seasonal ingredients, setting standards for portion size and minimizing waste.
Managed kitchen staff by recruiting, selecting, hiring, orienting, training, assigning, scheduling, supervising, evaluating and enforcing discipline
when necessary.
Maintained updated knowledge of local competition and restaurant industry trends.
Developed menus, pricing and special food offerings to increase revenue and customer satisfaction.
Instructed new staff in proper food preparation, food storage, use of kitchen equipment and utensils, sanitation and safety issues.
Actively involved in cost control, sanitation, menu development, training, recruitment, private dining and catering.
Ensured all staff understood expectations and parameters of kitchen goals and daily kitchen "
61322296.pdf,"SOUS CHEF
","
Culinary attributes
â€¢ Strong desire to instill good practice and procedures in those ","
1999
NEW YORK RESTAURANT SCHOOL
 
City
 
, 
State
 
, 
USA
 
Associate of Applied Science
 
: 
Culinary Arts 
GPA: 
GPA: 8
Completed and graduated with a 3.8 GPA in Associates degree to applied science of Culinary Arts.
Held an internship at the New Jersey performing arts center. Newark, N.J.
"
13095891.pdf,,"
budget, Concept, cooking, clients, International Sales, inventory control, office, newspaper, purchasing, San, television, articles","
Associate of Arts
 
: 
Culinary Arts
 
1982
 
Saint Augustine Culinary School
 
City
 
, 
State
City
"
23841877.pdf,"BISTRO CHEF
","
Computer ","al Background
Diploma
 
: 
Cosmetology, Photography
 
1990
 
SZ Delfter Str.
 
City
 
, 
State
 
, 
Germany
Diploma
 
: 
Biology, Mythology, Computer Science
 
1987
 
SZ Hermannsburg
 
City
 
, 
State
 
, 
Germany
High School Diploma
 
1986
 
SZ Hermannsburg
 
City
 
, 
State
 
, 
Germany
Associate of Arts
 
: 
Arts, Archeology
 
KCTCS
 
City
 
, 
State
 
, 
United States of America
"
30311202.pdf,"Roxanne Mejia
","
Portion and cost control
Waste control
Budgeting and cost control
Food preparation techniques
Purchasing
Kitchen equipment and tools
Verbal and written communication
Dish preparation
Cleaning and sanitizing methods
Experience
Company Name
 
| 
City
 
, 
State
 
Chef
 
11/2020
 
- 
Current
Cleaned, sanitized and maintained food storage, preparation and serving areas.
Instructed cooks and other "," and Training
Curtis Senior High School
 
| 
City
 
, 
State
 
High School Diploma
 
06/2004"
19268120.pdf,,"
Grill cook specialist
Fry cook specialist
Saucier
Soups /salads specialist
Inventory specialist
Menu and catering planner
Waste management specialist
Sautee and broiler specialist
Event planner
Expert in preparing 
daily specials
Scheduling
Profit 
and lost specialist
Team player
Excellent customer serviceTraining of employee","
GED
 
:
 
Culinary arts
 
1996
 
Lyndon B Johnson 
, 
City
 
, 
State
 
, 
USA
graduated with my GED and my culinary certificate as a station cook
Associate of Applied Science
 
:
 
Culinary arts
 
1999
 
Lincoln college
 
, 
City
 
, 
State
 
, 
USA
Graduated in top 5 of class
Courses in Hospitality and Restaurant Management
Basic Vocational Certificate: Prep Cook
Nutrition courses
Classes in Restaurant and Facility Operations
Course"
20321582.pdf,,"
Conflict Resolution
Leadership Skills
Staff Training
Premier Ordering
FMS(Food Management Systems)
Hospitality Suite
Payroll and scheduling
ServSafe Certification
High energy
Vendor relations Sysco/U.S Foods
Performance assessments
Menu planning
Problem-solving
Strong ","
Associate of Arts
 
: 
Culinary Arts
 
2005
 
Savannah Technical University
 
- 
City
 
, 
State
Majored in Culinary Arts
Minored in Sanitation
Graduated with 3.5 GPA
Graduated in Top 10% of Class
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine
 
: 
2002
 
United States Air Force
 
- 
City
 
, 
State
Security Police/Culinary Course "
38309905.pdf,,"
Administrative duties, Cash Handling, direction, HR, Inventory, Mac, Purchasing, Record Keeping, Retail"," and Training
Associate of Arts
 
:
 
Le Cordon Bleu Culinary Arts Culinary Arts
 
2008
 
Scottsdale Culinary Institute
 
, 
City
 
, 
State
 
Le Cordon Bleu Culinary Arts
Culinary Arts
"
27820360.pdf,,"
Attention to detail, budget, C, color, cost control, customer service, Focus, inventory, leadership skills, leadership training, Director, meetings,
personnel, POS, producing, purchasing, Fast learner, receiving, safety, staffing","
DIPLOMA
 
: 
CULINARY ARTS
 
, 
1998
 
Pinellas Technical Education Center
 
ï¼​ 
City
 
, 
State
 
CULINARY ARTS Florida Restaurant Association
Achievement Award Top 1% of class
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine
GENERAL COURSES
 
: 
1997
 
Johnson & Wales University
 
ï¼​ 
City
 
, 
State
 
American and Continental cuisine, stocks and sauces, baking and
pastries, and dining room essentials.
Gibbs High School
 
ï¼​ 
City
 
, 
State
 
General education courses studied. Attended four years of R.O.T.C. leadership training.
Interests
Being a good member of anyone's team includes taking ownership and performing at their best to get the job done. 
Ownership is leadership, and I
bring that with me as well as creativity, enthusiasm, hard "
15180322.pdf,"CHEF
","
Understands mobility assistance needs
Charting expertise
Understands medical procedures
Trained in grooming and bathing assistance
General housekeeping ability
Trained in catheter change and preparation
Calm and level-headed under duress
Quick problem solver
Valid [state] driver's license
Reliable transportation
Medical terminology knowledge
Experience
March 2007
 
to 
December 2008
Company Name
 
City
 
, 
State
 
Chef
Extensive knowledge of all aspects of the food industry as well as the natural foods industry.
I have a degree in Culinary arts and Chef in a fine dining establishment - I have an attention to
.
January 2005
 
to 
January 2007
Company Name
 
City
 
, 
State
 
CNA/GNA within Assisted living fascility
Observed and documented patient status and reported patient complaints to the case manager.
Read and recorded temperature, pulse and respiration.
Massaged patients and applied preparations and treatments, such as liniment, alcohol rubs and heat-lamp stimulation.
Completed and submitted clinical documentation in accordance with agency guidelines.
Prepared patient rooms prior to their arrival.
Collected urine and fecal samples.
Support duties for diagnostic and technical treatment procedures, such as setting up and operating special medical equipment and apparatus.
Assisted with adequate nutrition and fluid intake.
Directed patients in prescribed range of motion exercises and in the use of braces or artificial limbs.
Provided transportation, assistance and companionship to clients.
Cleaned and organized patients' living quarters.
Positioned residents for comfort and to prevent skin pressure problems.
Assisted with transferring residents in and out of wheelchairs and adaptive equipment.
Kept facility stocked with necessary supplies, equipment and instruments.
Provided personal nursing care in pre- and post-operative situations.
Performed routine tests such as urine dip stick, vision and hearing tests.
Tended to patients with chronic illnesses.
Assisted nurses with cleaning rectal tube, G-tube, J-tube, and regular catheter insertion.
Charted daily information on the residents such as mood changes, mobility activity, eating percentages, and daily inputs and outputs.Recognized and reported abnormalities and/or changes in 
patients' health status to nursing staff.
Assisted with ADLs.
Provided patients and families with emotional support.Exhibited compassionate care and communication with regard to issues of death and dying.
Sensitive to the needs of geriatric patients.
Administered simple range of motion exercises.
Promoted continuity of care by accurately and completely communicating to other caregivers the status of patients for which care is provided.
Promoted personal and co-", and Course
16594812.pdf,"CHEF
","
credit, clients, personnel, sales reports, tables"," and Training
Grantham University Online College
 
Present
 
Associates
 
: 
Applied Science-Medical Billing and Coding
 
Applied Science-Medical Billing and
Coding
California Culinary Academy
 
March 2006
 
Certification in Baking and Pastry
 
City
 
, 
State
Walla Walla High School
 
June 2005
 
High School Diploma
 
City
 
, 
State
"
28092317.pdf,,"
Commitment to Quality
Well-tuned Palate
Communication
Fluent in Spanish
Team Building
Food Science
Software: Shopkeep, Excel, Caterease","
2003
Bachelor of Arts
 
: 
International Development with a minor in Spanish and Anthropology
 
University of Oregon
 
ï¼​ 
City
 
, 
State
 
, 
United States
"
29211359.pdf,"ROOM CHEF
","
Business operations
Costing
Creativity
Special events
Food safety
Inventory
Payroll
Purchasing/receiving
Scheduling","
Associate of Science
 
: 
Culinary Arts
 
, 
2008
 
The Culinary Institute of America
 
ï¼​ 
City
 
, 
State
 
, 
US
Course"
27298953.pdf,SUBSTITUTE PARA ,"
Relationship Management, Human Resources Management, Adaptable,Â Advertising, Budgets, Contract and Proposal Preparation, Customer
Service, Form Creation, Instruction, Inventory, Marketing, Materials Development, Meeting and Event Planning, Travel Arrangements, Policies,
Presentations, Product Development, Process Development, Project Plans, Research Gathering, Trade Shows,Â 
 Account Management,
Accounts Payable/Receivable, Business Development, Client Relations,Â Computer Proficient, Creative Problem Solving, Domestic and
International Experience, Marketing,Â 
 
Project Management, Training and Development, Benefits Administration","
Certificate in Human Resources Management 
Feb 2015
 
Bryant University
 
City
 
, 
State
General Courses
 
U Mass Dartmouth
 
City
 
, 
State
Marketing and Management and Human Resource Courses
 
Bristol Community College
 
City
 
, 
State
 
Fisher Junior College
Mass Communications
 
Emerson College
 
City
 
, 
State
"
30337969.pdf,"OWNER, PERSONAL CHEF
Areas of Expertise
","
General Accounting, Biology, Budgeting, Business Administration, Business Development, Chemistry, closing, Client, clients, customer support,
ENVIRONMENTAL SCIENTIST, Environmental Science, Finance, FOCUS, Genetics, Human Resource Management, Interpretation,
marketing, market, Marketing Management, marketing and sales, needs assessment, negotiations, paint, persuasive, Physiology, Pricing, project
management, proposal, quality, Real Estate, Relationship Management, Research, selling, sales, sales analysis, Strategic Management, Surveys,
unique","
Master of Business Administration
 
: 
May 2003
 
University of Michigan
 
ï¼​ 
City
 
, 
State
Gained knowledge of marketing and sales principles through courses in Marketing Management, Principles of Finance and Strategic Management
courses *Strengthened communication and persuasive "
62555739.pdf,"CUSTOMER SERVICE REP
","
AutoCAD Â 
AutoCAD Civil 3DÂ 
Civil Engineering BasicsÂ 
Adobe IllustratorÂ 
3Ds Max DesignÂ 
AutoCAD Inventor ProÂ 
Revit
Architectural knowledge
Ability to Work Under Pressure
Team","
Computer Aided Drafting and Design (CADD) Associate Degree
 
: 
Computer Drafting and Design
 
, 
March 2015
 
ITT-TECHNICAL INSTITUTE
 
- 
Computer Drafting and Design
Pre-Medicine
 
, 
RANDOLPH-MACON COLLEGE
 
- 
Pre-Medicine
Advance Diploma
 
: 
June 2010
 
LEE-DAVIS HIGH SCHOOL
 
- 
Additional "
14569498.pdf,"CHEF OWNER
",,"
1994
Los Angeles Culinary Instituted
 
ï¼​ 
City
 
, 
State
 
, 
u.s.a
 
Associate of Arts
 
: 
Culinary ArtsCourses in Hospitality and Restaurant Management
Additional Information
Open to Negotiation"
13264154.pdf,"CHEF INSTRUCTOR
","
Photoshop, arts, budgeting, costing, desktop publishing, English, health and safety standards, Illustrator, inventory, microsoft word, quality,
research, restaurant operations, Retail, Safety, sales, some Spanish, supervision, team player, time-management, ","
2007
Associate of Arts
 
: 
Culinary and Pastry Arts
 
Illinois Institute of Art
 
ï¼​ 
City
 
, 
State
Food Preparation, Kitchen Management, Patisserie and Confectionery, International Cuisine, Recipe and Menu Planning
2005
High School Diploma
 
Chesterton High School
 
ï¼​ 
City
 
, 
State
Culinary Arts Vocational Senior year.
"
19951766.pdf,"TABLE GAMES DEALER
","
Typing speed of 98 WPM, Word, Photoshop, Excel, Access, PowerPoint, Multi-tasking and organizational training
Completed course training in customer service and confrontation at First Council Casino Hotel","
High School Diploma
 
: 
August 2012
 
Arkansas City High School
 
ï¼​ 
City
 
, 
State
 
GPA: 
Awarded a certificate and special edition of the Webster's
New College Dictionary by the Kansas Honors Program of the KU Alumni Association for graduating in the top 10% of my class. Presidential
Scholarship January 2012 Awarded Presidential Scholarship to Cowley County Community College for academic excellence.
Presidential Academic Achievement Award, all four years. (2009-2012)
Awarded a certificate and special edition of the Webster's New College Dictionary by the Kansas Honors Program of the KU Alumni
Association for graduating in the top 10% of my class.
Awarded Presidential Scholarship to Cowley County Community College (Jan 2012) for academic excellence.
3.927 GPA
Course"
29449419.pdf,"CHEF MANAGER
","
Food spoilage prevention
Kitchen Management
Menu planning
Recruiting and Hiring
Cooking skills
Supply ordering
Budgeting
Food plating and presentation
Signature dish creation
Forecasting and planning
Baking and broiling skills
Recipes and menu planning
Sanitation guidelines
Workflow Optimization
Food inventories
Performance assessments
Adaptability
Cultural awareness
Written Communication
Work History
Chef Manager
 
08/2020
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Placed food orders with suppliers on weekly basis, taking into account kitchen budget and expected demands.
Hired, trained and managed all kitchen staff, including employee development, issuing disciplinary action and conducting performance
reviews.
Kept kitchen staff in compliance with safety and food regulations to reduce opportunities for illness or accidents.
Scheduled and received food and beverage deliveries, adhering to food cost and budget.
Pitched in to ","
Associate of Arts
 
: 
Pastry Arts
 
05/2009
 
University of New Orleans
 
- 
City
Bachelor of Science
 
: 
Business Management
 
05/2005
 
Northwestern State University of Louisiana
 
- 
City
 
, 
State
Graduated with 3.1 GPA
Graduated in Top 17% of Class
Minored in Marketing
Certifications
Certified Servsafe, Expiration 2024
Member of the American Institute of Culinary "
23398733.pdf,"TUTOR
","
computer systems, organized, self starter, grammar, communicates well
â€‹"," and Training
July 2016
Career Step "
11432686.pdf,"CATEGORY BRAND MANAGER
","
SharePoint 
BPC and SAP 
Microsoft Suite: 
Word, Excel, PowerPoint, 
Microsoft Access 
Microsoft Project 
Microsoft Dynamics
Seminars/Classes: 
Social Media Marketing 
Facebook for Business 
Project Management 
Profitability Simulation 
Nielsen Syndicated Data Analysis
Power Presentations 
Technical Writing"," and Training
Six Sigma Green Belt Training, Chicago Deming Assoc.-Six Sigma Masters Program, Naperville, IL,
 
2012
Graduate Level Courses, Marketing, Illinois Institute of Technology, Chicago, IL,
 
1997
B.A
 
, 
Organizational/Corporate Communications Journalism
 
1992
 
Northern IL University
 
ï¼​ 
City
 
, 
State
 
Organizational/Corporate
Communications Journalism American Management Association, 2016 and 2017; Communicating Up, Down and Across the Organization;
Critical Thinking; Fundamental Sales Techniques, Project Management Success, The Power of Persuasion
"
15261348.pdf,"CHEF AND RESTAURANT MANAGER
","
Account Management
Project Management
Computer Proficient","
Associate of Arts
 
:
 
Specalized Culinary Techonolgy
 
2002
 
Pennsylvania Culinary Institute 
, 
City
 
, 
State
 
, 
USA
AttendanceÂ Achievement Award
Top 
10
 % of class
Bachelor of Science
 
:
 
Business
 
98
 
Salem International
 
, 
City
 
, 
State
 
, 
USA
 
Business
"
15354126.pdf,"OWNER/CHEF
","
Enforcing strict health and hygiene standards in the cooking & food preparation area. Strong desire to instill good practice and procedures in those
","
Associate of Occupational Science
 
6/2008
 
Le Cordon Blue College of Arts
 
City
 
, 
State
Certificate 
ServSafe, Allergen Computer Skill 
Microsoft word, Power Point, and Excel
"
