FileNumber,Role,Skills,Education
26289308.pdf,"SENIOR HR MANAGER, HR BUSINESS PARTNER
","
benchmarking, benefits, bi, cost reduction, documentation, engineer, executive coaching, senior management, financial, FSA, HR, insurance,
managing, office, new construction, payroll, performance reviews, performance management, permitting, policies, presenting, processes, program
implementation, recruitment, renovations, RFP, safety, tax","
M.B.A
 
: 
Human Resource Management
 
, 
2011
 
University of Houston
 
Human Resource Management
B.B.A
 
: 
Management
 
Management
B.B.A
 
: 
Marketing
 
, 
2006
 
Marketing
Affiliations
Society of Human Resource Management New York City Society of Human Resource Management
"
18557164.pdf,"HR BUSINESS PARTNER II
","
Administrative Assistant, attention to detail, banking, benchmarking, Clerical, excellent communication, competitive, Consultant, Customer Service,
delivery, Driving, fast, focus, Human Resources, HR, Leadership, listening, Director, Market, Marketing, Microsoft Access, Microsoft Excel,
Excel, Microsoft Office, Microsoft PowerPoint, SharePoint, Microsoft Word, nursing, organizational design, organizational skills, organizational,
Perioperative, profit, Project Lead, Recording, Recruiting, Retail, sales, Scheduling, Supervisor, swift, employee development
Additional Information
Corporate Citizenship/Certifications Awards Horizon Award Recipient, ROCKS Award Recipient Six Sigma Yellow Belt Trained 2010Project SEARCH Project SEARCH 5/3 Bank Donations Committee Chair 2010, 2011, Auction to Benefit Project SEARCH planning
committee Teach a Child to Save Classroom Initiative United Way Donations Captain, Day of Caring Volunteer, Contributor. Kids Food
Basket Volunteer Habitat for Humanity Volunteer 5/3 River Bank Run Runner Safety Volunteer 2002 - Present Additional Information
Employee Engagement I am very passionate about employee engagement and ","
1995
Kalamazoo & GRCC Community College
University of Phoenix
 
BSBM
 
: 
Business Management
 
Business Management
Interests
Project SEARCH 5/3 Bank Donations Committee Chair 2010, 2011, Auction to Benefit Project SEARCH planning committee Teach a Child to
Save Classroom Initiative United Way Donations Captain, Day of Caring Volunteer, Contributor. Kids Food Basket Volunteer Habitat for
Humanity Volunteer 5/3 River Bank Run Runner Safety Volunteer 2002 - Present Additional Information Employee Engagement I am very
passionate about employee engagement and "
18731098.pdf,"SENIOR HR MANAGER
","
Work History
Senior HR Manager
 
, 
12/2006
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Aegis Treatment Centers, LLC operates one of the largest net","
Master of Science
 
: 
Health Administration
 
, 
5 2011
 
California State University Northridge
 
- 
City
 
, 
State
 
GPA: 
GPA: 3.85/4.00
Health Administration GPA: 3.85/4.00
Bachelors of Arts Degree
 
: 
5 2008
 
UCLA
 
- 
Certificate in Human Resources Management to be completed 6/2015
 
:
Affiliations
Society of Human Resources Management (SHRM)
"
87968870.pdf,"HR GENERALIST
","
ADA, ADP, benefits, clarify, employee relations, human resource, Human Resources, HR, insurance, law enforcement, mediation, MS Office,
office, SharePoint, Organizational, performance management, personnel, policies, promotion, recruiting, recruitment, employee handbooks, vendor
management",", and "
28419173.pdf,"HR ASSISTANT
","
Administrative Support, Anti-Virus, billing, budget, oral communication, conferences, clients, customer satisfaction, databases, documentation,
Finance, Help Desk, Inside Sales, marketing, meetings, Access database, Excel spreadsheets, PowerPoint, Microsoft Word, Office Manager,
Organizing, pricing, printers, problem solving, processes, coding, purchasing, Quality, recording, recruitment, sales, scheduling, spreadsheets,
Surveys, travel arrangements, troubleshooting, websites, written communication","
December 2006
BS
 
: 
Business Management
 
University of Eau Claire
 
- 
City
 
, 
State
Business Management
Student government representative
May 2014
AS
 
: 
Human Resource Management
 
Madison Technical College
 
- 
City
 
, 
State
 
Human Resource Management
May 2014
AAS
 
: 
Accounting Assistant 
Activities and Interests
 
Madison Technical College
 
- 
City
 
, 
State
Accounting Assistant
Affiliations
Member of Society for Human Resource Management (SHRM) 
2013 - Present
Secretary for Young "
59962788.pdf,HR ,"
New employee orientations
Compensation and benefits
Termination procedures
In-depth knowledge of HR Compliance
Project management
MS Office proficient
Knowledgeable in all HR Systems
Team building
Employee recruitment
Interpersonal Skills
Good Communication Skill
Fast learner
Flexibility
Work History
11/2012
 
to 
09/2014
HR Executive
 
Company Name
 
â€“ 
City
 
, 
State
 
Developed company personnel policies, standard operating procedures and employee handbooks.
Developed and facilitated all new-hire orientations.
Conducted employment verifications and investigations.
Built a comprehensive employee recruiting strategy.
Developed and enforced company policy and procedures relating to all phases of human resources activity.
Managed all aspects of leave administration, including employee notifications and vendor management, disability programs and health
benefits.
Established and monitored employee pay scales.
Conducted job analysis and job evaluations, resulting in quality job specifications.
Developed innovative new-employee orientation programs, including safety training.
Updated key human resource metrics, including turnover and terminations, using reporting tools on the HRMS database.
Shadowed employees to determine an accurate description of the duties and skills required for each position.
Education
2012
MBA
 
: 
Human Resource
 
Crescent Business School
 
- 
City
 
, 
State
 
Emphasis in Human Resources
Minor in Systems
In a study of Professional in Human Resources certificate (PHR)
Organizational Training and Development seminar
8.6
 
GPA
2006
High School
 
: 
Computer Science
 
Lady Sivaswami girls Higher Secondary School
 
- 
City
 
, 
State
 
7.1
 Â GPA
2010
B.E
 
: 
Computer Science Engineering
 
Lord Venkateshwaraa Engineering College
 
- 
City
 
, 
State
 
Accomplishments
Organization Design & Development Project Management Compensation Management International Human Resource Management
Managerial Behavior & Effectiveness System Analysis & Design Industrial Project Ashok Leyland 
(Indian automobile manufacturing
company) 
Mar'12 - Apr'12 (2 Months) Developed a HR Metrics including a Drill to Detail option, allowing users to ""see the people behind
the numbers."" Integrated trends requiring intervention and facilitated for internal benchmarking Incorporated the aspects of Training &
Development, Reward System, 
Benefits, Motivation, Corporate Social Responsibility & Safety for developing the balance score card The
metric and scorecard was put into use in the Ennore plant since May & the same was highly appreciated by the plants core team Ashok
Leyland 
(Indian automobile manufacturing company) 
Feb'12 - Mar'12 (1 Month) Completed a Project on ""Organizational Climate"" in
""Ashok Leyland's corporate office, Guindy.
Prepared & conducted a survey with the corporate office employees on the 
Environment, Management Effectiveness, Involvement,
Rewards and recognition & Commitment aspects Proposed solutions for the aspects where we were lacking behind than the internal
benchmarked value Experience (1 year 10 months) Dr.Kamakshi Memorial Hospital Pvt Ltd 
Nov'12 - Sep'14 Working in the core qualityteam to obtain National Accreditation Board for Hospitals & Healthcare Providers (NABH) certification Revamping the organizational
structure & redesigning effective on boarding processes and tools to facilitate the integration of new employees Core Team member
facilitating the feasibility study of an integrated payroll package,EPF,ESI and all Statutory Compliances for the hospital employees.
Acting as a Training Coordinator cum Trainer.
Maintaining leave records database, all employees credentials,personal records, Training tracker and training calendar etc.
Preparation of SOP's, HR Manuals, Join score cards,Proposing & Salary increments,Preparation of salary statement.
Arranging and conducting Interviews, Initial Screening the candidates.
Preparing and Issuing of HR Offer letters,Appointment letters.
Preparing & Conducting Induction programme of new onboarding employees.
Proper Training upgradation programme for the employees & Evaluating the effective of training programmes.
Preparation of KPI/KRA's for all the designation.
Attend to Employee's Grievances & Complaints & provide guidance if necessary.
Internship SAP implementation for Export department Studied the logistics business process in exports business of Ashok Leyland As core
team member prepared the order to cash and Make to deliver As-Is process for SAP implementation Search Engines & web crawling
Completed a project in web crawling for faster indexing & for enhancing the speed of search engines Extra Curricular Activities Completed
Certified Associate in Project Management (CAPM) certification course from Project Management Institute(PMI) Attended Therapeutic
Communication Training.
Conducted a National-level ","
2012
MBA
 
: 
Human Resource
 
Crescent Business School
 
- 
City
 
, 
State
 
Emphasis in Human Resources
Minor in Systems
In a study of "
11847784.pdf,"HR SPECIALIST
","
Management consultation
Negotiation
Outlook
E-Recruitment
HR policies/procedures
Provision of excellent customer service
Micro-soft applications: Word, Excel, PowerPoint
Skills
Problem-solve and serve as change agent to ensure that HR functions are included in organizational missions. Negotiate budget revisions to include
HR initiatives. Ensure excellent customer service delivery, provide state/federal and soft-skills management/employee training. Conduct job
analyses, as well as conduct compensation/job market analysis, and deliver and measure leadership training. Develop, implement, and monitor
performance management. Develop, implement, and monitor personnel policies and procedures, and manage full-cycle recruitment.
Experience
03/2016
 
to 
08/2017
HR Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Managed full-cycle recruitment efforts for multi-state needs.
Ensured candidate job ","
and "
23408537.pdf,"HR ASSISTANT III
Certifications
John A. Logan College 2003 - 2005 *Â 
University of Alabama at Birmingham 2006 -*
","
SHRM - HR Generalist Certificate
CiHRG Member
SHRM Member
Notary Public
ADP Vantage
ADP Recruiting
JD Edwards (JDE)
Payroll 2016 Certificate via Fred Pryor Seminars
All Windows versions and Mac OS platforms.
Excel
Word
Access
PowerPoint
Outlook
SAP
HR department startup
Benefits and payroll coordination
Staff recruiting and retention
Background checks
Detail-oriented
Payroll processing
Exit interviews
Accounting and finance
Time Management
Superb interpersonal skills
Benefits administration
HRIS
Recruitment/staffing
Interviewing
Employee coaching
Performance management systems
Payroll administrator
Unemployment laws
Records maintenance
Training programs development
Audit preparation and reporting
Change management
General accounting
Budgeting proficiency
Regulatory compliance
Expertise in invoice and payment transactions
Account reconciliation
Exceptional organization
Analytical reasoning
Ethical approach
Superior attention to detail
Strong in MS Access and Excel
Invoice coding familiarity
Work History
05/2015
 
to 
03/2017
HR Assistant III
 
Company Name
 
â€“ 
City
 
, 
State
 
Administered payroll through ADP payroll systemAdministered payroll through ADP payroll system
Benefit coordination and administration Employee Purchases through pay data batch entry Maintained sick leave and attendance programs
Developed new process for employee evaluation which resulted in marked performance improvements.
Researched and updated all required materials needed for firm and partners.
Analyzed departmental documents for appropriate distribution and filing.
Assisted various business groups with document organization and dissemination during acquisitions.
Obtained documents, clearances, certificates and approvals from local, state and federal agencies.
01/2007
 
to 
01/2008
Compliance Coordinator
 
Company Name
 
â€“ 
City
 
, 
State
 
Payroll Verified licensure Compliance coordination per Federal and State regulations for nursing requirements
Produced legal documents, including contracts and real estate closing statements.
Researched statutes, decisions, legal articles and codes.
Investigated facts and law of cases, using pertinent sources to determine causes of action and to prepare cases.
Analyzed client balance sheets for auditing purposes.
Contacted clients to schedule appointments and discuss the progress of cases.
Conducted background investigations on the defendant.
07/2017
 
to 
12/2017
Enrollment Coordinator
 
Company Name
 
â€“ 
City
 
, 
State
 
The Enrollment Coordinator processes applications for, changes to, reinstatement of, and cancellation of insurance policies. Verifies eligibility
requirements to meet Department of Insurance and Medicare regulations along with standards set by the organization for Individual, Medicare and
commercial groups enrollees. Â Analyze data received from various sources, to ensure accuracy of the claims and billing system.
10/2012
 
to 
10/2013
Accounts Payable Clerk
 
Company Name
 
â€“ 
City
 
, 
State
 
Generated and submitted invoices based upon financial schedule.
Ensured invoices and check requests for our location were processed efficiently and accurately.
Generated accounts payable reports for management review.
Utilized talents and expertise when conducting monthly closing processes, journal entries, and accruals.
Entered all invoices requiring payment via check or bank draft.
Performed administrative tasks such as recordkeeping, writing correspondence and gathering materials.
Successfully implemented new technologies and process automations to encourage continuous improvement.
Supervised invoice processing, purchase orders, expense reports, credit memos and payment transactions.
Skills
Accounts Payable, ADP, ADP payroll, C, databases, filing, HR, JD Edwards, JDE, Mac OS, Access, Excel, Microsoft Office programs,
Outlook, PowerPoint,Windows, Word, Notary Public, nursing, Payroll, Policies, project management, Purchasing, Recruiting, SAP, Scheduling,
Seminars, Supervisor, Technical Support, Transportation, utilities
Education
2005
Associate of Science
 
: 
Biology
 
John A. Logan College
 
- 
City
 
, 
State
 
Affiliations
CiHRG memberÂ 
SHRM member and Graduate of Generalist Program","
2005
Associate of Science
 
: 
Biology
 
John A. Logan College
 
- 
City
 
, 
State
 
Affiliations
CiHRG memberÂ 
SHRM member and Graduate of Generalist Program"
11763983.pdf,"HR GENERALIST
","
ACA, ADP Payroll, AS400, benefits, benefits administration, consultation, 
ERP, hiring, HRIS, 
Internet Explorer, Kronos, labor relations, Excel,
Outlook, PowerPoint, Word, organization development, payroll, PeopleSoft, personnel policies, recruitment, SOX, employee handbook","
MBA
 
, 
HR
 
Walsh College
 
- 
City
 
, 
State
HR
Bachelors Degree
 
Walsh College
 
- 
City
 
, 
State
"
19867922.pdf,"HR GENERALIST
","
administrative duties, administrative support, ADP, ad, Attention to detail, Basic, benefits, Bi, calendar maintenance, call center, copying, data
analysis, databases, database, documentation, email, employee relations, expense reports, faxing, filing, forms, HRIS, Human Resources, HR,
leadership, notes, meetings, access, Microsoft Office Suite, Office, Multi-tasking, organizational, payroll, policies, posters, presentations, reporting,
research, Scheduling, Siebel, strategic, Supervisor, telephone, phone, typing"," and Training
05/2016
MBA
 
: 
Business Administration
 
Benedictine University
 
Business Administration
Bachelor of Arts
 
: 
Business Administration
 
Benedictine University
 
Business Administration
"
29091445.pdf,"HR ASSOCIATE MOBILIZATION COORDINATOR
","
MS Office (Word, Excel, Outlook and powerpoint) SAP database, Applicant tracking system. * Strong organizational and Adminstrative skills *
Develop and implement creative solutions with cost, efficiencey and deadlines. * Articulate and effective communicator and trainer * Committed
to achieving company and personal goals and high quality performance standards.
Experience
01/2009
 
to 
Current
Company Name
 
ï¼​ 
City
 
, 
State
HR Generalist Mobilized high volume exployees overseas on short/long term in accompanied /unaccompanied status.
Point of contact form the beginning till the end of expats/Inpat assignment.
Directed and implemented human resource policies and procedures and provided guidance to field human resources managers.
Created assignment offers compensation packages to include uplifts and base pay, per diem allocation, additional payments and benefits.
Directed employee to employee relations, policy development, training, recruitment, payroll and benefits administration.
Attended corporate planning meetings and assisted in re-writing international assginment policies and procedures.
Sit in interviewes and trained new employees.
Administer the Good and Services review program twice a year.
Evaluated new hire documents and employee evaluations, and provided extensive training to staff members.
Prepared and presented training seminars to other HR "," and Training
2007
A.A
 
: 
General Studies
 
San Jacinto College
 
ï¼​ 
City
 
, 
State
 
General Studies
2010
B.A
 
: 
Business Mgt
 
University of Houston Downtown
 
ï¼​ 
City
 
, 
State
 
Business Mgt
HR mgt VP - SHRM UHD chapter
Activities and Honors
Member, SHRM, Houston, 2009 to 2017 Member, HR Houston, 2009 to 2018 Member, Houston International HR Roundtable LLC, Houston,
2011 to 2015
Languages
Fluent in Spanish and English - Read, Write and Speak *
"
10694288.pdf,"HR BENEFITS/LEAVE COORDINATOR
","
Proficient in all Microsoft applications and HRIS systems (Banner, PeopleAdmin, Personnel Management Information (PMIS) System and
Benefits Eligibility System (BES), VRS Navigator (VNAV))
Experience
December 2016
to
Current
Company Name
 
City
 
, 
State
 
HR Benefits/Leave Coordinator
Provide consultation and assistance for all employee benefits.
Assist Retirement/Benefits Manager in counseling employees on retirements as well as generate retirement calculations.
Assist Retirement/Benefits Manager with retirement trainings.
Promote and coordinate all aspects of the Highlander Wellness Watch program.
Advise faculty/staff regarding leave policies and procedures.
Interpret and apply policies, procedures and guidelines.
Develop and present leave trainings for employees and supervisors.
Content editor for the HR newsletter and HR website committee.
Analyze and reconcile leave discrepancies.
Process and maintain Workers Compensation claims, short term disability claims and FMLA requests.
Coordinate return to "," and Training
Bluefield College
 
City
 
, 
State
 
Bachelor of Science
 
: 
Organizational Management and Leadership
 
Organizational Management and Leadership
New River Community College
 
Associate of Applied Science
 
: 
Business Management
 
Business Management
Activities and Honors
Society for Human Resources Management (SHRM) Colleges and Universities "
86184722.pdf,"HR GENERALIST
","
Microsoft Office Suite, SAP, Kronos, IBM, ADP, ATS, MSS, HRSS, and Oracle, Workbrain, T
Experience
HR Generalist
 
Jan 2015
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Provides strategic HR counsel by driving the company's HR practices.
Evaluates the current HR practices and makes recommendations for best in 
class solutions for contemporary HR issues.
Partners with Plant HR Manager Partner for disability processing, relocation coordination, HR 
requisition and PAF process, maintaining
employee files and performance plan tracking and 
record keeping.
Client Manager for Security and Cintas.
Executed labour and employee relations activities that drive productivity and 
efficiency.
Provide labor relations and grievance counsel throughout the plant.
Execute talent management processes including; recruiting & staffing,.
Partner with regional health and safety manager to improve safety performance and reduce "," and Training
Master of Business Administration
 
2012
 
University of Phoenix
 
ï¼​ 
City
 
, 
State
 
3.2
B.S
 
, 
Public Administration
 
2007
 
Virginia State University
 
ï¼​ 
City
 
, 
State
 
Public Administration 3.3
Currently studying for the CHRP Exam
Activities and Honors
Organization Development Motivates High Performance and Excellence Adaptable Values differences Training and Development Employee
Relations Strong attention to detail and follow-up Confidential Record Keeping Critical Thinking Conceptual Strength Passion To Learn More
Than Taught Staffing Requirements Team Building Relentless Determination Nimble Broad Perspective Conflict Resolution Administration
Recruitment and Employment
"
11698189.pdf,"HR EMPLOYEE RELATIONS SPECIALIST
","
Critical Thinking
Conflict Resolution
Leadership
Integrity
Customer Service
Human Resource Training
Microsoft Office Suite
Volunteer AssociationsOrder of the Eastern Star - Unity Love Miriam #66, Worthy Matron, Secretary, Treasurer. 
Served in leadership, treasurer, and secretarial
roles within the organization. Chaired and co-chaired 
Fundraising events to support charitable causes.
AT&T Community Net","
Bachelor of Science
 
: 
Net"
46258701.pdf,"HR COORDINATOR
"," and Qualifications
Microsoft Sharepoint, SAP, Sharepoint, Excel, Groupwise, Incoming Calls, Ms Office, Ms Outlook, Outlook, Phone System, Receptionist,
Recruiter, Sterling Inforsystems, Orange Tree Employment Services, Kenexa - IBM Products, Ultipro, New Hires, Sarbanes-Oxley (SOX),
Scheduling, Access, Applicant Tracking System, Best Practices, Database, Databases, Employee Performance, Entry Level, Filing, Leads,
Performance Review","
2008
 
DePaul University
 
- 
City
 
, 
State
 
BA
 
Human Resources
"
91930382.pdf,"HR INTERN
","
Bullhorn, Boolean Searches, Google Resume Search, LinkedIn X-ray search, The Ladder, GitHub, Tech Fetch, Monster, Career Builder,
LinkedIn, Indeed.","
Human Resources Business Partner, Employee Relations, "
23914451.pdf,"HR GENERALIST
","
Associate Relations, Audits, Asset Protection, Coaching, EEOC Responses, Succession Planning, Terminations, Customer Service, Retail Sales,
Cash Controls, Bookkeeping, Time Management, Budgets, Lotus Notes, Bakery, Merchandising, Ordering, Sales, Sanitation, Scheduling, Budget
Preparation, Conflict Management, Employment Law, Expense Control, Internal Investigations, On-line Learning, Problem Solving, Project
Management, Quick Books, Recruiting, Retail Marketing, Self Motivated, Strategic Planning, Team Building, Training","
Bachelor Of Science
 
: 
Wildlife and Fisheries Science
 
Pennsylvania State University
 
- 
City
 
, 
State
 
, 
United States
Certifications
Senior "
18422164.pdf,"HR SPECIALIST
","
articulate, benefits, case management, employee communications, Human Resources, 
payroll, processing payroll, personnel, policies, processes,
quality, recruiting, research, Staffing, phone, ","
Masters
 
, 
Public Administration
 
May 2006
 
Northern Kentucky University
 
ï¼​ 
City
 
, 
State
 
Public Administration
Bachelor of Arts
 
, 
English Writing
 
May 2002
 
Northern Kentucky University
 
ï¼​ 
City
 
, 
State
 
English Writing
Affiliations
doldldld
"
28175164.pdf,"REGIONAL HR BUSINESS PARTNER
Human Resources ","
PeopleSoft, Microsoft Office Suite, ADP, and SAPÂ 
Languages
Bilingual: Spanish/English"," and Certifications
2005
Master of Science
 
: 
Leadership/Management
 
NOVA SOUTHEASTERN UNIVERSITY
 
- 
City
 
, 
State
 
Leadership/Management
1997
Bachelor of Arts
 
: 
Human Services
 
ST. THOMAS UNIVERSITY
 
- 
City
 
, 
State
 
Human Services
2013
Continuing Education/course"
18084150.pdf,"SR. HR GENERALIST
","
ADP, Benefits, budget, databases, employee relations, special events, senior management, General Manager, hiring, HRIS, insurance, Kronos,
labor relations, Lawson, leadership, managing, Medical Manager, meetings, Access, Excel, MS Office, Outlook, PowerPoint, 2000, Word,
newsletter, Oracle, organizational development, payroll, PeopleSoft, performance reviews, personnel, policies, Progress, QuickBooks, record
keeping, recruiting, reporting, retail, safety, team","
Master of Science
 
: 
Industrial/Organization Psych
 
2012
 
University of Phoenix
 
City
 
, 
State
Industrial/Organization Psych
BA
 
: 
Business Administration Human Resources Management
 
2009
 
Interamerican University of Puerto Rico
 
City
 
, 
State
Business Administration Human Resources Management
Languages
Bilingual (English/Spanish)
"
14886205.pdf,"HR MANAGER
","
New employee orientations
Maintains confidentiality
Recruiting
Employee relations
Off-boarding
Performance management strategies
Quickbooks
Sequoia
Taleo
Google Drive
Google Calendar
Microsoft Office Suite (Word, Excel, PowerPoint)
Experience
July 2014
Company Name
 
HR Manager
Diagnosed some of Cisco Systems' talent management systems in order to apply talent management knowledge to current HR practices.
Compiled a systematic, descriptive report of diagnosis along with suggestions for improving methods then submitted final analysis to HR
Manager.
Influence ""Chapter 7: Liking"" Group Presentation, Social Psychology, Spring 2014 Collaborated with group members in dividing the
","
University of California
 
City
 
English
 
B.A
 
English
Introduction to Industrial-Organizational Psychology, Statistics, Social Psychology, Research Seminar, General Psychology, Abnormal
Psychology, Child Development, Cultural Anthropology, Principles of Sociology, and College Writing 
Certified Talent Management Specialist, July
2014-January 2015 Certified by Human Capital Growth, Inc. in talent management, talent acquisition, employee selection, training & development,
performance management, and team effectiveness.Interests
Some of my interests: painting on canvas, drawing, arts/crafts for home decor, cooking foreign meals, writing short stories, and
hiking/camping/going to the beach with our dog
Additional Information
INTERESTS Some of my interests: painting on canvas, drawing, arts/crafts for home decor, cooking foreign meals, writing short stories,
and hiking/camping/going to the beach with our dog
"
30163002.pdf,"HR GENERALIST
","
business development, central point of contact, closing, client, clients, email, employee relations, fashion, fast, faxes, meetings, access, mail, office,
PowerPoint presentations, neat, payroll, personnel, quality, receptionist, reception, sales, spreadsheets, spreadsheet, telephone, employee
handbooks","
BACHELOR OF ARTS
PSYCHOLOGY
 
: 
12 2012
 
North Carolina Agricultural & Technical State University
 
ï¼​ 
City
 
, 
State
 
, 
United States"
80162314.pdf,HR ,"
Staff Recruitment & Retention
Employee Relations, retirement
Payroll, health and welfare
HR Program/Project Management
Orientation & on-boarding
Training & Development
Performance Management
Leave of absence and ethics
HR Policies & Procedures
Organizational Development
Core Competencies
Extensive people's skill and outstanding communicating skills to drive effectiveness.
Concrete skill trained in HR in the capacity of HR assistant for 3 years and more than 12 years hands-on ","
Master of Art
 
: 
Human Resources Management
 
May 2012
 
Concordia University
 
City
 
, 
State
Bachelor of Arts
 
: 
Art-(HR & Communication )
 
April 2007
 
University of Colombo
 
City
 
, 
Sri Lanka"
21830565.pdf,"HR CONSULTANT
",,"
B.S.
 
: 
Pharmacology
 
University of Dundee
B.S., Pharmacology, University of Dundee, Scotland
Certifications
PHR , GPHR
SHRM-SCP - Senior Certified "
93002334.pdf,"HR ANALYST
","
Systems: Excel, Outlook, Power Point, Visio, One Note, Share Point, SAP, Advise HR, Siebel, TALX, Autonomy, Survey Monkey, Taleo
Training: Prosci Change Management Certification (2015), Herrmann Brain Dominance Instrument (2014), Interview Skills Selection and
Development (2014)","al information.
Submit HR Online transaction requests including promotions, terminations, Return to "
23510685.pdf,"GLOBAL HR MANAGER
","
Adobe Acrobat, Analyst, Architect, balance, basic, benefits, budget management, calibration, charts, consulting, contracts, client, data analysis,
database administration, Finance, focus, functional, German, hiring, HRIS, Human Resources, HR, Information Systems, labor relations, Latin,
Leadership, Leadership Development, legal compliance, Director, management skills, Managing, Mandarin Chinese, Mentoring, Excel, Power
Point, Microsoft Word, negotiations, next, organizational development, organizational, Performance Management, personnel, processes, recruiting,
recruitment, Risk Analysis, sales, SAP, Spanish, staffing, strategy, strategic, Vaccines, Visio, annual reports","
Master of Industrial and Labor Relations
 
: 
Human Resources and Organizations
 
, 
2010
 
Cornell University, School of Industrial and Labor
Relations
 
ï¼​ 
City
 
, 
State
 
, 
USA
Human Resources
BBA
 
: 
Human Resource Management
 
, 
July 2003
 
TIANJIN UNIVERSITY OF FINANCE & ECONOMICS
 
ï¼​ 
City
 
, 
State
 
, 
China
Resource Management
Languages
Mandarin Chinese (native), Spanish (basic), German (basic)
"
13520837.pdf,"HR REPRESENTATIVE
","
administrative, administrative support, benefits, C, cash handling, closing, coaching, com, Interpersonal Skills, Council, customer service, Customer
Service Skills, data entry, Decision Making, Employee Relations, hiring, HRIS, Human Resources, HR, Interpretation, Labor Relations,
leadership, merchandising, Lisa, negotiations, organizational, payroll, performance reviews, personnel, policies, Problem Resolution, reconciling,
recruiting, reporting, sales, sound, employee development","
Colorado State University
 
ï¼​ 
City
 
, 
State
 
Bachelor of Science
 
Apparel and Merchandising
 
Apparel and Merchandising
Human Resources Certificate 
Mountain States Employers Council
"
14225422.pdf,"HR MANAGER/GENERALIST
","
ADP payroll, Attorney, benefits, billing, billings, Ceridian, charts, coaching, competitive, contract negotiations, counseling, employee relations,
features, forms, HRIS, HR, insurance, law, management reporting, office, organizational, Payroll, performance reviews, personnel, policies, power
supply, proposal, recruiting, recruitment, research, Safety, staffing, vision","
Master of Science Degree
 
: 
Industrial Psychology
 
Continuing education and training on an on-going basis in employment related subjects, OSHA
10-hour training, Wellness Program coordination, PHR designation Industrial Psychology
Bachelor of Arts Degree
 
: 
Psychology
 
Psychology
"
20993320.pdf,"HR COORDINATOR
","
Creative problem solving skills; o
 rganized with attention to detail; c
 
omputer proficient;Â 
 
customer service; b
 
enefits; p
 
ayroll; r
 
ecords
management; e
 
mployee relations; o
 
n-boarding and training;Â 
 
HRIS;Â 
 
MS Office Suite;Â 
 
ADP and Sage payroll.","
Master of Arts
 
:
 
Organizational Leadership
 
2011
 
Regent University
 
, 
City
 
, 
State
Minor in 
Organizational Development ConsultingBachelor of Science
 
:
 
Apparel and Merchandising
 
1991
 
Colorado State University
 
, 
City
 
, 
State
"
