FileNumber,Role,Skills,Education
35164503.pdf,"SENIOR SALES MANAGEMENT CONSULTANT
","
Work History
Management Consultant/Sales Executive
 
, 
06/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Holistic solutions for client through identifying new products/services ranging from banking solutions to alternative investment opportunities
Holistic solutions for client through identifying new products/services ranging from banking solutions to alternative investment opportunities
Established relationships with key decision-makers within customer's organization to promote growth and retention
Capitalized on industry and marketplace trends to strategize solutions and enhance business operations
Over $7 million dollars in insurance lines sold in 36 months
Over $140,000 in Net Commissions Year 1. $180,000 NC Year 2. $200,000 expected in Year 3
Ranked eighth out of 170 agents nationwide â€¢ Conduct site visits to assess needs, demonstrate p
Facilitated 37% increase in top line sales over 24 months
Drove retailer engagement, improved retailer satisfaction and earned retailer advocacy through communication and relationship management
Senior Small Business Analyst/Consultant Manager
 
, 
06/2015
 
to 
05/2017
 
Company Name
 
â€“ 
City
 
, 
State
 
Conducted thorough reviews of small business operations of various vendors to devise and deploy improvement strategies, facilitating
consistent returns
Created over $10 Million in new business accounts, selling AMEX brand to small businesses
Sold business management and financial tools to C-suite executives
Developed new lines of communication and business opportunities for business owner and AMEX â€¢ Helped commercial banking by
qualifying clients for commercial loans and Lines of Credit
Utilized financial statement analysis skills to highlight areas where a business needed help and how to find the resources to getting that help
Created new avenues of success for small businesses to utilize a suite of American Express business products
Counseled and identified key areas of success for small companies to focus
Developed key relationships with CPAs, attorneys, mortgage and other centers of influence with the result of generating new leads and new
business as well as important referrals
Executive Director of Operations
 
, 
01/2011
 
to 
03/2015
 
Company Name
 
â€“ 
City
 
, 
State
 
Set and administered annual operating budget
Scouted franchise locations, negotiated leases, oversaw facility build out and equipment orders and installations
Tracked employee attendance and punctuality, addressing repeat problems quickly to prevent long-term habits
Trained, coached and mentored staff to ensure smooth adoption all programs
Managed 112 team members across 14 departments, resulting in approximate 22% increase in annual revenue YOY for 11 years
Devised, deployed and monitored processes to boost long-term business success and increase profit levels 32%
Increased profits by assessing effectiveness of advertising and employee training projects
Trained, coached and mentored staff to ensure smooth adoption of new sales and customer service initiatives
Spearheaded overhaul of company best practices, leading to significantly increased staff retention rates and top-ranking as industry leader
Supported regulatory compliance by overseeing all audits to verify protocol adherence
Startup Founder
 
, 
11/2004
 
to 
02/2011
 
Company Name
 
â€“ 
City
 
, 
State
 
Founded Brooklyn based fitness start-up company focused on high level, elite clientele
Built referral pipeline by remaining active with community, establishing referral net","
B.S
 
: 
Business Administration
 
, 
2019
 
Northern Arizona University
 
- 
City
 
Certifications
Life, Accident and Health License
Certified Personal Trainer (CPT)
Excel Spread Sheets
Sales Force
SaaS, SPSS, Enterprise Software
Google Analytics
Heal Code
Mind Body
MS Suite (Power Point, Word, Derivatives)
Various Marketing Platforms (Constant Contact, Mail Chimp, Etc)"
20457611.pdf,"GROUP FITNESS INSTRUCTOR
","
accounting, accounts payable, accounts receivable, administrative functions, auditing, billing, Bookkeeping, book, budgeting, business
development, contracts, cost accounting, CPR Certified, client, clients, client relations, customer relations, customer service, data entry, databases,
direct marketing, economics, editing, filing, finance, financial, Financial analysis, financial reports, human resources, Instructor, inventory, IT
support, team building, ledger, letters, Director, managing, market research, marketing, meetings, mentoring, office, newsletter, organizational,
payroll, personnel, Physical Therapy, project management, Property Management, purchasing, Quickbooks, Rehabilitation, Research, safety,
Sales, scheduling, tax, Teacher, teaching, technical support, answering phones, training programs, website, written","
2012
Western New Mexico University
 
City
 
, 
State
 
Masters of Business Administration (MBA)
2003
Western Washington University
 
City
 
, 
State
 
Bachelor of Arts
 
: 
English
 
English
May 2016
Additional Trainings, Certifications, Research "
23063986.pdf,"FITNESS TRAINEE/RECREATION MANAGEMENT INTERN
","
Excel (Intermediate), Microsoft Word (Intermediate), PowerPoint (Intermediate)
Data management
Team leadership
Self-motivated
Extremely organized
Staff development
Project management
Team liaison
Work History
Fitness Trainee/Recreation Management Intern
Company Name
City
 
, 
State
January 2018
 
to 
Current
Research and aid in planning exercises options for FitGames.
Identify and create new business contacts.
Update social media account with weekly posts.
Implement new strategies approved by owner for business growth.
Research Assistant
Company Name
City
 
, 
State
February 2017
 
to 
Current
Code data from surveys onto Age Options database.
Analyze the data to find any correlation among the survey responses.
Create graphs and charts to display findings.
Write research report on findings.
Student Lead Supervisor
Company Name
City
 
, 
State
May 2017
 
to 
Current
Create monthly schedules for 30 student employees.
Create and assign daily tasks for student employees.
Keep track of personnel during shifts.
Record notes for weekly meeting.
Intern
Company Name
City
 
, 
State
September 2017
 
to 
December 2017
Research in cost-effective marketing strategies.
Manage multiple social media accounts daily to increase brand awareness.
Ran front desk and process membership payments.
Student Employee
Company NameCity
 
, 
State
February 2016
 
to 
May 2017
Operated cash register to process over 50 transactions by credit daily.
Stocked and back stocked merchandise to maintain inventory orderly.
Greeted customers and answer any questions in person or over the phone in order to provide excellent customer service.
Research Assistant
Company Name
City
 
, 
State
October 2016
 
to 
May 2017
Created a code book in order to ease the data entering process.
Cleaned the data in order to create a hypothesis from the results found.
Facilitated a group of four in conducting an external-internal (SWOT) analysis of the program.
Present findings at annual Research Symposium.
Seasonal Sales Employee
Company Name
City
 
, 
State
December 2014
 
to 
January 2016
Provided quality customer service by responding to 15 customer needs and assist any questions or concerns daily.
Conducted over 100 transactions by cash and credit daily.
Issued government standard lotto transactions.
Run cash file reports and make daily deposits of the store's profit in order to open and close store operations and registers.
Tutor
Company Name
City
 
, 
State
September 2014
 
to 
December 2014
Advised 30 elementary students to address math and readings concerns.
Supervised 30-35 children between ages of 8-9 on group readings and math oriented activities.
Motivated children to continue their "," by providing positive comments on their progress.
Personal Information
Coordinated a group of 5 towards developing a family game night program for the families at Urbana Early Childhood School *Created excel
sheets to organize members' availabilities and keep track of resources needed for the program *Direct 20 families through 5 activity stations and
provide them with a meal in order to enrich their "
15293959.pdf,"CERTIFIED MASTER PERSONAL TRAINER
","
Adobe, Photoshop, balance, conferences, client, clients, Instructing, marketing, Excel, Microsoft Word, Strong organizational skills, program
development, progress, sales, sales training, seminars, statistics, Trainer, training programs, verbal communication, ","
Bachelor of Arts
 
: 
Political Science
 
2006
 
California State University
 
City
 
, 
State
 
Political Science
"
63282405.pdf,"CUSTOMER SERVICE REPRESENTACTIVE
","
Accounts payable, arts, Billing, call center, communication skills, CPR Certified, Creative problem solver, Credit, clients, client relations, customer
service, databases, fast, financial, financial planning, First Aid, access, MS Office, Paralegal, Persuasive, speaker, Quick learner, reading, strategic,
teacher, phone","
Paralegal Certificate 
Paralegal
 
2009
 
Branford Hall Career Institute
 
City
 
, 
State
Bachelor of Science
"
10235429.pdf,"FITNESS INSTRUCTOR
","
Sales Management
Account Management
Program Management
Client Relationships
Product Marketing
Customer Retention
Distribution Strategies
Team Leadership
Wine & Spirits/Beverage Industry
Experience
Fitness Instructor
 
, 
02/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Teach energetic ","al seminars/products to inspire a commitment to a healthier lifestyle. Assist clients of all ages and fitness levels in
improving health and wellness.
Owner
 
, 
01/2011
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Founder of a stand up paddle board business consisting of retail sales, rentals and lessons. Hands on involvement from lease contract negotiations
to build-out, to website development and marketing strategy. On site management of all daily operations as well as recruiting, hiring and training
staff. Responsible for all aspects of business including inventory management, product education, payroll, and social media outreach. Organized
corporate outings and charity fundraisers. Became the first and only Austin stand up paddle board company to offer online reservations for clients.
Achieved an overall 5 star rating on YELP within the first year of business. The company is closing October 31, 2014.
Central Regional Manager
 
, 
10/2008
 
to 
03/2011
 
Company Name
 
â€“ 
City
 
, 
State
 
Successfully executed sales and managed an eight state region consisting of two distributors/brokers, with a combined total sales of approximately
$2.7 million. Developed and implemented a promotional calendar for regional locations of national food stores. Collaborated with corporate
buyers on private label product development and program management. "
77266989.pdf,"PROGRAM MANAGER
"," Registered counselor 2010(expired) BLS instructor
Certificate Non-profit Management 2013 University of Washington Master in Tae kwon do AVADE instructor Affiliations National
federation of license Practical Nurses World Tae kwon do Federation American Cancer Society.
Personal Information
I am certain that I can make a significant contribution and I look forward to the opportunity to speak with you. 
To further acquaint you with the
specifics of my background, I am enclosing a list of specific points that I feel make me a perfect fit for WGU. Thank you for your time and
consideration, Tonia Hess
SkillsCounseling, Critical care, clients, discharge plan, director, medication administration, office equipment, Patient Care, quality, Rehabilitation, safety,
Scheduling, staffing, phone
Additional Information
I am certain that I can make a significant contribution and I look forward to the opportunity to speak with you. 
To further acquaint you with
the specifics of my background, I am enclosing a list of specific points that I feel make me a perfect fit for WGU. Thank you for your time
and consideration, Tonia Hess"," and Training
City University of Seattle
 
2012
 
Bachelor of Arts
 
: 
Management
 
City
 
, 
State
 
GPA: 
GPA: 3.3
Management
Fort Sam Houston Military Academy of Science
 
1998
 
City
 
, 
State
 
GPA: 
GPA: 3.0
"
59487170.pdf,"INTERIM MEMBERSHIP DIRECTOR
",,"
Bachelor of Arts
 
:
 
Liberal Arts
 
2003
 
Northwest Nazrene University
 
, 
City
 
, 
State
 
Liberal Arts
Credentials
CPR, First Aid and AED
YMCA Diabetes Prevention Program
YMCA Child Abuse Prevention
FitLinxx
Various group fitness certifications
â€‹"
29425788.pdf,"HEALTH COACH
"," to Transform Your Conversations for the Council on Renal Nutrition of New
England: November 2009 Mindful Listening, Curiosity, and Reflection: Coaching Skills to Transform Your Conversations for the Pro-
Fitness Northeast Region: August 2008 o Get More Sales with Member Coaching for the NERHSA/NSCA Northeast Conference: May
2008 o Fitness Results through Relationships with PJ Harder (CEO, Semetree) for the NERHSA/NSCA Northeast Conference: October
2007 o ""I CARE"" Conversations with PJ Harder (CEO, Semetree) for Healthtrax Fitness & Wellness: June 2007 o Personal Training
Results through Coaching with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the NEHRSA/NSCA Northeast
Conference: May 2007 o CARE Coaching Your Clients to Successful Results for IHRSA: March 2007 o Positive Psychology and the
Pursuit of Happiness for the Cambridge Center of Adult Education's Organization of Older Students: November 2006 o Ordinary People
Achieving Extraordinary Goals on behalf of Human Kinetics for the Connecticut Recreation and Parks Association: November 2006 o
CARE Coach Your Clients to Successful Results with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the
NEHRSA/NSCA Northeast Conference: May 2006.
Practical Examiner, Master Class Instructor
 
January 2008
 
to 
July 2009
 
Company Name
Conducted and scored the Wellcoaches practical skills assessment, the final step prior to awarding certification to trainees.
Developed and conducted a master class for trainees and credentialed coaches on recognizing and changing disempowering self-talk.
Wellness Coach and Fitness Specialist
 
May 2006
 
to 
October 2008
 
Company Name
Developed coaching as a second and complementary profit center to personal training.
Worked with club's personal trainers to augment in-club training routines with lifestyle changes resulting in weight loss, improved resiliency,
and enhanced ","'s Organization of Older Students: November 2006 o Ordinary People
Achieving Extraordinary Goals on behalf of Human Kinetics for the Connecticut Recreation and Parks Association: November 2006 o
CARE Coach Your Clients to Successful Results with PJ Harder (Director of Training, Healthtrax Fitness & Wellness) for the
NEHRSA/NSCA Northeast Conference: May 2006.
Practical Examiner, Master Class Instructor
 
January 2008
 
to 
July 2009
 
Company Name
Conducted and scored the Wellcoaches practical "
80000092.pdf,"SERVER
",," and Training
High School Diploma
 
2012
 
Jackson Liberty High School
 
, 
City
 
, 
State
Associate of Science
 
:
 
Psychology
 
University of South Florida
 
Psychology
Associate of Science
 
:
 
Psychology
 
Temple University
 
, 
City
 
, 
State
 
Psychology"
22488036.pdf,"MECHANICAL DESIGN ENGINEER INTERN
","
Hands-on Experience: AutoCAD, AutoDesk Inventor, Pro Engineer, Creo, MicroStation, SolidWorks, Catia V5, Matlab, Ansys,
Pipesim, Orcaflex, Comsol, Pipesim, Microsoft Office - Excel, Access, Outlook, PowerPoint, Visio, Microsoft Project
Working Knowledge: OLGA, PTC Windchill Quality Solutions, PLM, Simulink, MathCAD, PLC Programming, LabVIEW, PeopleSoft,
SAP, SQL, C, Python, LINUX
Operating System: Windows XP, Windows 7, Windows 8, Mac OS, Chrome OS, Android, iOS, BIOS
Accomplishments
Enhancement of condensation in a Heat Exchanger prototype.
Project Scope - Designed and Fabricated a Shell & Tube Heat Exchanger - ProEngineer Pipeline Simulation, Design and Optimization of
field production using Flow Assurance strategies - Pipesim* FEED and Stress Analysis of Subsea pipeline system- WG Kenny Project 
*
CFD Analysis of flow inside and over pipelines to improve offshore drilling mechanisms - Ansys Fluent Design, CFD Analysis and
Optimization of a Computer Heat Sink to maximize Heat Transfer Rate - COMSOL 
* Design and Analysis of a Press Tool Prototype -
ProEngineer and Ansys Mechanical Chassis and Exterior Designer of National Go Kart Championship 2013, India - Catia V5, Pro/E and
Ansys Key Competencies AutoCAD, ProE and SolidWorks - 5 years ANSYS - 2 years Finite Element Analysis - 2 years Product Design
and Analysis - 1 year.
Experience
September 2014
to
August 2015
Company Name
 
City
 
, 
State
 
Mechanical Design Engineer Intern
Subsea Pipeline 'S lay' installation analysis using DNV OS F101 Drilling Riser Design for High current environment.
Experience in Recoil, Hang off and Drift off analysis Steady State Multiphase Flow Simulation of pipelines using Pipesim considering Flow
Assurance Strategies Designed 3D models of Subsea Systems using SolidWorks package Analyzed the mechanical systems including FEA
for Structural and Fatigue Delivered a Drilling Riser design document in 3 days that usually takes 1-2 weeks Standardized MS Excel
template to expedite the design calculation process in few hours that would take days Recommended efficient design to reduce cost while
manufacturing Gained an overall knowledge pertaining to 3D Modelling, Product Design, OCTG, Project Management, Project
Engineering, Stress Analysis, Wall thickness evaluation and Tension force calculations Gained ",al 
76530505.pdf,"CHILD CENTER ASST DEPT HEAD
","
administrative, arts, Articulate, customer service, direction, financial, hiring, managing, Marketing , ordering materials, neat, payroll, personnel,
policies, programming, promotion, recruiting","al activities that include story telling, organized arts & crafts, singing, and games.
Member Activities Assistant Department head/ Fitness Instructor
 
11/2003
 
to 
05/2005
 
Company Name
 
City
 
, 
State
Received and screened a high volume of internal and external communications, including email and mail.
Exhibit outstanding customer service by developing positive relationships with members and children.
Articulate extensive knowledge of Life Time Fitness programs, products, services, policies, and procedures Assist with training team
members through shadowing instructors, orientation, direction, and feedback.
Assist with planning program and activity curriculum, prepare program schedules, and register participants.
Also taught teen and children fitness boot camp.
2 Make hiring, promotion, disciplinary and termination recommendations to the Department Head.
Early Childhood Associate Teacher/School Age Lead Teacher
 
06/1998
 
to 
04/2003
 
Company Name
 
City
 
, 
StateAssist in planning and implementing the daily program under the direction of the Lead Teacher, which included lesson plans using NAEYC's
developmentally appropriate practic es.Assist in planning and preparing the learning environment, setting up interest centers, and preparing
needed materials and supplies.
Supervise the classroom when the Lead Teacher is out of the room for long periods of time or absent.
Help Lead Teacher
 
04/1998
 
to 
04/1997
 
Company Name
 
City
 
, 
State
to supervise and promote activities designed to enhance the healthy emotional, social, intellectual, and physical development of children
enrolled at center.
Help to maintain a neat and organized classroom.
Help children establish good habits of personal hygiene; change diapers and assist with toilet training.
Education
Bachelor of Science
 
: 
Criminal Justice
 
210
 
Kaplan University
 
City
Criminal Justice
Associate of Arts
 
: 
Early chilhood
 
June 2002
 
Oakton Community College
 
City
 
, 
State
Associates Arts in Teaching Early childhood
High School Diploma
 
June 2000
 
Evanston Township HS
 
City
 
, 
State
"
15932017.pdf,"FITNESS STAFF
","
Fast Learner
Education and Training
High School Diploma
 
: 
2010
 
Esperanza High School
 
ï¼​ 
City
 
, 
State
Regestered Dental Assistant License
 
: 
Registered Dental Assistant
 
, 
2011
 
UEI College
 
ï¼​ 
City
 
, 
State
Personal Training Certification
 
: 
Personal Training 
, 
2016
 
NAFC
 
ï¼​ 
City
 
, 
State
Work Experience
Fitness Staff
 
March 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Established and maintained effective communication with members
Maintained an organized "," and Training
High School Diploma
 
: 
2010
 
Esperanza High School
 
ï¼​ 
City
 
, 
State
Regestered Dental Assistant License
 
: 
Registered Dental Assistant
 
, 
2011
 
UEI College
 
ï¼​ 
City
 
, 
State
Personal Training Certification
 
: 
Personal Training 
, 
2016
 
NAFC
 
ï¼​ 
City
 
, 
State
"
67032711.pdf,"FITNESS INSTRUCTOR
","
LeadershipÂ 
Proficient in writingÂ 
Excellent communicatorÂ 
Avid listenerÂ 
Expert Multi-taskerÂ 
Mutual mediatorÂ 
Problem-SolverÂ 
Accomplishments
Am a co-founder in the formation of a fitness app.Â 
Dual enrolled in college while a junior in high school and graduated with over 38 applicable and accredited college credits.Â 
Represented my community in California as the year's reigning pageant princess, with countless hours of community service.
Conducted a women's study with over 40 individuals with ages ranging from 18-50.
Underwent heart surgery at the age of 15, and overcame the various physical set backs that hindered me for so long.Â 
Experience
05/2017
 
to 
Current
Fitness Instructor
 
Company Name
 
ï¼​ 
City
 
, 
State
 
As a fresh faced fitness instructor, I am new to the game. I have a deep love for health and
wellness and after weeks of training alongside strong, qualified women. I was chosen to lead men and women alike in the teaching of various fitness
"," and Training
2018
Bachelor of Arts
 
: 
Human Resources and International Business Law
 
Liberty University
 
ï¼​ 
City
 
, 
State
 
, 
U.S.A.
 
I arrived here at LU in the Fall of
2017, pursuing a degree in one of the most rigorous majors in the school of business. I aim to learn the ins and outs of every corporation I "
21122155.pdf,"CLINICAL STUDY COORDINATOR II
"," for the Healthcare Professional Course
CITI GCP Certified
IATA Certified
Skills
Academic, administrative support, agency, back-up, benefits, billing, Cancer, clerical, clinical research, Coach, Oral, community health, client,
clients, data collection, Diabetes, documentation, ","al services and materials.
Oversaw student internship program, develop educational materials, assess student learning.
Performed clerical duties including billing, insurance verification and patient registration.
Cardiovascular Medical Technician
 
July 2013
 
to 
March 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Conducted noninvasive cardiovascular testing procedures including; exercise and pharmacologic stress echos, exercise and pharmacologic
nuclear stress tests and tilt table testing.
Prepared patients for 24-hour holter and 30-day event monitor services, conducted inpatient and outpatient ECGs.
Exercise Specialist
 
May 2013
 
to 
October 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Consulted patients on exercise and health promoting behavior.
Designed customized training programs that addressed health problems, risk factor modification, specific injuries/physical limitations, and
fitness goals.
Performed and analyzed DEXA body composition scans.
Fitness Specialist
 
January 2013
 
to 
May 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Taught group exercise classes to senior independent, assisted, and Alzheimer/dementia residents to promote functional, aerobic, strengthand flexibility benefits.
Provided individualized exercise instruction as requested by residents based on goals and needs.
Monitored wellness center and promoted and participated in resident activity department events.
Fitness Specialist
 
December 2012
 
to 
August 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Measured clients' fitness by completing comprehensive fitness evaluations and acquiring physician clearances based on risk stratification
when needed.
Designed customized client programs to meet individual fitness needs.
Served as a point of reference for fitness expertise within the facility.
Clinical Exercise Physiologist Intern
 
July 2012
 
to 
January 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Clinical Exercise Physiologist Intern
 
September 2010
 
to 
November 2010
 
Company Name
 
ï¼​ 
City
 
, 
State
Group Exercise Class Coordinator/Instructor
 
April 2010
 
to 
June 2011
 
Company Name
 
ï¼​ 
City
 
, 
State
In charge of overall efficiency of class procedures including: instructor replacement and training, class scheduling and cancellation,
emergency procedures, and documentation and organization of paper"
32651555.pdf,"FITNESS DIRECTOR
"," Used:
Team","
High School Diploma
 
: 
General Education
 
, 
2004
 
Camden County High School
 
ï¼​ 
City
 
, 
State
 
General Education
Willing to relocate: Anywhere
"
32636041.pdf,"PERSONAL TRAINER, GROUP FITNESS INSTRUCTOR
","
Microsoft Office (Power-point), Presentation Skills, Social Media Branding, 
Inspection and Quality Assurance, Health and Wellness Programing,
Personal Training, Drafting and Editing Publications, Scientific Methods, Customer Service, & Organization","
M.S.
 
: 
Kinesiology
 
, 
2015
 
University of Texas El Paso
 
ï¼​ 
City
 
, 
State
 
, 
US
GPA 3.85; Teacher's assistant for undergraduate and graduate class
"
70603826.pdf,"HEAD GIRLS BASKETBALL COACH
",," in fitness, human performance, and
exercise science.
Resourceful, goal-oriented Sports and Fitness "
24905947.pdf,ACCOMMODATION SERVICE ,"
Customer services supervision,decision making, dependable, staff training and development, problem solver, public relations,dynamic team player
able to motivate employees to reach high level of performance while using maximum potential.
Online skills development courses ,The Open University :
Commercial awareness.
Conversations and interviews.
Developing high trust ","
J.D.
 
: 
Law
 
2000
 
Universidad Santa Maria
 
City
 
, 
State
 
, 
Venezuela
Law
Â 
Â Courses on Military Law, Criminology .
Bachelor of Science
 
: 
TOURISM
 
1995
 
IUTIRLA
 
City
 
, 
Venezuela
 
Tourism and Hospitality Management Barcelona Hospitality and Tourism
Instituto Universitario de Tecnologia Industrial ""Rodolfo Loero Arismendi"", El Morro, Anzoategui Graduated Cum Laude
"
28669770.pdf,"PERSONAL TRAINER
","
apt, consultant, client, clients, general manager, instruction, inventory, meetings, payroll, policies, progress, purchasing, quality, risk management,
seminars, technician, ","al training, seminars and meetings for personal training staff for "
10816645.pdf,"GROUP FITNESS COORDINATOR
","
ad, CPR, First Aid, Guardian, health ","al seminars for active adults and members, providing wellness and health information.
Developed health education events, incentive programs, and seminars for all employees.
Responsible for P&L for the Group Fitness Program.
Developed and ran annual community support campaign to bring in $10,000+ per year to department.
Devised and implemented progressive and individualized exercise recommendations and programs.
Created and successfully held monthly healthy lifestyle events/ presentations.
Marketed the group fitness classes to members as well as all fitness related events.
Private Childcare Provider
 
11/2011
 
to 
Current
 
City
 
, 
State
Created and carried out daily schedules that meet the physical and emotional needs of children.
Met with parents on a weekly basis to discuss the week's plans, as well as any disciplinary problems.
Scheduled activities to ensure proper development of social interaction with others as well as personal development.
Effectively handled interventions between children when disagreements arise.
Fitness Instructor
 
08/2011
 
to 
Current
YMCA of the Suncoast, Highland Recreation Complex 
Responsibilities Developed, organized, and maintained fitness classes for members
in an effective, efficient, and "
95085510.pdf,"TERRITORY SALES CONSULTANT
","
Background in GPO and formulary processes Experience in specialty, hospital and primary care sales and injectable medications
Skilled in new product and new indication launches.
Adept in providing in-services and training to clinical staff
Trained in pricing, gross profits and margins.
Broad knowledge of osteoporosis, women&apos;s health, men&apos;s health and musculoskeletal pain. Excellent communication skills.
Customer focused
Highly motivated
Accomplished in relationship selling
Professional Experience
Company Name
 
August 2013
 
to 
Current
 
Territory Sales Consultant
 
City
 
, 
State
In charge of growing a $9 million territory.
Quickly learned a vast array of products, associated terminology, competitors, trends, challenges, reimbursement and government
regulation.
Responsible for long-term relationship building between the customer, Cardinal Health, and other ","
University of Nebraska - Lincoln
 
Master of Science
 
: 
Marriage and Family Therapy
 
Marriage and Family Therapy
University of Nebraska - Lincoln
 
Bachelor of Science
 
: 
Human Development
 
Human Development
"
34151183.pdf,"CASHIER
","
accounting, administrative support, benefits, billing, clerical, counseling, clientele, client, clients, customer service, data entry, database,
documentation, general office, instruction, insurance, inventory, office, organizational, policies, pricing, processes, progress, quality, reception,
research, safety, Switchboard Operator","al Background
Bachelor of Arts
 
: 
Interdisciplinary Studies (Social Services)
 
Northeastern Illinois University
 
Interdisciplinary Studies (Social Services)
"
16605352.pdf,"RECEPTIONIST AND VETERINARY TECHNICIAN
","
AR/AP, administrative, billing systems, business processes, CPR, 
excellent customer service, filing, financial, insurance, inventory, 
Excel, MS
Office, 
Outlook, Power Point, Microsoft Word, Internet research, policies, processes, protocols, Quick Books,","
Associates Degree
 
: 
Business Management
 
, 
2007
 
Harford Community College
 
ï¼​ 
City
 
, 
State
 
, 
United States
Emphasis in Business Management and Biology
Emergency Medical Technician-Basic, Emergency Vehicle Operator, CPR/AED Certified
 
: 
Fire Science
 
, 
2005
 
Maryland Fire and Rescue
Institute
 
ï¼​ 
City
 
, 
State
 
, 
United States
Diploma
 
: 
2004
 
North Harford High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Graduated with honors
Presidential Academic Achievement Award
Student government representative
Interests
Chiari and Syringomylia Foundation:
As a sufferer and member of Chiari and Syringnomylia Foundation it is an organization I hold very dear to my heart. I have promoted, fund-raised
and organized charity walks. I have gotten corporate sponsors and donors as well as organized doctors and speakers to present and educate on
the subject.
Bel Air Volunteer Fire Company:
As a member of Bel Air Volunteer Fire Company, I was trained to provide emergency medical care, maintain composure in stressful and high
intensity situations. I also was taught defense yet safe driving of an ambulance as well as filing proper state documentation. I also served as support
to other fire stations and community functions.
Habitat for Humanity:
As an active participant in Habitat for Humanity, I helped rehabilitate, restore and build housing for the less fortunate in my local community. I
learned a sense of community, hard "
27397245.pdf,"STORE MANAGER
","
billing, oral communication, negotiate contracts, clients, customer service, English, general manager, hiring, HR, Inventory, Korean, team leader,
director, Microsoft Excel, MS Word, people skills, problem solving skills, speaking, Real Estate, rehabilitation, reporting, sales, store manager,
phones, trainer, trouble shooting, typing skills, Excellent written","al Background
BA
 
: 
Sociology
 
, 
2000
 
Binghamton University
 
ï¼​ 
City
 
, 
State
 
Sociology
High School Diploma
 
: 
Miscellaneous
 
, 
1995
 
Flushing High School
 
ï¼​ 
City
 
, 
State
 
Miscellaneous
"
31556198.pdf,"MEMBERSHIP COORDINATOR
","
Reliable and dependable 
High customer service standards
Active listening skills 
Flexible scheduling
Top sales performer 
Superior organization skills
Customer service expert 
Excellent multi-tasker
Opening/closing procedures 
Superb sales ","
2005
High School Diploma
Thornton 
Thornton, CO, Adams
"
