FileNumber,Role,Skills,Education
21595057.pdf,"SALES REPRESENTATIVE
","
Cash handling, clientele, excellent customer service, customer service, fast, financial, frame, honest, Meal preparation, MICROS, office, window,
policies, problem solver, quality, Quick, rapport, safety, sales, tables, team player, telephones, type, trustworthy.
Sales Software: Salesforce.com, TapScanPublic Relations Software: Bacon's Mediasource, Factiva
Desktop Publishing Software: Photoshop, Illustrator, HTML","
N/A, Current Varina High School - 7053 Messer Rd, Henrico, VA 23231
"
16511249.pdf,"SALES
","
CPR, First Aid, report writing andÂ documentation, leadership.
Experience
10/2015
 
to 
11/2015
Sales
 
Company Name
 
- 
City
 
, 
State
Identified prospective customers using lead generating methods and performing an average of 50 cold calls per day.
Participated in various incentive programs and contests designed to support achievement of production goals.
Sold first car immediately after training by personal referral.
01/2015
 
to 
09/2015
Sales
 
Company Name
 
- 
City
 
, 
State
Identify customer needs; match needs to Company products and services, and overcome customer objections and resistance.
Meet established performance objectives.
07/2014
 
to 
01/2015
Sales
 
Company Name
 
- 
City
 
, 
State
Identify and acquire high quality, long-term, â€œpreferredâ€​ customers to support growth through Costco Road show program
participation.
Primary responsibility is to make sales presentations to prospective DSW customers at pre- identified Costco locations.
On occasion similar duties may be performed at other retailers.
Communicate front-line conditions and customer problems to manager; create and maintain contracts, accounting and service
documentation and logs as required by manager.
Serve as a Company representative with Costco management to ensure that DS Services of America is represented in a ","
1996
Culinary Certificate
 
: 
Culinary
 
Western Culinary
 
- 
City
 
, 
State
 
, 
USA
 
GPA: 
Graduated top 10 in Class of 500.
Graduated top 10 in Class of 500.
"
69155584.pdf,"SALES ASSOCIATE
","
Motivated Seller Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Â 
Customer Service Oriented Â  Â  Â  Â  Â Â 
Attention to Detail Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â 
Quick Learner Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â  Â Â 
Retains Information with ease Â  Â  Â 
Commitment to Professionalism
Persuasive Communicator
 
 Â  Â  Â Â 
Summary
Motivated strategic sales "," and Training
2006
High School Diploma
 
Stevens High School
 
ï¼​ 
City
 
, 
State
 
, 
USA
Business Management 
Black Hills State University
 
ï¼​ 
City
 
, 
State
 
, 
USA"
17509935.pdf,"SALES ASSOCIATE
","
I have has some extended classes in interviewing and hiring of staff as well as Goal setting and the follow through with staff as well as with the
store. Â Over 15 years of ","
2000
High School Diploma
 
: 
General
 
South Summit High School
 
ï¼​ 
City
 
, 
State
 
, 
Summit
2002
Cosmotology
 
Heiritage College of Beauty
 
ï¼​ 
City
 
, 
State
"
33578873.pdf,"SALES
","
Self Starter
Motivated
Client Relations
Success Driven
Experience
Sales
 
12/2015
 
to 
Current
 
Company Name
 
City
 
, 
State
Sales of phones, plans, home security and satellite in a retail environment
Meet quotos monthly for add-on orders and upselling
Cross selling customers to switch to our company for other services that they did not come in store for
Assist customers with determining the best products and plan for their needs in fast paced "," and Training
High School Diploma
 
2010
 
Edmond North High School
 
City
 
, 
State
Business/Marketing
 
2012
 
Oklahoma Christian University
 
City
 
, 
State
Business/Marketing
 
2011
 
Harding University
 
City
 
, 
State"
15620421.pdf,"CENTER SALES
"," and Qualifications
Microsoft Word, Excel, Power Point, Outlook","
High School Diploma
 
:
 
general
 
,
 
2000
 
John F Hodge High
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Course"
27624540.pdf,"SALES ASSOCIATE/GOLF SALES ASSOCIATE
","
Highly effective leader in extreme situations as well as normal conditions. Posses the ability to place the correct personnel with the appropriate
skills on a project.
Posses the interpersonal skills required to solve conflict within members of the organization.
Posses 15 years of Multi-unit operations ","
Select One
 
: 
Human Resources
 
, 
May 2011
 
Defense Equal Opportunity Institute
 
ï¼​ 
City
 
, 
State
 
, 
USA
The Alternative Dispute Resolution Mediator course at DEOMI, Patrick Air Force Base.
Bachelor of Business Administration
 
: 
International Business
 
, 
2015
 
University of The Incarnate Word
 
ï¼​ 
City
 
, 
State
 
, 
USA
Graduated with a 3.15 GPA
Deans List, Fall 2013
Human Resources
 
, 
2012
 
University of Pennsylvania
 
ï¼​ 
City
 
, 
State
 
, 
USA
Master Resiliency Trainers Course, Level I - University of Pennsylvania
Affiliations
National Society of Leadership and Success
Certifications
Basic Life Support (BLS) Instructor (CPR)
DOD Certified Alternative Dispute Resolution Mediator
DOD Certified Sexual Assault Advocate: 
#PK-6343-3623, Level I
Emergency Medical Technician- Basic Lic: E1843597
Languages
I am fluent in English and Spanish to include reading and writing, with some speaking ability in Italian.
Interests
My hobbies include team sports like ice hockey and individual sports like golf, cycling (held a racing license in Europe and the US), and triathlons.
Scheduled to start a Masters degree in Organizational Development and Leadership in August 2015, at the University of The Incarnate Word in
San Antonio, Texas.
Additional Information
I was awarded the Military Outstanding Volunteer Service Medal for volunteer "
13178604.pdf,"MERCHANDISER, SALES
","
Sales, Benefits, Increase, Pediatric, Marketing, Account Executive, Clients, Of Sales, Sales Quotas, Solutions, Its, Closing, Award, Channel
Marketing, Internet Marketing, Major Accounts, Marketing Strategy, New Hires, Overall Sales, Quota, Sales Quota, Yellow Pages, Cold
Calling, Million, Retail, Retail Marketing, Training, And Marketing, For Sales, Key Accounts, Merchandising, Owned Sales, Point Of Sale, Pos,
Sales And, Sales Reps, Account Manager, Accounts To, Accounts With, And Sales, Coordinate Sales, Net","
Bachelors of Arts
 
: 
basketball leagues, skiing and exercise programs
 
Marist College
 
City
 
, 
State
 
, 
US
 
Marist College, Poughkeepsie, NY
Bachelors of Arts ~ COMPETITIVE ACHIEVEMENTS ~ A sports guru and competitor actively involved in basketball leagues, skiing and
exercise programs. As a member of the Marist Ski Team competed against schools in Slalom and Giant Slalom events. As well as player on the
Marist Rugby Team competed against teams in its region. Competed on the NCC Speech and Debate Team. Traveled to Portland, Oregon,
placed NCC in 3rd place nationwide at the Phi-Ro-Pi National Championships and won multiple awards: âž¢ Dramatic Interpretation, Bronze of
88 competitors. âž¢ Parliamentary Debate, Bronze of 114 teams âž¢ Debate Team, Overall Bronze of 109 schools
Languages
French/Spanish
"
13637605.pdf,"SALES ASSOCIATE/CASHIER
","
Sales expertise
Active listening
Verbal/written communication
Team player mentality
Outgoing personality
Time management ability
Enthusiasm
Personal Information
Where I have "," and Training
2017
High School Diploma
 
: 
Education
 
Waynesboro Area Senior High School
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Education"
22047665.pdf,"SALES MANAGER
","
10-Key by touch
Cash Handling
Creative Problem Solving
Multi-tasking"," and Training
Century Business College
 
City
 
, 
State
 
, 
United States
 
Business Management
"
31199035.pdf,"SALES ASSOCIATE
Skill ","
caregiver, cashier, credit, customer services, debit, English, home care, Neat, receiving, Self-Starter, Telephone, well organized"," and Training
2013
High School Diploma
 
Oak Creek High School
 
ï¼​ 
City
 
, 
State
Telephone # 414-768-6210
2013
High School Diploma
 
Oak Creek High School
 
ï¼​ 
City
 
, 
State
Telephone # 414-768-6210
2013
High School Diploma
 
Oak Creek High School
 
ï¼​ 
City
 
, 
State
Telephone # 414-768-6210
2013
High School Diploma
 
Oak Creek High School
 
ï¼​ 
City
 
, 
State
Telephone # 414-768-6210
"
29211919.pdf,"SALES ASSOCIATE
","
Time management
LeadershipMathematics
Word processing","
GED
 
:
 
General Education Studies
 
2011
 
Del Sol High School
 
, 
City
 
, 
State
General Education Studies
Personal Information
AREAS OF STRENGTH: Customer service oriented and able to interface effectively with all levels of administration and staff. Able to
organize/prioritize "
51349448.pdf,"SALES COORDINATOR
","
Experience of 4 years in the field of designing as an illustrator
Proven ability to design layouts, logos and web sites
Profound ability to plan, organize and manage the projects
Sound knowledge of the advance technologies and designing techniques
Exceptionally good communication skills
Additional Information
Sea Service Deployment
Marines Corpse Good Conduct Medal 
t
NATO Medal - ISAF Afghanistan
Global War on Terrorism
Afghanistan and Campaign National Defense Service Medal.","
1 2012
General Education
 
Santa Rosa Junior College
 
ï¼​ 
City
 
, 
State
Bachelors
 
: 
Fine Art
 
Academy of Art University
 
ï¼​ 
City
 
, 
State
Fine Art
"
20552814.pdf,"SALES
","
Â cash management, communication skills, computer literate,customer service","
High School Diploma
 
2006
 
Oak Hill High School
 
, 
City
 
, 
State
 
GPA: 
Top 10% of class Graduated with Honors member of National Honor
Society treasurer of FCCLA
Top 10% of class
Graduated with Honors
Member of National Honor Society
Treasurer of FCCLA"
38087844.pdf,"TIMESHARE SALES
","
Sales, Sales Management, Staffing, Workflow, Account Management, Accounting, Administrative Support, Business Plans, Consultation,
Contracts, Conversion, Client Relations, Customer Service, Invoicing, leadership, legal, People Management, Managing, Marketing, Marketing
Manager, Excel, Policies, Problem Solving, Project Management, Quality, Quality Assurance
Affiliations
Member of The National Association of Realtors", and 
36621169.pdf,"SALES ASSOCIATE
","
Proficiency in Microsoft Office Suite, Adobe Creative Suite, Ronlynn Apparel Software, both Mac and PC platforms, social media (including
Pinterest, Instagram, Facebook, and Snapchat), internet research","
May 2016
Bachelor of Science
 
: 
Fashion Merchandising Management
 
Fashion Institute of Technology, State University of New York
 
Fashion Merchandising
Management
"
87118391.pdf,"SALES
","
Air Force 2, attention to detail, interpersonal and communication, communications skills, Oral Communication, creative problem solving, Customer
Relations, customer service, government, innovation, Inspection, Leadership, materials, Problem Solving, Public Safety, Public Speaking, Quality,
Safety, sales, supervisory, Supervision, technician","
Communications
 
West Virginia State University
 
ï¼​ 
City
 
, 
State
2002
 
United States Air Force Air National Guard
 
ï¼​ 
City
 
, 
State
 
Received Honorable Discharge from service Communications
George Washington High School
 
ï¼​ 
City
 
, 
State
 
GPA: 
Assisted with organizing and participating in various community service projects Involved in
several athletics programs
 
Assisted with organizing and participating in various community service projects Involved in several athletics programs
"
37360517.pdf,"SALES CLERK
","
OSHA inspections
Exceptional interpersonal skills
New hire orientation
Compensation/payroll
Recruiting
Hiring and retention
Training and development
Regulatory compliance
Personnel records maintenance
Exceptional time management skills
Adaptable
Accomplishments
Implementation
Assisted in implementation of new tracking system that resulted in improved patient care.
Documentation
Ensured charting accuracy through precise documentation.
Training
Trained team of staff nurses in medical office procedures to guarantee consistent quality of care.
Experience
12/2013
 
to 
06/2014
Sales Clerk
 
Company Name
 
ï¼​ 
City
 
, 
State
Greet customers and ascertain what each customer wants or needs.
Compute sales prices, total purchases and receive and process cash or credit payment.
Answer questions regarding the store and its merchandise.
Prepare merchandise for purchase or rental.
Watch for and recognize security risks and thefts, and know how to prevent or handle these situations.
Inventory stock and requisition new stock.
Ticket, arrange and display merchandise to promote sales.
Exchange merchandise for customers and accept returns.
Open and close cash registers, performing tasks such as counting money, separating charge slips, coupons, and vouchers, balancing cash
drawers, and making deposits.
Greet customers and ascertain what each customer wants or needs.
05/2006
 
to 
10/2012
Nursing Assistant
 
Company Name
 
ï¼​ 
City
 
, 
State
Communicate with patients to ascertain feelings or need for assistance or social and emotional support.
Document or otherwise report observations of patient behavior, complaints, or physical symptoms to nurses.
Feed patients or assist patients to eat or drink.
Measure and record food and liquid intake or urinary and fecal output, reporting changes to medical or nursing staff.
Observe or examine patients to detect symptoms that may require medical attention, such as bruises, open wounds, or blood in urine.
Prepare or serve food trays.
Provide physical support to assist patients to perform daily living activities, such as getting out of bed, bathing, dressing, using the toilet,
standing, walking, or exercising.
Remind patients to take medications or nutritional supplements.
04/2001
 
to 
07/2008
FRONT DESK MANAGER 
FRONT DESK MANAGER
 
Company Name
 
ï¼​ 
City
 
, 
State
Carefully selected, developed and retained qualified staff, as well as trained [number] new staff annually.
Evaluated patient care procedural changes for effectiveness.
Created annual goals, objectives and budget and made recommendations to reduce costs. 
Perform various clerical or administrative
functions, such as ordering and maintaining an inventory of supplies.
Assisted in the design and execution of programs that contributed to a [%] growth of the organization in the [year] fiscal year.Conducted
probationary and annual performance evaluations of all nursing staff.Developed and arranged continuing "," opportunities for all staff
to increase knowledge and "
33236701.pdf,"SALES ASSOCIATE
","
Cashier,
Filing,
Inventory,
Leadership qualities,
People skills,
Tables,
Team ","
Plantation High school
 
City
 
, 
State
 
, 
USA
 
Graduate in August of 2016
Affiliations
CPR & AED certified & SERVSAFE certified
Personal Information
I "
13348915.pdf,"SALES ASSOCIATE
","
cash register, closing, Computer literate, Credit, customer relations, customer satisfaction, customer service, Employee relations, Fluent in English,
inventory, listening, Merchandising, Natural, policies, POS, problem solver, Retail sales, sales, staffing, store merchandising, team player,
telephone","
Manchester Community College
 
City
 
, 
State
 
Associate of Science
 
: 
General Studies
 
General Studies
2012
Windsor High School
 
City
 
, 
State
 
High School Diploma
 
: 
General Studies
 
General Studies
"
14358578.pdf,"Camryn
Hilliard
","
Current trend knowledge
Stocking and Replenishing
Merchandising Knowledge
Sales
Exceptional Customer Service
Social perceptiveness
Problem-solving skills
Client Service
Clothing/accessories, minor vetranary and Pandora Jewlery product knowledge
Excellent people skills
Sales expertise
Sales training
Cash Handling
Multi-tasking strength
Cash register operation
Education
University of Scranton
 
City
 
, 
State
 
Expected in 
05/2024
 
Bachelor of Science
 
:
 
Psychology And Political Science
Work History
Company Name
 
- 
Sales Associate
 
City
 
, 
State
 
02/2020
 
- 
Current
Engaged with customers to effectively build rapport and lasting relationships.
Delivered high level of assistance by locating products and checking store system for merchandise at other sites.
Educated customers on promotions to enhance sales.
Completed orders through store provided system system and organized product deliveries to meet customer timetables.
Applied security and loss prevention training toward recognizing risks and reducing store theft.
Maintained customer satisfaction while handling product returns quickly and ","
University of Scranton
 
City
 
, 
State
 
Expected in 
05/2024
 
Bachelor of Science
 
:
 
Psychology And Political Science
"
28139742.pdf,"SALES ASSOCIATE
","
billing, billing system, budgets, budget, business management, cold-calling, client, customer service, data analysis, database, facilities maintenance,
financial reports, hiring, information systems, instruction, inventory management, inventory, leadership, lesson plan, logistics, loss prevention,
managing, mentoring, merchandising, office, management information systems, net"," and Training
Ph.D.
 
: 
Management Information Systems
 
Walden Universtiy
 
City
 
, 
State
MBA
 
: 
Business Administration
 
2001
 
Webster University
 
City
 
, 
State
Bachelor of Science
 
: 
Public Relations
 
1996
 
University of Florida
 
City
 
, 
State
"
16280971.pdf,"SALES REP
","People Skills, New Business Development, Sales, Client Management, Customer Service, Management, Marketing Communications,
Â Net"," of the industry by attending trade shows,
seminars and studying catalogs.
Purchased existing company with revenue of $60K per year and grew it to $1.5 Million in 5 Years.
Developed programs for large auto dealer with apparel, mugs, and notepads which garnered monthly repeat business.
Designed a program for the Masonry Assoc using caps embroidered Â with the Masonry logo and their own company name.
This program resulted in Signature Advertising to become the #1 cap seller in the COUNTRY.
Won the ""Best of Show"" award at the Homebuilders Association Tradeshow.
Recommendations (client)Melinda Gibson 
Top qualities: Great Results, High Integrity, Creative 
""Karen became a trusted vendor to me.
I could consistently trust her for quality products, while keeping to my timeline and budget.
She truly went the extra mile for me each time we "
20141807.pdf,"SALES ASSOCIATE
","
balance, book, database, Debit, documentation, email, Forms, front office, IMS, inventory, Legal, notes, money, Outlook, Enterprise, newsletters,
sales, take messages, phone, Type, website
Additional Information
2"," and Training
May 2008
High School Diploma
 
Madill High School
 
ï¼​ 
City
 
, 
State
 
Graduated in the top 10% of my class *Captain of our Drill Team *President of the High
School Show Choir
Jan. 2010
Elementary Education
 
Ardmore Higher Education Center
 
ï¼​ 
City
 
, 
State
 
Elementary Education 3.4 Unfortunately did not receive a degree. I
withdrew from classes to take care of my grandmother.
"
55477468.pdf,"SALES ASSOCIATE
","
Microsoft Word, Office, Excel, Power Point, and MindBody software *Excellent telephone Ã©tiquette *Extremely organized with good time
management skills *Works well under pressure.
Experience
01/2017
 
to 
Current
Sales Associate
 
Company Name
 
ï¼​ 
City
 
, 
State
Greet customers at all points throughout the store.
Maintain constant presence on sales floor to assist customers.
Answer any questions about in store products and seasonal trends.
Communicate current sales and deals in the store to maximize sales.
Provide assistance and customer service in the fitting rooms.
Replenish, fold, hang, and tidy garments throughout the day.
Maintain in-stock and presentable condition assigned areas.
Work with cash register and process transactions in a time efficient manner.
Handle returns of merchandise.
Unload delivery trucks and unpack merchandise Execute reductions, price changes and label merchandise with security tags.
08/2015
 
to 
12/2016
Health Information Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintain patient medical records in accordance to NMHI, state and federal regulations.
Organize files, collect data, and analyze the data for errors.
Accurately enter information into various computer programs.
Keep sensitive customer or company information confidential.
Research unnamed/orphan papers to ensure proper patient identification and file in the proper patient medical record.
Mail or fax requested information per HIPAA Guidelines to other facilities and keep log of these records being sent.
Scan and file medical information daily into the EMR and review documents to eliminate duplicates.
Verify and cross-reference information in all Health Information Management systems to ensure document accuracy.
Provide attentiveness to the quality, timeliness, and accuracy of the EMR for patient care, legal, revenue, research, and regulatory needs.
Communicate politely and "," and Training
July 2016
Bachelor of Arts
 
: 
Psychology
 
The University of New Mexico
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
GPA: 3.65 Recipient of the Presidential Scholarship
July 2015
Psychology
 
VU Amsterdam
 
ï¼​ 
City
 
, 
State
 
, 
Netherlands
 
GPA: 3.5
June 2014
UNIVERSITY OF CALIFORNIA 
SANTA
 
ï¼​ 
City
 
, 
State
 
GPA: 3.26 Participant in the National Student Exchange Program
"
10724818.pdf,"SALES
","
Microsoft Office Suite, Calendaring, Critical Thinking, Travel Arrangements
Additional Information
LINKS
http://www.linkedin.com/in/rachellascalla","
Bachelor's
 
: 
Anthropology
 
Hunter 
College
 
ï¼​ 
City
 
, 
State
Emphasis in Linguistics
"
23760084.pdf,"SALES
","
accounting, benefits, budgets, Excellent communication, contracts, Resolve customer complaints, employee relations, firing, hiring, inventory, labor
relations, market trends, marketing, organizational, personnel, policies, problem solver, processes, promotion, receiving, safety, sales, sales
forecasting, shipping, staffing, strategic planning, time management, employee development","
Louisiana Tech University
 
City
 
, 
State
 
Bachelor of Science
 
: 
Psychology
"
36970996.pdf,"SALES CONSULTANT
","
Career Overview
I am a Dedicated Customer Service Representative motivated to maintain customer satisfaction and contribute to
company success.
Results-driven Customer Services Representative with proved ability to establish rapport with clients. Highly
enthusiastic customer service representative with 4+ year's client interface ","
2004
High school High School Diploma
 
: 
John Jay
 
- 
"
10603337.pdf,"SALES ASSOCIATE
","
photo, credit, clients, customer service, digital cameras, editing, fashion, flash, instruction, Inventory, meetings, policies, Research, sales, set design,
script, transmission","
Dec 2016
Associates
 
Borough of Manhattan Community College
 
ï¼​ 
City
 
, 
State
Jun 2013
High School Diploma
 
Talent Unlimited High School
 
ï¼​ 
City
 
, 
State
"
39581020.pdf,"SALES ASSOCIATE
","
Team"," and Training
Dec 2015
High School Diploma
 
Derby High School
 
ï¼​ 
City
 
, 
State
September 2016
Eric Fisher Academy
 
ï¼​ 
City
 
, 
State
"
55104715.pdf,"SALES MANAGER
","
Office Suite, SQL, Google Products.","
Master of Science
 
:
 
International Marketing
 
2016
 
Hult International Business School
 
, 
City
 
, 
State
 
, 
United States of America
Generated one year business and marketing plan for Edmunds.com with complete support of the company.
Created a one year business and advertising plan for NBC TV interacting with the company daily.
Master of Science
 
:
 
Marketing
 
2012
 
IEDE Business School
 
, 
City
 
, 
State
 
, 
Chile
Bachelor of Science
 
:
 
Business and Management Administration
 
2011
 
Andres Bello National University
 
, 
City
 
, 
State
 
, 
Chile
Languages
Fluent in English, Fluid in Spanish, Basic German.
Interests
Hobbies: Musician for 15 years, Basketball player. Technology Analysis
"
54101961.pdf,"SALES ASSOCIATE
","
Adobe, Cables, Hardware, copying, customer service, data entry, direction, faxing, IE, inventory, Loss Prevention, mail, Win, Monitors, PC
Setup, Printers, progress, purchasing, receiving, Routers, safety, sales, Scanners, shipping, supervisor, technical support, phone, underwriter, Vista","
AS
 
, 
Net"
18885231.pdf,"SALES ASSOCIATE
","
billing, brochures, Â client, editing, email, event production, film, marketing, Excel, Microsoft Office, Outlook, PowerPoint, Publisher,
Word,sales,salesforceÂ "," and Training
May 2016
Bachelor of Science
 
: 
Communications Public Relations Political Science
 
SALEM STATE UNIVERSITY
 
ï¼​ 
City
 
, 
State
 
Communications Public
Relations Political Science
"
25810233.pdf,"SALES MANAGER/ TERRITORY SALES MANAGER
","
Advertising, book, Excellent Communication, Computer Knowledge, contracts, Clients, documentation, Innovation, Inventory, Team Building,
marketing plans, newspaper, Programming, proposals, research, sales skills, Selling, Sales, Sales Management, Strategic, phone, websites","
MBA
 
UNIVERSITY OF ARKANSAS
 
City
 
, 
State
B.S
 
: 
Business Administration/Marketing
 
UNIVERSITY OF CENTRAL ARKANSAS
 
City
 
, 
State
 
Business Administration/Marketing
High School Diploma
 
MANSFIELD HIGH SCHOOL
 
City
 
, 
State
"
23296286.pdf,"SALES ASSOCIATE
","
Customer service
Customer Satisfaction
Bilingual
Quick Learner
Good interpersonal skillsâ€‹
Good communication skills
Works well under pressure
Attention to detail
Collaborative team member","al Background
2015
High School Diploma
 
Monroe High School
 
ï¼​ 
City
 
, 
State
Associate of Science
 
South Piedmont Community College
 
ï¼​ 
City
 
, 
State
 
, 
Monroe
 
Currently enrolled in college.
Interests
Soccer, "
10464113.pdf,SALES ,"
Inside and Outside Sales, Customer Service, Salesforce, Act, and Goldmine CRM, Allscripts Software, Outlook, Practice Fusion Software,
Appointment Setting, Cold Calling, Presenting, Closing and Client Retention. 
Database management, direct mail, insurance, marketing, 
reporting
and training and support."," and Training Seminars: 
Wilson Learning System Sales Training, Zig Ziglar, Motivation Training, Sandler Sales Training, Dale
Carnegie, Dare to be Different by Bob Clements International, Inc., How to Master the Art of Selling by Tom Hopkins International,
Elemental Selling by Jeffrey Gitomer at Business Marketing Services, 
Building Customer Relationships by Waste Management Training
Team, and Quality Sales Training by Waste Management Training Team.
Account Manager
 
04/2012
 
to 
02/2015
 
Company Name
 
City
 
, 
State
Responsible for helping new start up billing company acquire new clients in Southern Ohio and Kentucky. 
Sold Allscripts software with meaningful
use allowances, sold billing and credentialing services and continued to support the client and their staff.
This company changed their business plan and layed off outside sales team to grow the business by acquiring failing billing companies who were
losing their physician clients to hospital and large physician buyouts.
Education
High School Diploma
 
: 
Required and Business
 
1977
 
Suncoast 
City
 
, 
State
 
, 
United States
I was a member of DECA which is Distributive Education Clubs of America and I was able to "
28198029.pdf,"SALES ASSOCIATE
",,"
Medical Transcription
 
2013
 
At-Home-Professions
 
City
 
, 
USA
Associate of Arts
 
1985
 
St. Gregory's College
 
City
 
, 
State
 
, 
USA
Executive Secretary
 
Oklahoma State University
 
City
 
, 
State
 
, 
USA"
12351749.pdf,"SALES COORDINATOR
","
Excellent quantitative skills 
Advanced MS Office
Suite knowledge
Strong knowledge of R, Excel 
Advanced Excel
modeling
Excellent research skills 
Business systems
analysis
Knowledge of statistical analysis and 
Superb
communication skills
Algorithm development Business Domain, Statistics and Interpretation, Mining,
predictive analysis, and coding
Visualization and exploration, Data Analyst, RStudio, Tableau, Data Collection,
Machine Learning, C++
Â Report Generation
Education and Training
Master of Science
 
, 
Data Analytics
 
2018
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
Data Analytics
BBA
 
, 
Finance
 
2005
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
Finance
Finance
Experience
Sales Coordinator
 
Jul 2016
 
to 
May 2017
 
Company Name
 
ï¼​ 
City
 
, 
State
Heavy cold calling to new and existing oil and gas, energy, and aerospace clientele to 
increase revenue and market penetration Managed a
portfolio of 250 accounts that 
generated 36% of increased proposals in 4 months.
Conducted business to business telephone sales.
Researched sales and contact information for prospects and created reports for business development managers
Inside Sales Representative
 
Aug 2015
 
to 
Feb 2016
 
Company Name
 
ï¼​ 
City
 
, 
State
Prioritized daily "," and Training
Master of Science
 
, 
Data Analytics
 
2018
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
Data Analytics
BBA
 
, 
Finance
 
2005
 
University of Houston
 
ï¼​ 
City
 
, 
State
 
Finance
Finance
"
20819838.pdf,"SALES
","
Ask, benefits, business plan, client, direction, features, firing, hiring, inventory, marketing strategies, Real Estate, sales, sales manager","
Diploma
 
: 
Graphics Design
 
, 
2003
 
Lansdale School of Business
 
ï¼​ 
City
 
, 
State
 
, 
US
Graphics Design
Associates Degree
 
: 
Office Operations Management
 
, 
2005
 
Lansdale School of Business
Office Operations Management
Pennsylvania Real Estate License
 
: 
2012
 
Schlicker Kratz R/E Institute 
Licensed
"
22319662.pdf,"SALES COORDINATOR
",,"
Social Science/Hospitality
 
Current
 
Ashford University
Computer Skilles
Microsoft word, Excel, Powerpoint
ISAC, Dnet, Birchstreet, Bridge/MGS application and reports"
23929500.pdf,"OUTBOUND SALES
","
Pricing, Sales, Inbound And Outbound, Audit, Documentation, Filing, Inspections, Maintenance, Medical Records, Basis, Receptionist, Customer
Inquiries, Of Sales, Sales And, Telephone, Benefits, Claims, Coding, Cpt, Icd, Icd-9, Icd9 Coding, Icd-9 Coding, Multi-line, Multi-line Phone,
Multi-line Phone System, Phone System, Customer Service, Retail Sales, Award, Call Center Representative, Customer Support, Etiquette,
Excel, Microsoft Outlook, Operations, Outlook, Word, Paralegal","al Background
High School Diploma
 
: 
General
 
, 
1985
 
North Marion High School
 
1985 High School Diploma: General North Marion High School - Mannington,
26582, WV
Diploma
 
: 
Paralegal
 
, 
1992
 
Webster college
 
ï¼​ 
City
 
, 
State
 
, 
US
 
1992 Diploma: Paralegal Webster college - Fairmont, WV
Office Technology
 
, 
1994
 
Webster College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
1994 Degree: Office Technology Webster College - Fairmont WV
Diploma
 
: 
Medical Office
 
, 
2007
 
Brown Mackie College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
2007 Diploma: Medical Office Brown Mackie College - Akron,
OH
"
16223371.pdf,"SALES
","
Bi-lingual
Excellent communication skills
Outstanding people skills
Creative, insightful, innovative, assertive
Leadership- result oriented and goals achiever
Efficient under pressure
Proficient phone skills
Education
Business, Freshman
 
Truckee Meadows Community College
 
City
 
, 
State
 
Business, FreshmanHigh School Diploma
 
2007
 
West High School
 
City
 
, 
State","
Business, Freshman
 
Truckee Meadows Community College
 
City
 
, 
State
 
Business, FreshmanHigh School Diploma
 
2007
 
West High School
 
City
 
, 
State"
29805310.pdf,"SALES CLERK
","
cash register, cash register, closing, Computer literate, credit, customer relations, customer satisfaction, customer service, Dependable, inventory,
listening, Merchandising, Natural, policies, POS, problem solver, Retail sales, sales, scheduling, servers, shipping, staffing, store merchandising,
tables, team player, telephone, verbal communication skills, Excellent written","
High School Diploma
 
:
 
General Education
 
2011
 
National University Academy
 
, 
City
 
, 
State
 
General Education
Riverside City College
 
, 
City
 
, 
State
"
