FileNumber,Role,Skills,Education
28013287.pdf,"TEACHER
Willing to relocate: Anywhere
"," Used
Speaking,math,planning,leading, computer skills,communication with staff,parents and students.
Accounts Receivable Clerk
The SALT Group - Kerrville, TX - August 2012 to August 2014
Responsibilities
Accounts Receivable collection calls, answering questions for new customers, maintain a good relationship with clients,
problem solving for clients in difficult situations.
obtain a weekly goal for set amount of monies
coming in to company each week.
Microsoft word, Microsoft Works, Excel, Internet Research, Powerpoint.
Experience
Teacher
 
08/2015
 
- 
Current
 
Company Name
 
City
 
, 
State
Teaching all subjects to High School and Junior High,Coach for PE.
Lesson planning, grades, reports.
Kindergarten Teacher
 
01/2014
 
- 
Current
 
Company Name
 
City
 
, 
State
Math 3 Hrs.
day Reading, Social Studies, Science Writing Accomplishments I have had several students that have had many challenges to overcome
before moving on to 1st grade, I have assisted in making the obstacles become less and prepare them to be great next year.
Daycare, Lead Teacher
 
06/2010
 
- 
Current
 
Company Name
 
City
 
, 
State
Teaching 2,3,4 year old age group.
Math, writing, letter and number recognition, listening skills, color recognition.
Preparing the 4 year old age group for kinder, and the 2 and 3 year old age group was early scaffolding techniques to build knowledge and
ability to grow the whole child through play, classroom activities and center activities as well as one on one time and whole group learning.
Accomplishments The level of preparedness in my classroom would allow for the children in the school years to be very successful.
I built up their strengths and used activities to help them with their weaknesses.
I used a positive reinforcement and the words I can't were not allowed in the classroom.
I taught by example, using modeling skills and allowed the children to express their ideas and thought process in the classroom by
discussions.
Which also let the children accomplish the self respect and self accomplishment they needed in life.
Accounts Recievable
 
06/2012
 
- 
06/2014
 
Company Name
 
City
 
, 
State
Customer Service, computer Data entry, making and receiving collection calls from clients. 
Completing reports daily. Completing set goal of
monies brought in to company on a daily,weekly, and monthly basis.
Education
2010
 
Bachelor of Arts
 
:
 
Schreiner University
 
- 
Education
 
City
 
, 
State
Accomplishments
My clients felt comfortable speaking with me and they knew I would follow through to the best of my ability and my level of authority.
I have a personal goal, the day is not done until the items to be done are complete.
Skills Used Microsoft Word, Works, EXcel, customer service, filing, data input, answering phone, researching for answers to questions.
2011 Â​ 2012 Â​ A Child's Learning Place Cooperative Teacher Â​ 3 and 4 year old children and Kinder Ready for summer day camp A
Child's Learning Place 
- Kerrville, TX - 2011 to 2012 Responsibilities 3 and 4 year old children and Kinder Ready for summer day camp
Student teaching and observation of staff, 2nd grade level Tally Elementary - March 2010 to May 2010 Used various methods and
strategies to create a positive learning environment in a self contained classroom.
Special Service Associate The Kerrville Home Depot, Special Services - Kerrville, TX - March 2007 to January 2010 Student Teaching
Tally Elementary Spring Semester - Schreiner University Reading Academy - Kerrville, TX - March 2008 to May 2008 I taught in a self
contained 2nd grade classroom containing 21 students.
The courses taught were reading, math, grammar, social studies, and science.
The classroom was set up to create a positive, interactive, and creative learning environment.
I ","
2010
 
Bachelor of Arts
 
:
 
Schreiner University
 
- 
Education
 
City
 
, 
State
"
20230207.pdf,"ART TEACHER
","
Assessments
Motivating Students and Classroom Management
Develop Positive Relationships with Students, Parents and Staff
Community and Family Involvement
Leadership
Organization
Recruiting
Professional Development
Administering Meetings
Coordinating and Implementing Activities
Achievements
Fundraising for American Cancer Society for 3 years as the RFL Coordinator
Joseph B Whitehead Coca Cola Scholars Educator of Distinction Award in 2010
Outstanding Commitment to Education Service Award in 2010
NE Division Student Council Advisor of the Year Award in 2010 and 2014
Advisor of the Year in 2010
Student Council of the Year Award in 2015
Breast Cancer Survivor 2015
Professional Experience
09/2012
 
to 
06/2015
Art Teacher
 
Company Name
 
ï¼​ 
City
 
, 
State
Teaching 7th Grade Art, Art I-IV, Drawing, Painting, Ceramics, Sculpture and Concurrent Enrollment Intro to Art, Drawing, Ceramics and
Painting. Planning, implementing and evaluating art curriculum for students of all levels. Giving directions and explanation related to lessons.
Providing feedback, assessing and evaluating students throughout the lesson. Communicating with students and parents on student's
progress, behavior and "," Service Award in 2010
NE Division Student Council Advisor of the Year Award in 2010 and 2014
Advisor of the Year in 2010
Student Council of the Year Award in 2015
Breast Cancer Survivor 2015
"
29930479.pdf,"SCIENCE TEACHER
",":
Computer Proficiency in Microsoft word Excel, and Power point
Lesson planning expertise
Tutoring "," Teacher
 
Company Name
 
ï¼​ 
City
 
, 
State
Assisted head teacher in planning Curriculum
Developed individualized lesson plans to meet Students with IEP goals
Maintained daily records regarding children's developmental progress
Education
Masters of Science
 
: 
Education & Special Education
 
Touro College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Masters of Science in Education & Special Education
Touro College, Bayshore, New York June 2006
Bachelor of Science
 
: 
Early Childhood Education
 
City College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Bachelor of Science in Early Childhood Education City
College, New York, New York September 2003
Certifications
1. New York State Permanent Teacher Certification N-6
2. New York City Permanent Certificate in Teaching N-6 Certified Mentor - 2014-Present
Affiliations
â€¢Field trip Coordinator 
2007- Present
â€¢Urban Advantage teacher (Science Program) 
2013- present
â€¢Stem Coordinator 2014-Present affiliated through NYU University
â€¢Certified Mentor â€“ 2014-Present
â€¢Stem Point coordinator for District 13 Science Fair 
2014"
22510753.pdf,"TEACHER
","
arts, conferences, edit, facsimile, instruction, Leadership skills, notes, materials, meetings, Access, Excel, Microsoft Office, Outlook, PowerPoint,
Publisher, Word, Multi-Tasking, office machines, Organizational skills, photocopiers, scanners, switch, teacher, Teaching, Team"," Coordinator position with a company that will allow me to fully manage curriculum development, coordinate on the job
training opportunities, utilize my communication, organizational, and problem solving "
19302310.pdf,"DIRECTOR/PRESCHOOL TEACHER
","
bookkeeper, Child Care, conferences, counseling, documentation, Educator, email, Human Resources, Internet navigation, meetings, mentor,
Microsoft Office products, next, Organizational, evaluation of patients, problem solving skills, progress, reporting, safety, Staff Development,
Teacher, teaching, team player, Time Management, unique, Workshops", 
21531811.pdf,"PRESCHOOL TEACHER
","
cash handling, cost control, critical thinking, financial accounting, inventory levels, lesson planning, personnel, positioning, quality, receiving,
supervising, surveys, teaching, tutoring","
2013
Middletown High School
 
City
 
, 
State
 
High School Diploma
Brookdale Community College
 
City
 
, 
State
 
Associate of Arts
 
: 
Early Childhood Education
 
Early Childhood Education
"
15850434.pdf,"TEACHER
","
Purposeful lesson planning
Fast learner
Creative problem solving
managing difficult behaviors
coordinating multiple groups.
managing a team of adults
communicating effectively with clients, managers, and team
members.
setting goals
data tracking for effective goals.
Writing measurable goals
Creating materials for teaching multiple styles of learners
Arizona Teaching Certificate with Special Education
endorsement
Coordinating meetings and preparing materials for all attendees.
Â 
Work History
Teacher
 
, 
07/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
In July 2017 I was hired to teach a district program for student with Autism in Scottsdale, Arizona.
My duties were to provide academic, and social emotional teaching to 3rd, 4th, and 5th grade students with Autism.
In addition I provided emergency support when those students were unable to regulate their emotions in the general ","
endorsement
Coordinating meetings and preparing materials for all attendees.
Â 
"
20626794.pdf,"PRESCHOOL TEACHER
","
Microsoft, excel ","
2013
College America
 
City
 
, 
State
 
, 
united states
 
associate medical
 
: 
Medical specalties
 
GPA: 
GPA: 48
Certifications
First Aid & CPR Finger print clearance card
"
25729119.pdf,"TEACHER ASSISTANT
","
Accounts Payable, Advertising, Bookkeeping, Budgets, Charts, Customer Service, Financial Reporting, Payroll, Spreadsheets
Professional Summary
Energetic Teacher Assistant specializing in Mathematics.
Energetic Tutor enthusiastic about "," and grasp of materials.
Completed documentation of attendance, grades, and other required details.
Led classroom activities for play-based and immersive learning.
Implemented prepared lesson plans in established classrooms.
Maintained a safe and orderly classroom.
Completed and filed all necessary paper"
12587973.pdf,"SUBSTITUTE TEACHER
","
agency, budgeting, budgets, business strategy, closing, cold calling, interpersonal, communication skills, Excellent Communication, oral, contracts,
Critical thinking, clients, Client Relations, Customer Service, customer service skills, databases, database, Fluent in English, forms, FTP, HR,
Insurance, Leadership, legal, Marketing, meetings, Mergers and acquisitions, Works, organizational, policies, executive presentations, Problem
Solver, process improvement, progress, proposals, quality assurance, recruitment, sales, sales and training, Spanish, Strategic marketing,
supervision, Time management, vendor relations, website, written"," on Psychology and pursuing my teaching certification,ha been the best "
37402097.pdf,"TEACHER
","- Medical Terminology,
Anatomy and Physiology, positioning & draping patients in preparation for examinations, measuring/recording vital signs (blood pressure,
temperature, pulse, respiration, height & weight,) administering oral medications & providing patient ",", administering injections (IM, ID,
Sub-Q, Z-track technique,) performing phlebotomy (Butterfly, Vaccutainer, Needle & Syringe, Capillary,) current Cardiopulmonary Resuscitation
Certification, and cleaning & sterilizing examining rooms and equipment. 
Administrative "
21611212.pdf,"ASSISTANT TEACHER
","
Positive reinforcement methods
Professional babysitter and nanny
Qualified tutor
Understands developmental disorders
Active listener
Infant, toddler and preschool curriculum expert
Skilled in "," principles while complying with IEP and ARD goals.
Assisted the lead teacher with snack time, arts and crafts and putting the children down for naps.
Administered medication and minor first aid to sick and injured students.
Maintained a child-friendly environment by allowing frequent access to outdoor activities.
Addressed behavioral and learning issues with parents and daycare management staff.
Engaged with children individually to meet their emotional and physical needs.
Sparked imagination by helping children discover new things each day.
09/2015
 
to 
04/2016
Assistant Teacher
 
Company Name
 
ï¼​ 
City
 
, 
State
Promoted good behavior by using the positive reinforcement method.
Promoted language development "
51209395.pdf,"PRESCHOOL TEACHER
","
Strong communication skills
Microsoft Office
Staff motivator
Commitment to quality and service
Profit enhancement
Employee hiring and retention
Work History
Preschool Teacher
 
February 2010
 
to 
August 2015
 
Company Name
 
- 
City
 
, 
State
 
Collaborated with 
teachers
 
to ensure the delivery of efficient, high-quality service.
Successfully initiated and implemented 
projects
 
which resulted in 
positive outcome
 .
Supervisor
 
February 2004
 
to 
January 2010
 
Company Name
 
- 
City
 
, 
State
 
Reviewed weekly inventory charts and recorded facility needs.
Consistently received positive feedback from guests on performance reviews.
Provided coaching, mentoring, and consultation to staff to enhance staff development.
Worked directly with 
retail vendors
 
to achieve 
excellent customer service.
â€‹
Team Member
 
January 2001
 
to 
March 2003
 
Company Name
 
- 
City
 
, 
State
 
Supervised and coordinated dining room activities and employee schedules.
Set-up and operated line for birthday parties.
Education
Chattahoochee Technical College
 
Current
 
City
 
, 
State
 
Associate of Applied Science 
: 
Business Management 
Valdosta State University 
City
 
, 
State
 
Business","
Chattahoochee Technical College
 
Current
 
City
 
, 
State
 
Associate of Applied Science 
: 
Business Management 
Valdosta State University 
City
 
, 
State
 
Business"
13855004.pdf,"TEACHER
","
Microsoft Office, Microsoft Windows XP Professional (Word, Excel, PowerPoint, Publisher), Internet Browsers, Learning Google Chrome &
Applications, Infinite Campus
Work History
August 2010
 
-
 
Current
 
Teacher
 
| 
Company Name
 
| 
City
 
, 
State
Executed lesson plans and evaluated the effectiveness through assessment and reflection Created visual supports, using technology to
enhance and to differentiate instruction Use the Go Math, Eureka, & Engage NY, IXL & Khan Academy resources to provide math
instruction Lead inquiry-based student investigations for the FOSS Science Program using Next Generation Standards Work with the
Common Core & Next Generation Standards to provide structured instruction Provide Smarter Balanced NWEA Test Preparation for
Mathematics & Science Create instructional materials and strategies consistent with student learning and behavioral needs Utilize the
Positive Behavior Support (PBS) Program to provide positive reinforcement as a preventive measure for disruptive and/or inappropriate
behavior Collaborate with grade partners to provide consistent instruction, and to develop and implement grade-level goals Update a
teacher infinite campus with home"," Tutor
 
| 
Company Name
 
| 
City
 
, 
State
Modify math curriculum and created "
19464810.pdf,"TEACHER
","
Filing and data archiving,Â 
 
Employee training and development,Â 
 
Critical thinker,Â 
 
Microsoft Office (Excel, Publisher, PowerPoint,
Word),Â 
 
Multi-line phone proficiency,Â 
 
Advanced clerical knowledge,Â 
 
Invoice processing,Â 
 
Accounting familiarity,Â 
 
Appointment
setting,Â 
 
Social media knowledge,Â 
 
Works well under pressure,Â 
 
Excellent planner and coordinator,Â 
 
Accurate and detailed,Â 
Customer service-oriented,Â 
 
Articulate and well-spoken,Â 
 
Database management,Â 
 
Teaching/tutoring,Â 
 
Technological instruction,Â 
Effective time management
Work History
Teacher
 
08/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Develop and implement engaging, effective, student-centered lessons in Reading, Phonics, Math, Science, Social Studies, Writing, and
Language Arts.
Use activities, songs/raps, and materials to enhance student learning and self-esteem.
Create multi-sensory literacy and content based "," students.
Use activities, songs, and materials to enhance student learning and self-esteem.
Designed and implemented an interactive science unit on energy.
"
58708773.pdf,"SUBSTITUTE TEACHER
","
Computer literate, drivers, listening, natural, packaging, quality, rapport, teaching
Experience
Substitute Teacher
 
01/2014
 
to 
11/2014
 
Company Name
 
City
 
, 
State
Prepare lunch Direct children for recess Aid in teaching class.
Teacher aid
 
08/2011
 
to 
06/2012
 
Company Name
 
City
 
, 
State
Welcome children and direct them to the proper area for that day.
Assist children with assignments and lead them to completion of assignments.
Assist with manners and lunch prep.
Teach Yoga to students.
Attend any field trips and supervise activity.
Forklift driver
 
04/2009
 
to 
Current
 
Company Name
 
City
 
, 
State
Safely move any product to the proper location after unloading it from the truck.
Check weight and product packaging as its unloaded.
Keep all area's clean and clear of trash while production is going.
Take care of any paper"," and Training
Associate of Applied Science
 
: 
Business Management
 
July 2012
 
Fortis College Online
 
City
 
, 
State
 
Business Management
Associate of Applied Science
 
: 
Criminal Justice
 
March 2011
 
Fortis College Online
 
City
 
, 
State
 
Criminal Justice
Associate of Applied Science
 
: 
Automotive Technology
 
June 2008
 
Lincoln College of Technology
 
City
 
, 
State
 
Automotive Technology"
34033933.pdf,"SUBSTITUTE TEACHER
","
administrative support, scheduling appointments, approach, Arts I, attention to detail, billing, communication skills, customer service, dependable,
diagnosis, inventory, listening, merchandising, all Microsoft, Excel, Outlook, PowerPoint, Word, multi-tasking, providing treatment, problem
solving skills, receiving, reception, retail, sales, structured, teacher, phone, written communication skills
Additional Information
AFFILIATIONS Â· Volunteer for Miracle League, Pensacola, FL 'Buddy' assisting special needs kids with playing athletic sports. *Professional references available upon request."," in Broward County.Â 
Substitute Teacher
 
, 
08/2014
 
to 
09/2015
 
Company Name
 
ï¼​ 
City
 
, 
State
School district responsible for the administration of 51 public schools in Escambia County, Florida.
Grades K - 12 Full-time substitute teacher for children ages 5 to 18.
Responsible for promoting an encouraging classroom environment.
Recognized for bringing my own dedication and passion to the role, which helped enhance the learning "
49285644.pdf,"TEACHER
","
Microsoft Office (Word, Excel, PowerPoint, Outlook), Infinite Campus","
Graduate Teaching Licensure 
, 
Education
 
May 21, 2010
 
The College of Saint Scholastica
 
ï¼​ 
City
 
, 
State
 
, 
US
Graduate course GPA: 3.58
Masters in Science degree status: 
in-process (Two courses outstanding)
Bachelor of Arts
 
, 
Marketing Communications
 
1998
 
Metropolitan State University
 
ï¼​ 
City
 
, 
State
 
, 
us
Marketing Communications
Highlights
Solid leadership and support "
38750659.pdf,"TEACHER
","
Adobe Photoshop, Adobe Premier, Benefits, communication skills, conferences, Curriculum Development, Flash, Human Resource, instruction,
Lesson planning, lesson plans, materials, Microsoft Office, office, Outlook, PowerPoint, Microsoft Words, needs assessment, PeopleSoft,
progress, proposal writing, quality, sales training, Sound, supervisor, training material, training programs","
Walden University Diploma
 
Instructional Design
 
City
 
, 
State
 
Instructional Design
Texas A&M University
 
Master's Degree
 
: 
Education
 
City
 
, 
State
 
Education
Texas A&M University
 
Master's Degree
 
: 
Training & Development
 
City
 
, 
State
 
Training & Development
Excelsior College
 
Bachelor of Science
 
: 
Liberal Arts
 
City
 
, 
State
 
Liberal Arts
University of the Virgin Islands
 
Bachelor of Science
 
: 
Business Management
 
City
 
, 
State
"
29486525.pdf,"TEACHER
","
administrative, content, materials, meetings, policies, problem solving, progress, Teaching, verbal communication skills, written","
Bachelor of Science
 
: 
Chemistry
 
, 
1985
 
University of Montevallo
 
ï¼​ 
City
 
, 
State
 
Chemistry
"
22056333.pdf,"ASSISTANT TEACHER
","
CPR
Serve Meals
Preschool Teacher
Computer Skills
Publishing Software Skills","al issues.
Highlights
Positive and cheerful
Active listener
Head Start program knowledge
Certified in Early Childhood Education
Infant, toddler and preschool curricula
Reliable
Approachable
Playful
Highly organized
"
86597425.pdf,"HISTORY TEACHER
","
[Number]
 
WPM typing speed
Professional phone etiquette
Excellent communication skills
Database management
Articulate and well-spoken
Customer service-oriented
Works well under pressure
Human resource laws knowledge
Appointment setting
Team building
Accounting familiarity
Payroll
Invoice processing
Conference planning
Flexible
Accurate and detailed
Excellent planner and coordinator
Work History
History Teacher
 
08/2004
 
to 
06/2005
 
Company Name
 
â€“ 
City
 
, 
State
 
Instructed more than 
[number]
 
middle school students through lectures, discussions, group activities and demonstrations.
Prepared daily lesson plans for activities.
Planned and supervised class projects, field trips and visits by guest speakers.
Established positive rapport with all students and parents through home calls, agenda book notes, email correspondence, and newsletters.
Integrated technology into the classroom as an instructional tool.
Communicated objectives for all lessons, units and projects to students and their parents.
Administered and graded tests and assignments to evaluate students' progress.
Identified signs of emotional or developmental problems in students.
Principal Mrs. Karen Noble
 
08/2005
 
to 
06/2007
 
Company Name
 
â€“ 
City
 
, 
State
 
Instructed up to 
[number]
 
students individually and in groups.
Set up lesson materials, bulletin board displays and demonstrations.
Promoted physical, mental and social development by implementing classroom games and outdoor recreational activities.
Adapted teaching methods and materials to meet students' varying needs and interests.
Met regularly with parents and guardians to discuss children's progress.
Observed and evaluated students' performance, behavior, social development and physical health.
Encouraged interactive learning by incorporating ","al software and the Internet.
Supervised an average of 
[number]
 
students in classrooms, halls, cafeterias, schoolyards and on field trips.
Planned and implemented creative lessons in accordance with district, county, state and federal guidelines.
Completed and filed all necessary paper"
10527994.pdf,"SUBSTITUTE TEACHER
","
Outlook, Excel, Word, PowerPoint, QuickBooks and OneNote
Experience
09/2016
 
to 
Current
Substitute Teacher
 
Company Name
 
ï¼​ 
City
 
, 
State
Design learning environment to meet ","al development objectives.
Responsible for classroom schedule, subject matter, selection of materials and media, development of learning activities and documentation
of plans.
Establish positive relationships with students, parents, fellow teachers and school administrators/staff.
Provide regular feedback to parents regarding "
22807104.pdf,"TEACHER
","
Accounting, approach, attention to detail, back-up, cash handling, cash register, cashier, closing, coaching, communication skills, Conflict
resolution, cooking, credit, client, customer satisfaction, customer service, documentation, English, fat, health and safety standards, inventory
management, Mathematics, Microsoft Excel, windows, Word, neat, policies, POS, pricing, knowledge of store, Retail, Sales, tables, teaching,
tops, written","
Associates
 
: 
Nursing, Nursing English, Mathematics and Accounting
 
, 
2019
 
ECU
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 2
 
Nursing, Nursing GPA: 2
English, Mathematics and Accounting
Training course in Microsoft Excel and Word. Course"
13296856.pdf,"TEACHER
","
Training
Conference Organization
Microsoft Office Suite
Non-profit management
Activities and Honors
Urban Leadership Foundation of Colorado-Alum
Chamber Connect, Colorado Black Chamber of Commerce-Participant
Denver Center for the Performing Arts- Professional Advisory Board
Board Member PeaceJam Foundation- Mentor and Curriculum AdvisorÂ ","al equity.Â 
"
22884757.pdf,"ENGLISH TEACHER
","
Creative Lesson Planning
Instructional Best Practices
Curriculum Development
Classroom Management
Standardized Testing
Learner Assessment
Technology-Based Instruction
Customer Service
Problem Resolution
Communication / Presentation
Interpersonal Relationships
Team","al, office, and customer service environments. Degree in social "
28933005.pdf,"Kimberly Fisheli
","
Behavior modeling
Video conferencing
Smartboard technology
Proficient in Google Classroom & Aries
Activity planning
Compliance
Technology savvy
Proctoring
Individualized care
Quizzes, tests and exams
Classroom discipline
Effective listening
Tutoring and after school help
Interdisciplinary teaching
Effectively ", Teacher with proven 
10504237.pdf,"BIOLOGY TEACHER
","
Anatomy, aseptic techniques, Bachelors, Biology, calculators, calibration, content, credit, database, Department of Health, DNA, Educator,
English, equipment maintenance, forms, forth, Good Laboratory Practices, instruction, interpretation, laboratory procedures, laboratory tests,
lesson plans, Director, materials, money, Pathology, PCR, Physiology I, progress, QA, Real-Time, reporting, Research, selling, Statistics,
Teaching, Technician, Troubleshoot, "," teachers while executing modifications in student IEP and 504 plans.
Plan and present Google applications training for Lindenwold HS "
