FileNumber,Role,Skills,Education
50775901.pdf,"STUDENT
","
administrative, Administrative Assistant, Army, Bachelors, interpersonal, criminal justice, database, Detail-oriented, Employee Relations, fast,
General Office, Instructor, lesson plan, Excel, Microsoft Outlook, Power point, Word, navigation, excellent people skills, Performance
Management, Personnel, Personnel Management, Psychology, research, risk management, scanning, switchboard, telephone, Trauma, travel
arrangements, type 45 wpm, wiring","
Bachelor of Science
 
: 
Interdisciplinary Social Science
 
, 
August 2015
 
Kansas State University
 
- 
City
 
, 
State
 
, 
USA
 
Interdisciplinary Social Science
Course"
27512470.pdf,"ASSISTANT TO CFO
","
Account Management, Calendaring, Client Relations, Computer Proficiency, Coordination, Creative Problem Solving, Critical Thinking, Customer
Needs Assessment, Customer Service, Data Collection, Data Entry, Documentation, Email, Executive Management Support, Filing, Grammar,
Internet Research, Letters and Memos, Microsoft Excel, Microsoft Office Suite, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word,
Multi-Task Management, Organizational Skills, Prioritization, Proofreading, Reading Comprehension, Report Transcription, Research, Scheduling,
Spreadsheets, Telephone Skills, Time Management, Travel Arrangements, Travel Booking, Travel Planning, Vendor Management","
High School Diploma
 
: 
General
 
1995
 
Lake Weir High School
 
City
 
, 
State
 
, 
USA
"
17876954.pdf,"AVIATION SUPPLY SPECIALIST
","
Stockroom procedures
Report creation
Product organization
Materials transport
Adaptive team player
Loss prevention
Dependable and reliable
Inventory control
Project organization
Problem resolution
Process improvement
RFI Scanners
Administrative support
Planning and coordination
Team management
Organization
Inventory management
Supervision
Team building
Invoice generation
Experience
05/2015
 
to 
05/2019
Aviation Supply Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Tracked inventory, conducted cycle counts and audits and resolved issues to maintain accurate records.
Rotated goods in inventory by following â€œfirst in, first outâ€​ approach to keep shelves organized and well-stocked.
Managed vendor relationships to support supply chain and maintain product quality.
Examined incoming shipments to verify quality and quantity and returned unacceptable items to suppliers for refund or replacement.
Coordinated shipping and receiving schedules with production to assist in traffic control on docks.
Readied merchandise for sales floor by marking items with identifying codes and accurate pricing.
Continuously moved and unpacked over 50 pounds of aviation parts packages, maintaining efficiency and accuracy for long shifts.
Examined packages and goods for damage and notified vendors of specific issues requiring replacement.
Considered individual product requirements and accessibility needs to maximize efficiency of warehouse storage areas.
Prepared inventory for shipment by attaching tags and labels and executing shipment documents to facilitate delivery to proper customers.
Organized storage of articles in bins, floor, shelves and assigned areas according to product categories.
Reordered stock to replenish inventory without interruption to production
Replenished inventory with focus on addressing customer needs.
Assisted co"," and Training
09/2019
Associate of Arts
 
: 
Mathematics Ad Science Emphasis
 
Orange County Community College
 
ï¼​ 
City
 
, 
State
12/2020
Social "
11333001.pdf,"OPERATIONS TECHNICIAN 1
","
Experience in leadership
Quantitative skills
Improvement plan knowledge
Ability to analyze reports
Problem resolution
Team player
Organization
Communication
MS Office
Working collaboratively
Quality assurance controls
Data evaluation
Intuitive
Multitasking capabilities
Attention to detail
Experience
Operations Technician 1
 
|
 
Company Name
 
- 
City
 
, 
State
 
|
 
07/2020
 
- 
Current
Tracked completion of objectives according to Quality control standards and "," and Training
Pebble Room High 
|
 
05/2013
 
High School Diploma
University Of Alabama At Huntsville
 
|
 
City
 
, 
State
 
Some College (No Degree)
Kennesaw State University
 
|
 
City
 
Some College (No Degree)
Activities and Honors
Awarded Junior Sailor of the Month for outstanding performance as an ordnanceman.
Alumni of (CSADD) Coalition of Sailors Against Suicide.
Certifications
Explosives and Ordnance handling, US Navy - [2013-2018.]
Elevator maintenance technician Training certification- [2018]
Licensed elevator operator - [2013-2018]
CPR
Basic onboard firefighting training"
11169163.pdf,"FIELD PROJECT SUPERVISOR
","
Secret Clearance.
E-commerce
Supply Chain Management
Logistics Management
Microsoft Office Suite
NTCSS
SAP
Technical Publications
Technical Writing
Six Sigma Green Belt
Maintenance Administration
Experience
01/2015
 
to 
Current
Field Project Supervisor
 
Company Name
Managed U.S.
Naval Aviation Logistics Command Management Information System, Optimized-Organizational Maintenance Activity (NALCOMIS
OOMA) implementations, operation, and training for 7 diverse tactical aviation units comprised of more than 48,400 Naval aircraft systems,
parts and publications worth more than 11 billion dollars.
Organized and managed compliance, inspections, and repairs for more than 19,500 logistic components installed on 130 U.S.
Naval aircraft and ejection seats and 260 engines.
Generated and released over 400 critical U.S.
Naval aircraft, engine, and summary analysis reports for 130 aircraft, ejections seats, and 260 engines to assist higher headquarters in
strategic planning.
Developed numerous spreadsheets that assisted the Marine Corps Aviation Branch to streamline the in-service repair process for 130 U.S.
Naval aircraft and increase asset readiness goals by 20%.
Successfully managed 7 critical aviation programs completing 12 logistics inspections necessary to conduct combat operations.
Demonstrates up-to-date expertise and applies this to the development, execution, and improvement of action plans.
Develops and directs one or more "," and Training
2015
Bachelor of Arts
 
: 
Human Resources Management Business Administration
 
Ashford University
 
ï¼​ 
City
 
, 
State
 
Human Resources Management 3.8
Business Administration
2013
Defense Acquisition University
 
ï¼​ 
City
 
, 
State
 
Ethics Training for Acquisition Technology and Logistics
2012
Defense Acquisition University West Regional Campus
 
ï¼​ 
City
 
, 
State
 
Contracting Officers Representative
2011
Lean Six Sigma Green Belt Course 
Lean Six Sigma Yellow Belt Course 
Lean Six Sigma White Belt Course
 
US Department of the Navy
 
ï¼​ 
City
 
,
State
"
10176815.pdf,"AVIATION ELECTRONICS TECHNICIAN
","
academic, Adobe, Articulate, attention to detail, Auto CAD, basic, calibration, Canvas, content, credit, delivery, electrical schematics, English,
forms, HTML, inspect, inspector, instructional design, inventory, labVIEW, laser, logic, materials, MATLAB, Access, Excel, Microsoft Office
Programs, Outlook, PowerPoint, Word, radar, multi-meters, Navy, communicator, navigation, organizational, oscilloscopes, problem solver,
quality, quality assurance, radio, recording, repairs, repairing, schematics, servers, signal generators, fluent in Spanish, technical manuals, test
equipment, Troubleshoot, troubleshooting, UHF, upgrades, VHF, wiring
Additional Information
Active DOD secret clearance","
May 2016
Bachelors of Science
 
: 
Aeronautical Science Applied Meteorology
 
Embry-Riddle Aeronautical University
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.23/4.0
Aeronautical Science Applied Meteorology GPA: 3.23/4.0
May 2008
Associate of Science
 
: 
Electronic Engineering Technology
 
Tidewater Community College
 
ï¼​ 
City
 
, 
State
 
GPA: 
GPA: 3.85/4.0 Summa Cum Laude
Electronic Engineering Technology GPA: 3.85/4.0 Summa Cum Laude
Languages
Bilingual fluent in Spanish and English"
58048626.pdf,"ASSISTANT TO MANAGING DIRECTOR
","
accountancy, accounting system, agency, budgets, Budget, business plan, Excellent communication, contracts, Contract Negotiation, Client
Relations, database, English, senior management, fast, filing, Conversational French, insurance, Italian, Legal, Logistics Management, loss
prevention, Director, Managing, market, Marketing, meetings, mail, office, organizational, policies, presenting, presentations, Producing, quality,
reception, recruitment, research, safety, sales, scheduling, Spanish, phone, type, websites","
Masters in Digital Marketing and 2.0 Communications - ENyD Business School & Universidad Europea Miguel de Cervantes
 
: 
October 2013
MBA - EAE (school of business administration)
 
: 
May 2012
Bachelors of Arts
 
: 
Tourism Business Management
 
, 
June 2002
 
National University of Distance Education
 
ï¼​ 
State
 
, 
Spain
 
Tourism Business
ManagementMasters of Business Administration
Languages
Bilingual in English and Spanish. Conversational French and Italian
"
18268860.pdf,"QUALITY CONTROL INSPECTOR
","
blueprints, Catia V, inspecting, inspection, Inspector, risk management, technical manuals"," and Training
B.S
 
:
 
Riddle Aeronautical University
 
- 
"
26819872.pdf,"SERGEANT E-5 AVIATION SUPPLY SPECIALIST
","
Air Force, Basic, Computer literate, delivery, directing, documentation, e-mail, Forklift, forms, frame, Inspection 2, inspecting, Inspection, Intel,
inventory management, inventory, Leadership, Team Leader, logistics, managerial, meetings, mentor, Access, Excel, Office, Outlook, PowerPoint,
Word, Navy, Naval, Net",", and Intelligence Oversight planning meetings.
Submitted 125 After Action Reports to include a detailed "
16833515.pdf,"AVIATION MAINTAINER
","
Typing Speed 50 Words per Minute * QuickBooks * Apple or Macintosh Computers * MS Outlook * Photoshop * MS PowerPoint * MS
Excel * MS Word * Fork lift operation (cherry picker), and (Stand up forklift).
Team leadership
Team liaison
Conflict resolution
Data management
Process implementation
Self-motivated
Risk management processes and analysis
Staff development
Timeline management
Customer relations
Deadline-oriented
Staff training/development
Efficient multi-tasker
Customer service-oriented
Goal attainment
Relationship building
Coaching and mentoring
Customer service
Effective leader
Employee scheduling
Work History
Company Name
 
Aviation Maintainer
 
| 
City
 
, 
State
 
| 
August 2017
 
- 
April 2018
BCT certified.Â 
trained as a leader and a specialist in the field of aviation maintaining.
leadings squads or groups of 10-20.
time management.
accountability of records, and protection.
Reduced overhead by taking on more responsibility with creative and administrative projects.
Monitored and screened visitors to verify accessibility to inter-office personnel.
Answered and managed incoming and outgoing calls while recording accurate messages.
Company Name
 
Warehouse-Selector
 
| 
City
 
, 
State
 
| 
April 2016
 
- 
August 2017
Forklift (stand-up) and cherry picker operator.
Analyzed departmental documents for appropriate distribution and filing.
Achieved 
[revenue or departmental objective] 
Â by 
[actions taken] 
.
Picked up incoming stock and delivered materials to designated locations.
Picked products for specific routes according to pick sheets.
Estimated weights, heights and centers of balance to make precise placements.
Divided cargo received by account Number and intended location.
Maintained accurate stock records and schedules.
Company Name
 
Security Guard
 
| 
City
 
, 
State
 
| 
August 2015
 
- 
April 2016
Foot patrol/ Grounds access guard.
Control and protect personnel flow on grounds of residents and report hourly activity.
patrol every hour on the hour or 15 to 30 minute increments.Responded to calls in both routine and emergency situations.
Collected and organized all surveillance data and information to protect client possessions and ","
High School Diploma
 
West Orange Stark
 
City
 
, 
State
 
| 
2007
GED
 
West Orange-Stark High School
 
City
 
, 
State
 
| 
2007
"
20026169.pdf,"AIRCRAFT SALES
"," Able to multitask in different areas:Crew resource managementGroup
team leader Aviation Research and Statistical Analysis Task oriented to help improve safety and efficiency in day Â​ to Â​ day operations. Proficient
with the FAA and Department of Transportation standards and regulations that cover Flight rules (FAR and CFR (s)) and Public Airport policy
Competent in computer data processing concepts Proficient with verbal communication and visual communication techniques for various programs.
Professionally educated to gather information about the human abilities, limitations and characteristics and applying it to tools, machines, systems,
tasks, jobs, policies, and their environments to produce a safe, comfortable and effective ","
Graduate Degree
 
: 
Arizona State University (ASU)
 
- 
City
 
, 
State
 
Master
 
: 
Science Technology Aviation Management - Human Factors
 
GPA: 
GPA: 3.5/4.0
 
Science Technology Aviation Management - Human
Factors GPA: 3.5/4.0 Applied Project - (FAA Sponsored) - Title: INVESTIGATION AND ANALYSIS OF 14 CFR PART 67 AND AME
GUIDE 47 BEFORE AND AFTER POLICY CHANGE Course "
12144825.pdf,"SOFTWARE ENGINEERING CO-OP
","
.NET, API, automate, backup, Bash, C, C++, credit, critical thinking, CSS, Database, designing, ecommerce, Engineer, XML, Google Analytics,
HTML, PHP, JavaScript, Linux, MS Access, Excel, exchange, Microsoft Office package, MVC, MySQL, natural language processing, NoSQL,
Object oriented, OOP, Operating Systems, page, Perl, PostgreSQL, Programming, Python, scripts, script, software engineering, Software testing,
SQL, system administration, Troubleshooting, Unix, Visio, Visual Basic, Visual Studio, Website design & development, website","
Bachelor of Science
 
: 
Electrical Engineering
 
Jun. 2013
 
University of Cincinnati
 
City
 
, 
State
 
Electrical Engineering 3.1/4.0
Present
 
Affiliations___________________________________________ 
_______ *Treasurer, Young People Union
 
City
 
, 
State
 
Member,
Emerging Ethnic Engineering Program
Certifications
Awarded by University of Cincinnati School of Electronic and Computing Systems the ""Outstanding Senior Design Project Award"" Sep. 2012 -
Jun. 2013 Component Engineering Co-op L3 Communications CE - Mason, OH Parsed and manipulated data relating to electrical components
Updated the company's intranet pages Mar. 2011 - Jun. 2011
"
31605080.pdf,"GEEK SQUAD AGENT
","
Active Directory, Hardware, Customer Service, inventory management, inventory, logistics, Mac, Windows, Problem Solving, receiving,
Research, shipping, software installation, technical support, User Training, phone, troubleshooting","
Purdue University
 
2014
 
B.S
 
: 
Computer & Information Technology
 
City
 
, 
State
 
Computer & Information Technology
"
19818707.pdf,"TRIP COORDINATOR
","
EXECUTIVE SUMMARY
Financial Analyst with extensive ","
05/2009
Masters of Business Administration
 
: 
Financial Leadership
 
Franklin University
 
- 
City
 
, 
State
 
Financial Leadership12/2007
Bachelor Degree
 
: 
Science in Financial Management
 
Franklin University
 
- 
City
 
, 
State
 
Science in Financial Management
12/2007
Bachelor Degree
 
: 
Science Business Administration
 
Franklin University
 
- 
City
 
, 
State
 
Science Business Administration
"
42641525.pdf,"AIR TRAFFIC CONTROLLER
","
En Route Air Traffic Controller: 
from August 1983 - January 2016
I am very accomplished OJTI that is able to train many different learning 
styles
Good listing skills
Good Team Member
Fast learner
Strong understanding of ATC Automation processes
strong understanding of ATC rules and procedures
Expert vectoring and speed control skills","
Safety Risk Management 
,
 
2013
On-The-Job Techniques for instructors 
,
 
1992
Controller in Charge Training (CIC)
 
,
 
1991
Recertified
June 2015
June 2014
May 2011
November 2000
On-The-Job Instructor Training
 
,
 
1987
Recertified
November 2007
November 2000
January 1992
Associate of Applied Science
 
:
 
Manufacturing Engineering 
Highline Community Collage
 
ï¼​ 
City
 
, 
State
 
, 
USA
Affiliations
National Air Traffic Controllers Association
"
91431878.pdf,"AVIATION MAINTENANCE TECHNICIAN
","
Quality Assurance of aircraft parts and subsystems
Determining aircraft airworthiness
Experience Troubleshooting and Repairing:
 Â 
Aircraft engines
Auxiliary power units
Propellers & rotor systems
Power train systems, and associated airframe and systems-specific electrical components
Maintaining and repairing aircraft fuselages
Wings, rotor blades, fixed and movable flight control surfaces
Bleed aircraft air, hydraulic, and fuel systems"," and Training
Bachelor of Science
 
: 
Mechanical Engineering
 
, 
2018
 
University of Nevada Reno
 
ï¼​ 
City
 
, 
State
 
, 
USA
Attended University of Nevada Reno for Mechanical Engineering with minor in UAV Technology. Currently in the second year of the degree.
Completed Engineering I & II, Core Humanities requirements, Micro economics, and pre-calculus.
Aviation Maintenance 
Aviation Maintenance School
 
ï¼​ 
City
 
, 
State
Completed 20 weeks of full time aviation maintenance schoolAviation Engineering
 
Ashford University
 
ï¼​ 
City
 
, 
State
 
, 
USA
English Composition I & II, Adult Development and Life Assessment, Personal Dimensions of Education, Cultural Anthropology
Associate of Science
 
Truckee Meadows Community College
 
ï¼​ 
City
 
, 
State
 
, 
USA
Private Pilot Ground School, Fundamentals of speech.
Aeronautical Engineering
 
Embry Riddle University
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
GPA: 
GPA: 3.74 1st October2014 Was accepted and started attending
the University of Nevada Reno for Mechanical Engineering with minor in UAV Technology. Currently in the second year of the degree, I have
completed Engineering I & II, Core Humanities requirements, Micro economics, and pre-calculus.
Meteorology, and Computer Software Applications.
"
32720816.pdf,"AVIATION PARTS SALESMAN
","
cash handling, customer service, databases, driving, email, inventory, materials, Navy, next, packaging, payroll, pricing, quality control, Safety,
sales, scheduling, shipping, Supervisor, tables, phone"," and Training
Bachelor's Degree
 
:
 
"
29534737.pdf,"PRODUCTION SUPERVISOR / VALUE STREAM LEADER
","
blue print reading, blueprints, calibration, CNC, grinders, lathes, machinery, machining, weapons, natural, oil, quality, reading, recording,
schematics, supervision, test equipment, transportation, Troubleshooting","
GRADUATE
 
: 
1998
 
John Wood Community College
 
ï¼​ 
City
 
, 
State
May, 1987
 
Quincy Senior High School
 
ï¼​ 
City
 
, 
State
Personal Information
Fishing, Spending time with family and friends. Strengths 
Adaptable and flexible, Self starter, Highly motivatedAdditional Information
Awards received 
Honorable Discharge, US Navyâ€¦â€¦â€¦â€¦â€¦â€¦â€¦April, 1997 Confidential Security Clearance, US Navyâ€¦â€¦â€¦Sept
93- Apr 97 Airman of the Month Awardâ€¦â€¦â€¦â€¦â€¦â€¦â€¦â€¦. Nov, 1996 Airman of the Year Awardâ€¦â€¦â€¦â€¦â€¦â€¦â€¦â€¦â€¦.1996
Interests 
Hunting & Fishing, Spending time with family and friends. Strengths 
Adaptable and flexible, Self starter, Highly motivated
"
43408471.pdf,"FORCE ANALYST
","
administrative, Analyst, Computer Programmer, configuration management, CPR Certified, CPR, Critical Thinking, Data Analysis, data base,
database, Decision Making, documentation, financial, first aid, forms, Human Resources, inspection, Listening, Logistics, Windows, Weapons,
Management Information System, Navy, Naval, Personnel, Public Safety, routing, Safety, Security Clearance, sorting, Supervising, System
Administrator, Technician, training programs, Video"," and achievements to a long-term service.
Homeland Security "
54232810.pdf,"BANK TELLER
","
Medical Terminology
Vital Signs & Patient MonitoringÂ 
Electronic Health Record
HIPPA Regulations/ Privacy
Patient Safety & Care
Patient Advocacy and Support
Medication AdministrationÂ 
â€‹
Professional Experience
09/2015
 
to 
Current
Bank Teller
 
Company Name
 
ï¼​ 
City
 
, 
State
Â Professional tellers are responsible for providing a positive customer "," and Training
2012High School Diploma
 
Jefferson County High School
 
ï¼​ 
City
 
, 
State
 
, 
30434
GPA 3.7Â 
Graduated top 5% of my classÂ 
2015
Aviation Management
 
Community College of the Air Force
 
GPA: 
GPA: 3.5
 
Aviation Management
2015
Georgia Southern University
BLS through AHA. Expires 2017
â€‹
2016
Associates in Pre Nursing 
East Georgia State College 
ï¼​ 
City
 
, 
State
 
, 
30458
2017
Nursing 
Georgia Southern University
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 3.6
Completed First Semester of Georgia Southern Clinical.
Acute Nursing Clinical at East Georgia Regional Medical Center Med Surgical Floor and St Joseph Candler Hospital TCU.Â 
Additional Information
Awards Airman of the Year (X2) Aviation Resource Manager of the year Major Command Level (Air Combat Command) Airman of the
Quarter Squadron Level (X6) Air Force Achievement Medal.
A member of the Student Nurses Association at Georgia Southern UniversityÂ "
13234267.pdf,"DIRECTOR OF AVIATION AND SAFETY
Skill ",": I serve as the Director of Aviation and Safety for the Montana Army National Guard. I am the
principal advisor to the Adjutant General for all Army aviation activity. My duties include budget development and execution, training development,
safety management and accident investigations, ground and air logistical management, and aircraft maintenance management. tunity (EEO), logistics
accountability, and environmental law. I serve as a Management representative on the Labor Relations Board. I develop training relationships with
federal, tribal, state, and local agencies so as to better respond to natural and man made disasters.
US Army Officer
 
June 1985
 
to 
January 1993
 
Company Name
 
ï¼​ 
City
 
, 
State
US Army Aviation Officer Duties, Accomplishments and Related Skills: While on active duty, I performed a variety of duties to include rotary wing
instructor pilot, assistant operations officer, section leader, platoon leader, executive officer, and detachment commander. I served in a general
aviation company and an aviation training company while stationed at FT Rucker, AL. I served as a unit Commander and a fixed wing pilot in
command in a military intelligence - low intensity battalion forward deployed in Honduras. I am branch qualified as a US Army aviation officer and
as a military intelligence officer.
Supervisory Aircraft Flight Instructor
 
May 1993
 
to 
August 2010
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervisory Aircraft Pilot
 
August 2010
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Education
Master's
 
: 
Strategic Studies
 
, 
2013
 
US Army War College
 
ï¼​ 
City
 
, 
State
 
, 
US
US Army War College Carlisle, PA United States Master's Degree 07/2013 Major: Strategic Studies
Master's
 
: 
Aeronautical Sciences
 
, 
2011
 
Embry-Riddle Aeronautical University Daytona Beach
 
ï¼​ 
City
 
, 
State
 
, 
US
Embry-Riddle Aeronautical University Daytona Beach, FL United States Master's Degree 09/2011 GPA: 4 of a maximum 4 Credits Earned: 39
Quarter hours Major: Aeronautical Sciences with a dual emphasis on Management and Safety Systems
Bachelor's
 
: 
Business Administration
 
, 
1985
 
University of Montana
 
ï¼​ 
City
 
, 
State
 
, 
US
University of Montana Missoula, MT United States Bachelor's Degree 12/1985 GPA: 3.1 of a maximum 4 Credits Earned: 178 Semester hours
Major: Business Administration
Military Experience
COL
 
April 1993
 
to 
January 2013
 
Company Name
Montana Army National Guard Fort Harrison, MT 59636 United States 04/1993 - I serve as the Director of Aviation and Safety for the Montana
Army National Guard. I am the principal advisor to the Adjutant General for all Army aviation activity. In this capacity my duties include budget
development and execution, training development, safety management and accident investigations, ground and air logistical management, and
aircraft maintenance management. While in the National Guard, I have served progressively upward as a battalion intelligence officer, company
commander, battalion executive officer, State area command training officer, Chief of Standards and Training, Aviation Brigade executive officer
while deployed to Operation Iraqi Freedom, and at present, the highest ranking aviation officer for the State. In each capacity, I had direct contact
with aviation maintenance and training at the tactical level. With ","
Master's
 
: 
Strategic Studies
 
, 
2013
 
US Army War College
 
ï¼​ 
City
 
, 
State
 
, 
US
US Army War College Carlisle, PA United States Master's Degree 07/2013 Major: Strategic Studies
Master's
 
: 
Aeronautical Sciences
 
, 
2011
 
Embry-Riddle Aeronautical University Daytona Beach
 
ï¼​ 
City
 
, 
State
 
, 
US
Embry-Riddle Aeronautical University Daytona Beach, FL United States Master's Degree 09/2011 GPA: 4 of a maximum 4 Credits Earned: 39
Quarter hours Major: Aeronautical Sciences with a dual emphasis on Management and Safety Systems
Bachelor's
 
: 
Business Administration
 
, 
1985
 
University of Montana
 
ï¼​ 
City
 
, 
State
 
, 
US
University of Montana Missoula, MT United States Bachelor's Degree 12/1985 GPA: 3.1 of a maximum 4 Credits Earned: 178 Semester hours
Major: Business Administration
Military "
77626587.pdf,"FLIGHT MANAGER
","
Account Management, conflict resolution, client, excellent customer service, Customer Service, database, instruction, leadership, Logistics,
mentor, Negotiation, Project Management, researching, Sales, Self-starter, phone, Time Management","
2013
Kent State University
 
Bachelor of Applied Studies
"
94137171.pdf,"PLANT FULFILLMENT LEADER
","
APS, CAS/IMPACT, CSF, Aviation Supply Chain, Lean Manufacturing, materials,Â Microsoft Excel, Office, PowerPoint, Word, inventory
levels.Â ","
Bachelor of Arts
 
:
 
Business Management
 
2008
 
Curry College
 
, 
City
 
, 
State
 
Business Management
"
96457008.pdf,"OPERATOR
","
ASSEMBLER, LCD, MECHANICAL, ESS, PAINT, PAINTER, SALES, SOLDERING, PHONES, VIDEO","
1987
SONTHORMOK VOCATIONAL SCHOOL CAPITAL PHNOM PENH
2009
SAINT PETERSBURG COLLEGE
Certifications
VCRS & PAGERS REPAIR 1995-1999 CHICAGO, ILLINOIS
"
11614114.pdf,"MATERIAL CONTROL SPECIALIST
","
Supervisor Skills
Inventory Management
Process Improvement
Experience
12/2012
 
to 
03/2015
Material Control Specialist
 
Company Name
Coordinate material movement between storage, production areas, and designated locations.
Coordinate with purchasing, construction, warehouse, and engineering personnel to ensure appropriate scheduling, procurement, and
movement of materials.
Remove materials from inventory and coordinate the preparation of materials for shipment.
Identify materials by military class of supply.
Maintain records; manage traceability of documentation from receipt through shipment process.
Verify materials or merchandise received against shipping/invoicing documents; record discrepancies and damaged materials.
Examine store materials for deterioration and damage; provide documentation for disposal.
Provide asset management, coordinate warehouse processes and distribution administration.
01/2012
 
to 
10/2012
Logistics Supply Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Maintained inventory records/documentation for government assets management.
Utilized the BSI/Cost Point System and entered data to track and maintain inventories.
Processed request for mission support assets; monitored assets during deployments.
Purchased, tracked, sourced, and accounted for assets in excess of $2 million.
Ensured availability of required equipment and supplies; managed repairs/purchases of assets.
Coordinated with planners, buyers, and vendors on parts acquisition.
Determined parts requirements and developed provisioning documentation.
Managed the DFIM program to ensure assets were returned and properly processed.
Provided support for Program Managers with logistics proposal preparation, pricing and negotiations; assisted with training initiatives for
logistics specific training.
01/2002
 
to 
01/2011
Aviation Supply Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Supervised 30 Marines to maximize efficiency and satisfy valid customer requirements.
Provided aviation supply support, including inventory management, materials administration, personnel staffing, and requisitioning
procedures.
Validated customer requirements; processed and submitted requisitions.
Processed and delivered materials in accordance with government regulations and procedures.
Purchased, tracked, sourced, and accounted for assets in excess of $2 billion.
Ensured availability of required equipment and supplies; managed repairs/purchases of assets.
Military Experience
01/2002
 
to 
01/2011
Specialist
 
Company Name
 
United States Marine Corps, Camp Pendleton, CA Aviation Supply Specialist Jan 2002 - Jan 2011 Supervised 30
Marines to maximize efficiency and satisfy valid customer requirements. Provided aviation supply support, including inventory management,
materials administration, personnel staffing, and requisitioning procedures. Validated customer requirements; processed and submitted requisitions.
Processed and delivered materials in accordance with government regulations and procedures. Purchased, tracked, sourced, and accounted for
assets in excess of $2 billion. Ensured availability of required equipment and supplies; managed repairs/purchases of assets.
Education
2014Certificate
 
: 
Six Sigma
 
Villanova University
 
ï¼​ 
City
 
, 
State
 
, 
US
2014
Certificate
 
: 
Lean
 
Villanova University
 
ï¼​ 
City
 
, 
State
2003
Aviation Logistics
 
Navy And Marine Corps Aviation Logistics
 
ï¼​ 
City
 
, 
State
2000
High School Diploma
 
: 
General Studies
 
Boys Ranch High School
 
ï¼​ 
City
 
, 
State
 
, 
US
Certifications
HazMat Certified
Skills
Inventory, Aviation, Staffing, Documentation, Asset Management, Buying/procurement, Class, Comprehensive Large Array Data Stewardship
System, Invoicing, Material Control, Procurement, Purchasing, Scheduling, Shipping, Bsi, Cost Point, Inventory Records, Logistics, Million,
Pricing, Proposal Preparation, Provisioning, Training, Training Initiatives, Hazmat, Ms Office, Six Sigma, Six-sigma","
2014Certificate
 
: 
Six Sigma
 
Villanova University
 
ï¼​ 
City
 
, 
State
 
, 
US
2014
Certificate
 
: 
Lean
 
Villanova University
 
ï¼​ 
City
 
, 
State
2003
Aviation Logistics
 
Navy And Marine Corps Aviation Logistics
 
ï¼​ 
City
 
, 
State
2000
High School Diploma
 
: 
General Studies
 
Boys Ranch High School
 
ï¼​ 
City
 
, 
State
 
, 
US
Certifications
HazMat Certified
"
15684810.pdf,"NON COMMISSIONED SECURITY OFFICER
","
Security, Aviation, Class, Comprehensive Large Array Data Stewardship System, Weapons, Apqp, Circuits, Operations, Wiring, Clinical Trial,
Fda, Associate, Hand Tools, Inventory, Janitorial Duties, Analog, Blueprints, Cabling, Calendaring, Cashier, Cdl, Cellular, Clean Room, Customer
Service, Data Analysis, Data Warehouses, Employee Relations, Fitter, Grinders, Inspection, Invoices, Landscaping, Mac, Mail Room, Marketing
Analysis, Material Handler, Mil Spec, Mil-std, Org Development, Organizational Development, Painter, Posting, Purchase Orders, Qa, Quality
Control, Receptionist, Retail, Retail Marketing, Retail Sales, Sales, San, Schematics, Sheet Metal, Short-term Disability, Solder, Soldering,
Splicing, Staffing, Std, Storage Area Net","
Associate
 
: 
Northridge/Eastview/Cedar Park Campus, Criminal Justice
 
, 
2010-08-25
 
Austin Community College
 
Associate Degree, Austin
Community College, Northridge/Eastview/Cedar Park Campus, 08/25/10-12/1511 Major: Criminal Justice *Introduction to Criminal Justice â—​
Crime in America â—​ Court Systems and Practices â—​ Introduction to Sociology â—​ United States History I&II â—​ English Composition I
Certification
 
: 
NAS North Island
 
, 
2003-03-22
 
Air Launch Weapons School
 
Certification, Air Launch Weapons School, NAS North Island,
03/01/03-03/22/03 Basics and fundamentals of weapons launched by military aircraft.
Certification
 
: 
Small Arms Training
 
, 
2004-02-16
 
Certification, Small Arms Training, NAS North Island, 02/03/04-02/16/04 Fundamentals in
small caliber handguns. Assemble, breakdown, maintenance and basic shooting drills.
Certification
 
: 
Special Response Training
 
, 
2004-04-30
 
Certification, Special Response Training, NAS North Island, 04/15/04-04/30/04
Response training in riot and crowd control, natural disaster training, man overboard training and first aid training.
History
 
, 
2000-05-28
 
W.B. RAY High School
 
ï¼​ 
City
 
, 
State
 
, 
US
 
High School, W.B. RAY High School, Corpus Christi Tx, 08/28/96-
05/28/2000 *Science â—​ History â—​ Math â—​ English â—​ Art
Military "
