FileNumber,Role,Skills,Education
20705888.pdf,"FINANCE OFFICER
","
â€¢ Excellent attention to details
â€¢ Fluent in Spanish 
â€¢ Excellent driving skills Â 
â€¢ Excellent skills inÂ Microsoft Outlook, Word, Excel and PowerPointÂ 
Work History
11/2014
 
to 
Current
Finance officer
 
Company Name
 
â€“ 
City
 
, 
State
 
Monitor the financial system of Grant Answers by using Turbo Cash and Microsoft Excel.
Assist with the arrangement of the budget.
Prepare income statements and balance sheets.
Maintained integrity of general ledger, including the chart of accounts.
Optimized and managed research and development spending through collaboration with key business leaders.
04/2014
 
to 
Current
Teller
 
Company Name
 
â€“ 
City
 
, 
State
 
â€¢Â Â Â Â Â Â  Process customer transactions while engaging in conversation in order to provide pleasing customer service and to detect
possible fraud 
â€¢Â Â Â Â Â Â  Inform customers about our products that may suit their needs as well as cross-sell bank products and services 
â€¢Â Â Â Â Â Â  Manage the bank's vault to verify balances
â€¢Â Â Â Â Â Â  Resolve discrepancies in accounts while assuring comfort to our customers 
Â â€¢Â Â Â Â Â Â  Hold a weekly meeting with the branch manager in order to learn more about our products and enhance my performance
Â â€¢Â Â Â Â Â Â  Attend corporate events
10/2012
 
to 
11/2013
Sales Associate
 
Company Name
 
â€“ 
City
 
, 
State
 
04/2012
 
to 
10/2012
Sales Associate
 
Company Name
 
â€“ 
City
 
, 
State
 
Trained and supervised seasonal employees on job function, company's policies/procedures.
Determined customers' needs by interacting with them and provided suggestions and alternatives.
Helped customers with questions, problems and complaints in person and via telephone.
Organized racks and shelves to maintain the visual appeal of the store.
Stocked and replenished merchandise according to store merchandising layouts.
Educated customers about the brand to incite excitement about the company's mission and values.
Shared best practices for sales and customer service with other team members to help improve the store's efficiency.
09/2011
 
to 
11/2013
Secretary/Senator
 
Company Name
 
â€“ 
City
 
, 
State
 
Provided administrative and executive services in order to make sure everything operated smoothly for the senators and the executive board by
managing the calendar/agenda, by preparing reports and spreadsheets. 
â€¢Â Â Â Â Â Â  Â​Spoke on behalf of the student body and interacted with many students in order to make decisions that will benefit the
majority 
â€¢Â Â Â Â Â Â  Â​Announced updates that have been made to senators, faculty and staff through Microsoft Outlook 
â€¢Â Â Â Â Â Â  Used Microsoft Word to record and distribute minutes of Executive board and senate meetings 
â€¢Â Â Â Â Â Â  Created charts and power points with Microsoft Excel and Microsoft PowerPoint to organize and update meetings, committee
reports,Â​ and organize budgetsÂ 
07/2011
 
to 
07/2012
Sales Associate
 
Company Name
 
â€“ 
City
 
, 
State
 
Utilized effective interpersonal skills to meet the needs of customers.
Processed shipment deliveries and restocked clothing and accessories.
Organized, displayed and processed thorough knowledge regarding the merchandised offered for sale.
01/2010
 
to 
01/2013
Volunteer
 
Company Name
 
â€“ 
City
 
, 
State
 
Committed to community services with free financial literacy seminars to improve low income communities by educating teenagers and
homeless parents.
Volunteered at soup kitchens, community clean up and at schools.
10/2008
 
to 
CurrentVolunteer
 
Company Name
 
â€“ 
City
 
, 
State
 
Participate in various activities helping children by painting elementary schools for motivation and writing letters to Santa Claus during the
holiday season.
Education
May 2014
Bachelor of Arts
 
: 
Economics Political Science and Spanish
 
Lehman College
 
- 
City
 
, 
State
 
Bachelor of Arts in Economics, Minor: Political Science and Spanish
Related Courses: Labor Economics, Econometrics, Managerial Economics, International Economics, Intermediate Microeconomics, Intermediate
Macroeconomics, Principles of Management, Calculus, and Statistics 
Â  Â  Â  Â 
2 2012
40 hour Flight Attendant program (included FAA approved CRM course) Aerodynamics, Meteorology, Regulations, Aircraft Systems, Passenger
Handling through Five Phases of Flight, First Aid, Passengers Requiring Special Treatment
 
: 
ACADEMICS OF FLIGHT
 
- 
City
 
, 
State
 
40 hour Flight Attendant program (included FAA approved CRM course) 
Aerodynamics, Meteorology, Regulations, Aircraft Systems, Passenger
Handling through Five Phases of Flight, First Aid, Passengers Requiring Special Treatment
Skills
administrative, balance sheets, budgets, budget, charts, interpersonal skills, CRM, customer service, driving, Economics, financial, First Aid,
letters, Managerial, managing, meetings, Microsoft Excel, Excel, Microsoft Outlook, Microsoft PowerPoint, PowerPoint, Word, Microsoft Word,
painting, policies, seminars, Fluent in Spanish, spreadsheets, Statistics
Additional Information
ATHLETIC ACTIVITIES Soccer/Volleyball/Track Club/ Lehman College Swimming team","
May 2014
Bachelor of Arts
 
: 
Economics Political Science and Spanish
 
Lehman College
 
- 
City
 
, 
State
 
Bachelor of Arts in Economics, Minor: Political Science and Spanish
Related Courses: Labor Economics, Econometrics, Managerial Economics, International Economics, Intermediate Microeconomics, Intermediate
Macroeconomics, Principles of Management, Calculus, and Statistics 
Â  Â  Â  Â 
2 2012
40 hour Flight Attendant program (included FAA approved CRM course) Aerodynamics, Meteorology, Regulations, Aircraft Systems, Passenger
Handling through Five Phases of Flight, First Aid, Passengers Requiring Special Treatment
 
: 
ACADEMICS OF FLIGHT
 
- 
City
 
, 
State
 
40 hour Flight Attendant program (included FAA approved CRM course) 
Aerodynamics, Meteorology, Regulations, Aircraft Systems, Passenger
Handling through Five Phases of Flight, First Aid, Passengers Requiring Special Treatment
"
23354541.pdf,"DEALERSHIP FINANCE MANAGER
","
contracts, credit, clients, database, financing, financial, financial reports, policies, sales","
Associate's Degree
 
: 
Accounting
 
, 
2002
 
University of California
 
- 
City
 
, 
State
 
Accounting
Bachelor of Science
 
: 
Finance
 
, 
2005
 
University of California
 
- 
City
 
, 
State
 
Finance Want more? Check out our other examples. 
See More Examples
"
28522529.pdf,"FINANCE MANAGER
","
Accounting, accounting software, Auditing, Banking, bonds, Budget management, Budgeting, Cash flow, cash management, Credit, Derivatives,
equity, ERP, Finance, financial, fixed income, Forecasting, Foreign Exchange, frame, Funds, Government, HR, insurance, leadership, Managing,
Marketing, Excel, Office, outlook express, Power point, MS word, migration, MIS, negotiation, Payables, reporting, Retail, Risk Management,
securities, strategic, Treasury
Additional Information
Driving License: US (Michigan state) Visa status : Green card holder","al loans.
General Banking operations: Administration of the branch, effective cash management, funds transfers.
Monitoring of assets and liabilities of the bank at branch level.
Adhering to KYC and AML norms stipulated by the central bank.
Maintain good Customer Relationships.
Retail Marketing of bank's and 3rd party insurance products to enhance profitability of the bank Create awareness among the customers
regarding various financial derivatives and trading options Trade Finance/Foreign Exchange transactions Handling of trade finance
transactions, such as Purchase, negotiation & collection of export bills based on UCPDC Import bills collection, issue of letter of credits
Purchase and issue of travelers' cheques, foreign currency, Funds transfers, TTs etc.
ECGC & RBI 
compliance.
Education
M.B.M
 
: 
Bank Management
 
Alagappa University
 
ï¼​ 
City
 
, 
State
 
Bank Management
B.Sc
 
University of Kerala
Proficiency in computer application software MS word, Excel, Power point and outlook express Training / Certifications Risk Management
(Conducted by Reserve Bank's Bankers' training College, Mumbai) Derivatives in Treasury Management (Conducted by National Institute of
Bank Mngmnt, Pune) Certification in Owners Association Management by DREI, UAEPersonal Information
US (Michigan state) Visa status : Green card holder
"
12858898.pdf,"FINANCE MANAGER
","
Accomplishments
Developed product report and pricing frame","
B.S.
 
: 
Accounting B.S
 
Bemidji State University
 
Bemidji State University May 1992 Accounting B.S. GPA 3.9
MBA
 
: 
Finance & Strategic Management
 
Carlson School of Management, University of Minnesota
 
Carlson School of Management, University of
Minnesota July 2001 MBA - Finance & Strategic Management GPA 3.9
Certifications
CPA RFC
"
27409087.pdf,"HEAD OF ACCOUNTS AND FINANCE
","
 Â 
Operated computers programmed with accounting software to record, store, and analyze information.
General Ledger Accounts
 Â 
Maintained accurate accounts including cash, inventory, prepaid, fixed assets, accounts payable, accrued expenses and line of credit
transactions.
Increased compliance for the cash management department by aiding in internal and external audits.
Researched and resolved billing problems that had been previously missed.
Experience
Company Name
 
October 2013
 
to 
Current
 
Head of Accounts and Finance
 
City
 
, 
State
Basic Function:
 Â 
Â 
I'm always accountable for the accounting operations of the company, to include the production of monthly financial reports, maintenance of an
adequate system of accounting records, and a comprehensive set of controls and budgets designed to mitigate risk, enhance the accuracy of the
company's reported financial results, and ensure that reported results comply with generally accepted accounting principles or international financial
reporting standards.
Principal Accountabilities: 
Â Â 
Management
 Â 
Maintain a documented system of accounting policies and procedures
Manage outsourced functions
Oversee the operations of the accounting department, including the design of an organizational structure adequate for achieving the
department's goals and objectives
Oversee the accounting operations of branches (Freetown, Kenema, Kono and Kailahun) especially their control systems, transaction-
processing operations, and policies and procedures.
Mitigating risk for cash handling from Bank to Rural areas disbursing centers
Handling project finances, reporting and accountability within the company
Maintain company's PPE register and disposal
Transactions
 Â 
Ensure that accounts payable are paid in a timely manner
Ensure that all reasonable discounts are taken on accounts payable
Ensure that accounts receivable are collected promptly
Process payroll in a timely manner
Ensure that periodic bank reconciliations are completed
Ensure that required debt payments are made on a timely basis
Maintain the chart of accounts
Maintain an orderly accounting filing system
Maintain a system of controls over accounting transactions
Processing commission to agents (VCs) and second payment (Premium) to farmers is done proportional to the weight of coco procured in
that month
Reporting:
 Â 
Issue timely and complete monthly financial statements
Ensure the upload of monthly financial reports to SAP accounting software is done in timely
Lead and Coordinate the preparation of the corporate annual report
Recommend benchmarks against which to measure the performance of company operations
Calculate and issue financial and operating metrics
Manage the production of the annual budget and forecasts
Calculate variances from the budget and report significant issues to management
Provide for a system of management cost reports purposely for cost control by the project managers and other stakeholders.
Provide financial analysis as needed, in particular for capital investments, pricing decisions and company performance
Compliance:
 Â 
Coordinate the provision of information to external auditors for the annual audit
Coordinate the provision of information to Government revenue authorities in regard to past financial statement
Monitor debt levels and compliance with debt covenants
Comply with local, state, and federal government reporting requirements and tax filings
Coordinate the provision of information to other stakeholders who finances the implementation of the projects within the company like
AECF, IFAD, and Social Projects.
Certification (Rainforest Alliance, IMO control)
 :
Participating with operation department for improving infrastructure of field activities
Crop traceability from smallholder farmers to overseas customers
Crop flow from smallholder farmers to the point of sale
Crop Grower lists/farmer lists
Farmer data spreadsheets (no. of coco trees per hector, contracts)
Establishing new buying posts (BPs)
Establishing Geo-traceability of farms
Establishing a binding agreement with those (agents-village coordinatorsCompany Name
 
December 2010
 
to 
October 2013
 
Senior Accountant
 
City
 
, 
State
Duties and Responsibilities
Working with Pivot tables to coffee & cocoa books from different branches
Reporting program expenses and budget in form of TTs requests to abroad directors
Manage financial matters and procedures in project implementation
Preparing payment requests/vouchers and cheques for payment
Preparing weekly reports on the trend of the debt levels with banks.
Preparing weekly fund sheet Report (a detailed cash flow).
Preparing, Posting and Reconciling Main Books in the system.
Preparing the schedules for the two companies of all sales (both direct export and local sales).
Preparing, reconciling and posting to the system, monthly payroll, payroll journals and statutory computations and remitting of SDL, NSSF,
PAYE, W/Tax.
Preparation of monthly Bank (for HO & Branches) and Intercompany reconciliation statements and posting all those variances to the syste
Exchange rate controlling when dealing with foreign currencies against functional currency
Making thoroughness and tightly monitoring of the Receivables from debtors by telephone, email, and some time by physical appearance.
Participating in all preparatory andreviews of the final accounts
Responding to External & internal auditors during auditing and as well as to TRA queries regarding to the companies past accounts
submitted.
Stock Valuation, Physical Stock verification and Movement of stock
Calculations of VC, and Agents Commissions plus premiums and District Levies
Company Name
 
June 2009
 
to 
December 2010
 
Accountant
 
City
 
, 
State
Duties and responsibilities:
 Â 
Maintaining staff imprest records and retirement (IOU issued & IOU retired) as well as staff loans & Salary Advance register
Reconciliation of Circulation debtors, Advertisement debtors, Suppliers and Petty cash ledgers
Monthly reconciliation of Bank Statements with the Bank books in the systems and preparing Banks reconciliation Reports and investigating
and resolves any un-reconciled differences
Monthly VAT computations and filing returns to TRA
Maintaining fixed Assets Register, Manage depreciation from Fixed Assets register by setting up depreciating schedule, register the acquired
Assets and post depreciation.
Preparing Monthly Sales Performance Report for Upcountry and Local Representatives
Transfer of cash & cheque from main cash / receipts control account to pettycash and banks in Tally and Pastel
Preparing, verifying, processing and issuing expense vouchers and posting to the systems
Daily Freight charges of newspapers to upcountry representatives
Upcountry monthly Retainers fees
Weekly correspondence fees
Advertisement commissions
Data entry of advertisement transactions in Tally & Pastel
Advertisement invoices (sales invoices)
-Advertisement receipts (sales receipts)
-Circulation receipts (sales receipts)
-Credit note from circulation debtors
Company Name
 
August 2008
 
to 
June 2009
 
Trainee
 
City
 
, 
State
Duties and Responsibilities:
 Â 
Prepare payments
Prepare regular reports on revenue, expenditure and tax returns;
maintain and reconcile the direct debits accounts in the systems;Prepare invoice and bills;
Prepare bank reconciliation statements;
Disburse cash and cheque payments;
Post transactions in a computerized accounting system;
Reconcile debtors and creditors records
Education
Tanzania Institute Of Accountancy
 
2012
 
Post Graduate Diploma in Accountancy
 
: 
Accounting
 
City
 
, 
State
 
, 
Tanzania
Institute Of Finance Management
 
2008
 
Advanced Diploma in Accountancy
 
: 
Accountancy
 
City
 
, 
Tanzania
Accountancy
Minaki High School
 
2001
 
Advanced Certificate of Secondary Education
 
: 
Science
 
City
 
, 
Tanzania
 
Tosamaganga Secondary School
 
1998
 
Certificate of Secondary Education
 
: 
Science and Arts
 
City
 
, 
Tanzania
Interests
Gardening Trees
Languages
Swahili
English
Skills
Project Reporting
Accounts payables & receivables,
Auditing, Data entry,
Internet
Exchange rate control,
Microsoft Proficiency: Word, Spreadsheets, Outlook, Power Point
Payroll processing,
Accounting software: Quick Books, Sage Pastel, SAP ERP, TAS Books, TALLY,
Research
Account reconciling
Financial Reporting
Management Accounting
GAAP
IFRS
Forecast Vs Actuals for weekly and monthwise
Additional Information
Volunteering Experience
Trainer at Mabibo Teaching Center - 
Assist those who don't have entry criterion as a requirement for joining high school level","
Tanzania Institute Of Accountancy
 
2012
 
Post Graduate Diploma in Accountancy
 
: 
Accounting
 
City
 
, 
State
 
, 
Tanzania
Institute Of Finance Management
 
2008
 
Advanced Diploma in Accountancy
 
: 
Accountancy
 
City
 
, 
Tanzania
Accountancy
Minaki High School
 
2001
 
Advanced Certificate of Secondary Education
 
: 
Science
 
City
 
, 
Tanzania
 
Tosamaganga Secondary School
 
1998
 
Certificate of Secondary Education
 
: 
Science and Arts
 
City
 
, 
Tanzania
Interests
Gardening Trees
Languages
Swahili
English
"
37931076.pdf,"FINANCE ASSISTANT
","
Accounting, administrative, ADP, automobiles, Balance, cash deposits, cash handling, clerical, Closing, draw, financing, financial, funds, inventory,
legal, legal documents, Logging, managing, marketing, Excel, Microsoft Office, Outlook, PowerPoint, Word, NSF, processing payments, printer,
purchasing, reading, repairs, retail, sales, sales reports, spreadsheet, tax, telephone, telephones, year-end
Education
Associate of Arts
 
: 
English
 
Spring 2014
 
South Suburban College","
Associate of Arts
 
: 
English
 
Spring 2014
 
South Suburban College"
27789372.pdf,"FINANCE DIRECTOR
","
â€¢Microsoft Excel -- Intermediate skill level
â€¢Microsoft Acess -- Basic skill level
â€¢Quickbooks -- 3 years ","
YOUNGSTOWN STATE UNIVERSITY
 
2008
 
Bachelor of Science
 
: 
Business Administration
 
City
 
, 
State
 
, 
US
"
20977412.pdf,"OPERATIONS AND FINANCE MANAGER
"," - Proven ability to produce formal written reports with the subheadings of Table of Contents, Executive Summary,
Statement of Purpose, Observations, Conclusions and Recommendations. 
Like reading a chapter in a textbook Possess well-developed skills with
interpersonal customer relations, e-mails, group presentations *Analytic Abilities - Expert level proficiency using Microsoft Office applications
Excel, Word, Access, Power Point, Visio. Proven understanding of relational database concepts, Microsoft Outlook. 
Microsoft Certified SQL
Sequel Server, VBA coding. Creating, administering and modifying complex reporting applications to provide vital reporting functions to middle,
senior and executive management *Professional Job Experience *Collections / Supervisory - Over eleven years "," and Training
MBA
 
UNIVERSITY of OKLAHOMA
 
City
 
, 
State
Master of Business Administration
 
: 
Business Administration, Finance
 
Business Administration, Finance
BBA
Bachelor of Business Administration
 
: 
Management
 
Management
OKLAHOMA BANKERS ASSOCIATION, Oklahoma City Loan Documentation Seminar Intermediate Banking School
Personal Information
OKLAHOMA TRANSPORTATION AUTHORITY, Customer Service Award BANC ONE, Retail Employee of the Quarter
"
69487178.pdf,"FINANCE DIRECTOR AND TREASURER
","
Exceptional interpersonal communication
Effective leader
Project management
Financial management
Fiscal budgeting
Customer service-oriented
Team building
Human resources management
Work History
Finance Director and Treasurer
 
, 
09/1998
 
to 
09/2008
 
Company Name
 
â€“ 
City
 
, 
State
 
Supervise all units in the Finance Department including revenue, budget, purchasing, general ledger accounting, accounts payable and
receivable, payroll and utility billing.
Direct the treasury functions for the City and South County Regional Wastewater Authority (SCRWA), including the preparation and
review of periodic investment reports and the oversight of the City's investment portfolio.
Performed qualitative and quantitative analysis of alternatives for addressing the City's unfunded pension liability.
Review of retroactive payroll calculations for fire, safety and exempt personnel.
Coordinate the financial audit.
Direct the preparation and comprehensive review of the annual City financial report, SCRWA financial report and the Transportation
Development Act report.
Review of routine and one-time journal entries, while concluding whether the accounting used was in accordance with governmental
accounting standards.
Search for potential grants for all departments.
Preparation of several operating budgets.
Assist in the management and maintenance of public facility and pass-through bonds.
Partnered successfully with 
[departments, clients]
 
to produce 
[positive outcome]
 .
Initiated rollout of new enterprise software solution for sales reporting.
Trained, coached and mentored staff to ensure smooth adoption of new program.
Financial Services Officer/Budget Officer
 
, 
10/1997
 
to 
09/1998
 
Company Name
 
â€“ 
City
 
, 
State
 
Management of fiscal duties, provision of complex staff assistance to esponsible for all SEC and external financial reporting for Calpine
Corporation.
Extensive direct ","
MBA
 
: 
Business
 
, 
2001
 
California Polytechnic 
- 
City
 
, 
State
 
GPA: 
Summa Cum Laude
Certified Public Accountant, California California Society of Municipal Financial Officers Member Finance Committee, South Valley CommunityChurch- Gilroy, CA Treasurer, Las Madres - Gilroy, CA
 
:
Bachelor of Science
 
: 
Accounting
 
, 
2000
 
California Polytechnic
 
- 
City
 
, 
State
 
"
24670867.pdf,"GLOBAL FINANCE ACCOUNTANT
","
Excellent people and self-management techniques, Excellent Client or Business partner relations, Excellent Written and Oral communication
abilities, Excellent problem-solving skills, File maintenance, Experience using Windows 98, 2000, 2007, 2010, 2013, Power Point, MS
Outlook, MS Word, Bolt, MAC, Millennium, Internet, SAP 7.5, Sabre, Great Plains, Lawson HRIS, CSG, ProAlpha, Quick Books, Centricity,
AS400, Oracle R11, Oracle R12, MAS 90, Kofax, Excel. Knowledge of Financial Management and human resource, SOX compliant
procedures and ISO900.
Experience
Global Finance Accountant
 
Oct 2016
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
Process and Analyze invoices and expense reports to ensure appropriate approvals in accordance with CGE Expenditure Authorization
Guidelines.
Ensures accuracy of tax calculations for all invoice payments and accrues additional tax expense and payable during the posting process.
Communicate with business partners and external vendors on invoice inquiries and other expense related activities.
Apply company, cost center, general ledger (GL), and other required coding for financial information system entries to ensure accuracy of
posting entries and accrual reporting.
Compile and prepare standard reports for review by other associates and managers in accordance with accounting standards and company
policies.
Create, prepare and distribute weekly proposals to the team.
Researched discrepancies and updated accounts with accurate information.
Resolved reconciliation discrepancies in a timely manner.
Ensure that company financial systems are robust, compliant and support current activities and future growth.
Reconciled all Balance Sheet accounts monthly.
Review the Financial Statements monthly to ensure accuracy.
Managed company policies regarding capital requirements, debt, taxation, equity, disposals and acquisitions, as appropriate.
Established a high level of credibility and manage strong "," and Training
M.B.A
 
, 
Accounting
 
12/2016
 
Accounting Volunteer San Antonio Food Bank 
6/17- Current Austin Humane Society
"
81677620.pdf,"FINANCE MANAGER
","
account reconciliation, Accounting, accounts payable, accruals, streamline, advertising, Arabic, balance sheet, Trial Balance, bank reconciliation,
basic, book keeping, Book, Budgets, Budget, C, Cash Flow, Cash Handling, closing, corporate finance, credit, clients, Customer relations,
decision making, Designing, directing, direction, documentation, English, filing, Finance, Financial, financial and accounting, financial accounting,
Financial Statements, Fixed Assets, forecasting, general ledger, Hindi, insurance, inventory, inventory control, Ledger, marketing, office, MIS,
Negotiating, OLAP, Oracle Financials, Payroll, policies, processes, reporting, requirement, Sales, sales analysis, statutory accounts, strategic
plans, tax, Urdu, year-end
Additional Information
Personal Information Birth Date: 22 April 1970 (Age: 44)
Gender: Male
Nationality: India Residence
Country: Riyadh, Saudi Arabia
Visa Status: Residency Visa (Transferable)
Marital Status: Married
Number of Dependents: 3
Driving License Issued From: Saudi Arabia
Professional Affiliations
Arab Accreditation Council 
Membership/Role: BPU 2013-11-36453
Member since: November 2013","
Master's degree
M.B.A
 
: 
Finance
 
Brooklyn Park University
 
Finance Location: Pennsylvania United States of America
Certifications
Urdu 
Level: Expert 
Hindi 
Level: Expert 
Arabic 
Level: Intermediate 
English 
Level: Expert
Personal Information
Birth Date: 22 April 1970 (Age: 44) Gender: Male Nationality: India Residence Country: Riyadh, Saudi Arabia Visa Status: Residency Visa
(Transferable) Marital Status: Married Number of Dependents: 3 Driving License Issued From: Saudi Arabia
"
18636651.pdf,"FINANCE AND OPERATIONS MANAGER
","
MS Office, MS Project, Visio, Microsoft Dynamics GP, Epicor, QuickBooks, Salesforce, Projector PSA","
BBA
 
:
 
Finance and Accounting
 
St Edwards University
 
ï¼​ 
City
 
, 
State
 
, 
USA
Technology "
24530382.pdf,"DIRECTOR, FINANCE
","
P&L Management, Project Management, Communications, Leadership, Finance Operations, Tax, P2P, O2C, Compensation Services, Financial
analysis, acquisition integration, budgeting, Change Management, forecasting, Process re-engineering","
Certified Project Manager
 
: 
Project Management
 
, 
2014
 
Stanford University
 
- 
City
 
, 
State
 
, 
USA
Bachelor of Science
 
: 
Business Administration/Finance
 
San Jose State University
 
Business Administration/Finance
"
74512244.pdf,"FINANCE OFFICE ASSOCIATE
","
Communication skills, written & verbal
Office administration (phones, faxing, filing)
Spreadsheet development & management
Microsoft Office Suite
Customer service
Analytical & problem solving
Organizational and follow up skills
Multi tasking & Time management
Invoice Processing- Oracle EBS
Reconciliation
Work History
04/2021
 
to 
Current
Finance Office Associate
 
Company Name
 
â€“ 
City
 
, 
State
 
Prepared meeting materials and took clear notes to distribute to stakeholders.
Collaborated inter-departmentally to assist with ","
12/2020
Master of Science
 
: 
Finance
 
Webster University
 
- 
City
 
, 
State
 
12/2020
MBA
 
Webster University
 
- 
City
 
, 
State
 
07/2016
Bachelor of Science Accounting
 
: 
Accounting And Finance
 
Afe Babalola University
 
- 
City
 
Certifications
ORGANIZATION A.S.A â€“ African Students Association Webster University (October 2018 â€“ Present) Position â€“ member
ATSWA- Accounting Technician Scheme West Africa (July 2015- present) Position -member
Certificate in Leadership development â€“ African Leadership Development (April 2017)
ICAN-Institute of Chartered Accountants of Nigeria (2018)"
24967652.pdf,"MANAGER OF FINANCE
","
Work History
Manager of Finance
 
, 
01/2008
 
to 
01/2012
 
Company Name
 
â€“ 
City
 
, 
State
 
Developing crucial business relations for the success of the company.
Balancing relationships between clients and company's.
Provide technical and website support for clients, agents and company's.
Maintenance of 5000 active accounts, as well as 300 accounts currently in collections.
Assisted with accounts payable/receivable.
Utilized and maintained two client databases, websites.
Responsible for processing notices and invoices.
Currently process more than $75,000 in customer payments weekly plus an additional $20,000 in company refunds, and process $40,000
in financing for new accounts, assuring that customers are in good credit standing with IPC.
Collecting on more then 40% of bad debts weekly, which is up 95% since taking over the Director of Financing Position.
Provide financing for more then 27 agents which ","
Bachelor of Science
 
: 
Organizational Management
 
, 
1 2016
 
Charleston Southern University
 
- 
City
 
, 
State
 
Organizational Management Currently enrolled in the CAPs online program North Carolina license, Casualty Insurance
North Carolina license, Property Insurance 2009 Charlotte, NC Certification, Store management and operations 2007 Foodlion Management
Wadesboro, NC Certification, Restaurant management and Operations 2004 Jocks and Jills Sports restaurant 
Charlotte, NC Associate of
Science 
: 
1 2009
 
City
 
, 
State
 
Information Technology Certification, Medical Assistant 1995
 
: 
South Piedmont Community College
 
- 
City
 
, 
State
 
American Career College
 
- 
City
 
, 
State
 
GPA: 
with top honors.
 
with top honors. South Carolina license, property and casualty 2011
"
15792052.pdf,"STUDENT FINANCE CONSULTANT
","
academic, accounting, auditing, Balance, billing, Cash handling, credit, customer service, data entry, Faxing, filing, financial, funds, home office,
managing, Microsoft Office Suite, next, payroll, processes, progress, research, sales, scanning, scheduling, switchboard, Team"," goals.
Plan, monitor, and review student progress of course completion, evaluating results and financial aid eligibility Review financial aid and/or
loan applications according to institution guidelines to minimize in correct funding Team "
26750846.pdf,"FINANCE COORDINATOR
","
 Â 
Operated computers programmed with accounting software to record, store, and analyze information.
General Ledger Accounts
 Â 
Maintained accurate accounts including cash, inventory, prepaid, fixed assets, accounts payable, accrued expenses and line of credit
transactions.
Experience
06/2010
 
to 
Current
Finance Coordinator
 
Company NameResponsible for the preparation of bi-weekly payroll including retirement plans, termination, union dues as well as resolving insurance issues
and deductions for 30+ employees using the Paychex system.
Maintained and entered time-keeping data for collected bi-weekly timesheets into Paychex Time and Labor system with particular focus on
processing exempt & non-exempt hours, personal, vacation & sick leave.
Applied knowledge of applicable laws as related to the payroll process, including garnishment regulations, and state tax regulations.
Reviewed payroll reports for accuracy prior to distribution of pay checks.
Maintained an accounts payable turnover rate of 30 days or less.
General ledger posting.
Prepared bank reconciliation.
State and City Funding Monthly Expense Reports.
09/2007
 
to 
03/2010
Accountant
 
Company Name
 
ï¼​ 
City
 
, 
State
Responsible for the preparation of bi-weekly payroll including retirement plans, termination, as well as resolving insurance issues and
deductions for 175 employees using the ADP TotalSource and ADP PC.
Maintain and enter time-keeping data for collected bi-weekly timesheets into ADP EZ Labor Management system with particular focus on
processing exempt & non-exempt hours, personal, vacation & sick leave.
Apply knowledge of applicable laws as related to the payroll process, including garnishment regulations, and state tax regulations.
Review payroll reports for accuracy prior to distribution of pay checks.
04/1994
 
to 
10/2006
Senior Accountant
 
Company Name
 
ï¼​ 
City
Responsible for the preparation of bi-weekly payroll including retirement plans, termination, union dues as well as resolving insurance issues
and deductions for 550+ employees using the ADP system.
Maintained and entered time-keeping data for collected bi-weekly timesheets into ADP system with particular focus on processing exempt
& non-exempt hours, personal, vacation & sick leave.
Applied knowledge of applicable laws as related to the payroll process, including garnishment regulations, and state tax regulations.
Reviewed payroll reports for accuracy prior to distribution of pay checks.
Interacted with employees and management on payroll related projects and inquiries including reporting of employee leave of absence,
unemployment, fund allocations, payroll account reconciliation, disability and ","
2008
GED
 
: 
HS Equivalence Diploma
 
HS for Humanities
 
ï¼​ 
City
 
, 
State
âˆ’ High School Equivalence Diploma, HS for Humanities
Certificate
 
: 
Principles of Accounting
 
Lehman College
 
ï¼​ 
City
 
, 
State
âˆ’Continuing Education, Lehman College âˆ’ Computer Leadership and Vocational Educational Program, Alianza Dominicana Inc. âˆ’ Medical
Billing and Coding Netcom Information Technology
Certifications
Medical Billing
Languages
Bilingual (Spanish/English).
"
