FileNumber,Role,Skills,Education
79541391.pdf,"SUBJECT MATTER EXPERT (INFORMATION TECHNOLOGY ASSISTANT)
Qualifications
SAP, HP ALM, Network Configuration, Database Management, Document Management, Troubleshooting / Resolution, System Development
& Execution, End-user Training, End-user Training, Customer Service, Website Maintenance, Mac, AUTOCAD
Relevant ","
Inventory, Database, Excel, Training, Stockroom, Sql, Databases, Sap, Statistics, Operations, Sops, Asset Management, Access, Asp, Asp.net,
Cafm, Document Management, Inventory Control, Microsoft Access, Ms Access, Ms Asp, P3, Property Management, Restructuring, Space
Planning, Telephone, Vms, Voice, Credit, Credit Card, Great Plains, Ms Excel, Order Processing, Packing, Payments, Qa, Quality Control,
Shipping, Warehouse Inventory, Clients, Customer Service, Receptionist, Retail Sales, Solutions, Technical Support, Wireless, Wireless
Net","
Certification
 
: 
Net"
25905275.pdf,"INFORMATION TECHNOLOGY SPECIALIST
","
Army, clerical, good communication skills, hardware, Computer Knowledge, contracts, excellent customer service, customer service, Customer
Support, electrical wiring, English, filing, IBM, Information technology, leadership, mechanic, Excel, Microsoft Office, Outlook, PowerPoint,
Windows 7, Word, migration, weapons, Multi-tasking, net"," and Training
October 2014
DeVry University
 
City
 
, 
State
 
Bachelors of College of Business Management
 
: 
Technical Management
 
GPA: 
Graduation with Distinction GPA: 3.0
Technical Management Graduation with Distinction GPA: 3.0
Principles of Management Project Management
Interests
U.S Veterans Preference: 10 Points 
Military Serves: 05/2007 - 08/2012, Honorable Discharge 
Military Serves: 04/1998 - 02/2003, Honorable
Discharge Security Clearance: Secret inactive Special Hiring Authorities: VEOA, VRA, 30% or Greater Service Connected Disabled Veteran &
Schedule A Hiring Authority.
"
91635250.pdf,"Christopher Townes
","
Routers
Staff Management
Hardware Troubleshooting
Net"," and Training
Some College (No Degree)
 
University Of Advancing Technology
 
City
 
, 
State"
68460556.pdf,"INFORMATION TECHNOLOGY INTERN
","
American Sign Language, Excellent communication, customer service, databases, English, access, Excel, Power Point, Microsoft Word, "," to contribute to company's
operations and learning opportunities where I can maximize my "
20824105.pdf,"INFORMATION TECHNOLOGY AND AWS ADMIN INTERN
","
IP net","
Master of Science
 
: 
Telecommunication and Net"
10089434.pdf,"INFORMATION TECHNOLOGY TECHNICIAN I
","
Active Directory, Azure, 
anti-virus, Backup Exec, backup, Bash, batch, 
Cacti, Cisco ASA, databases, DHCP, DNS, documentation,
DataDomain, EMC, Enterprise Vault, ePO, file servers, firewall, 
GPO, HTML, IIS, ISA, LDAP, Linux, McAfee, Exchange, Microsoft Office,
Microsoft Windows, security, policies, PowerShell, programming, proxy server, servers, scripts, SolarWinds, SQL, 
StorSimple, troubleshooting,
TMG, 
Ubuntu, Visual Basic Script, VBS, 
Veritas Netbackup, VPN, VRanger, Veeam, VMWare, VDI, virtual manchine, NMap, ZenMap."," programs to explain upgrades to end users.
Migrating users' documents from local computer storage to shares on the file servers.
Configuring, supporting, and maintaining file shares using Distributed File System (DFS)
Managing, implementing, and testing Enterprise backup infrastructure systems such as the Symantec Veritas Netbackup, Symantec Backup
Exec System Recovery/Livestate, and VRanger backup servers.
Managing, configuring, and supporting DataDomain storage.
Configuring and supporting Microsoft Windows Server 2003, 2008, and 2012.
Installing, configuring, and supporting Microsoft Windows 7, Windows 8, and Microsoft Office 2007, 2010, and 2013.Installing, configuring, and supporting McAfee anti-virus software on servers.
Migrating Exchange infrastructure from Exchange 2003 to Exchange 2007 and from Exchange 2007 to Exchange 2010.
Supporting servers in the virtualization infrastructure using VMware vSphere.
Installing, configuring, and testing Veeam virtual machine backup software and Virtual Desktop Infrastructure (VDI).
Reviewing systems reporting in System Center Configuration Manager (SCCM).
Administering and maintaining the Symantec Enterprise Vault servers.
Managing the Active Directory Domain Controllers (DCs).
Creating and maintaining Group Policy Objects (GPOs) in Microsoft Active Directory.
Configuring and supporting Microsoft Exchange Active Sync on devices with Apple iOS and Android mobile operating systems.
Configuring and supporting Blackberry devices on the Blackberry Enterprise Server to receive Exchange email.
Developing, testing, designing, and implementing application scripts using languages such as command batch files, Visual Basic Script, and
PowerShell.
Creating policies and procedural documentation.
Information Services Liaison, T
 
Aug 2005
 
to 
Aug 2007
 
Company Name
 
ï¼​ 
City
 
, 
State
Troubleshooting hardware and software problems over the telephone and through remote PC administration software.
Installing, configuring, and supporting McAfee anti-virus software on desktops.
Installing, configuring, and supporting BBars computer backup software.
Developing and maintaining websites on servers running Microsoft SharePoint Server and Internet Information Services (IIS).
Supporting Systems Management Server (SMS)
Troubleshooting LAN, WAN, Internet, and Intranet net"
24083609.pdf,"INFORMATION TECHNOLOGY SPECIALIST (INFOSEC)
","
Excellent attention to detail
Fast Learner
Ability to ","
Associate of Science
 
: 
Business Administration
 
1980
 
Richard Bland College
 
City
 
, 
State
 
Business Administration
"
28672970.pdf,"DIRECTOR OF INFORMATION TECHNOLOGY
","
Accounting, Analyst, business processes, Change Management, Cisco Certified, Coaching, hardware, conversion, clients, direction, e-mail,
employee training, Engineer, ERP, Finance, financials, human resources, HR, information security, information technology, inventory, IP,
Leadership, Team Leadership, Managing People, Managing, Mentoring, MS Office suite, Office, Windows 7, Windows 98, Windows XP,
migration, needs analysis, Enterprise, Net","
Bachelor of Science
 
: 
Industrial Psychology
 
1985
 
University of Santo Tomas - Manila Philippines
 
Industrial Psychology
Associates Degree
 
: 
Computer Science
 
1995
 
Baruch College
 
City
 
Computer Science
Cisco Certified Engineer
 
1997
 
Dersyha University
 
City
 
, 
State
 
Selected "
12763627.pdf,"ASP.NET WEB DEVELOPER
","
Asp, Asp.net, Model View Controller, Model-view-controller, Ms Asp, Mvc, .net, Access, Adp, Application Software, Asp.net 4.0, Associate,
Award, Benefits, Bootstrap, Budget, C#, Coding, Css, Database, Databases, Deployment, Engineer, Engines, Exceptions, File, Finance, Html,
Integration, Integrator, Invoice, Invoices, Javascript, Jquery, Logging, Long-term Disability, Ltd, Microsoft Sharepoint, Ms Sql Server, Mysql,
Oracle, R2, Sap, Secure File Transfer Protocol, Security, Sftp, Sharepoint, Software Engineer, Sql, Sql Server, Sql Server 2005, Sql Server
2012, Ui, User Interface, Visual Studio, Web Based, Coldfusion, Prototype, Prototypes","
Indiana University
 
Masters
 
: 
Computer Science
 
Indiana University - Bloomington Masters in Computer Science, August 2014 - December 2015
(Current GPA: 3.55).
Jawaharlal Nehru Technological University
 
Bachelor of Technology
 
: 
Computer Science and Engineering
 
Jawaharlal Nehru Technological
University, Andhra Pradesh, India Bachelor of Technology in Computer Science and Engineering, September 2007 - May 2011.
Certifications
RFA"
92069209.pdf,"DIRECTOR OF INFORMATION TECHNOLOGY
","
budget, client-server, customer satisfaction, DEC, directing, direction, GIS, Government, Help Desk support, Help Desk, IBM, IBM Mainframe,
information technology, local area net","
Certified Chief Information Officer (CIO)
 
:
 
November 2005
 
UNC-Chapel Hill 
ï¼​ 
City
 
, 
State
B.S
 
:
 
Industrial Technology (Electronics)
 
,
 
1986
 
North Carolina A&T State University
 
ï¼​ 
City
 
, 
State
 
"
17111768.pdf,"INFORMATION TECHNOLOGY PROJECT MANAGER SYSTEM ANALYSIS (SYSANALSYS) [GS-2210-12]
",," Program)
 
Reported to Lead Supervisor of DISA Naval service desk support
Independently managed and filed data tape entry into appropriate storage drivesConsistently received excellent evaluations on reviews
Education and Course"
29975124.pdf,"CONSULTANT
","
application development, Lotus Approach, Asset Management, Billing systems, book, budget, Develop business, Business Process Analysis, C,
C++, client management, contracts, Crystal, Crystal Reports, Client, clients, data collection, DBA, databases, database, XML, features, financial,
FTP, GIS, HP-UX, HTML, PHP, image, ITIL v, Access, SharePoint, Windows, Windows 95, Windows NT, migration, Enterprise, Net","
Bachelor of Science
 
: 
Computer Science
 
, 
December 1993
 
GEORGIA INTITUTE OF TECHNOLOGY
 
- 
City
 
, 
State
 
Computer Science
"
52618188.pdf,"INFORMATION TECHNOLOGY HELP DESK SPECIALIST
","
Active Directory, administrative support, attention to detail, auditing, Avaya, business process, business solutions, charts, Cognos, hardware,
CRM, clients, customer service, databases, database, decision making, delivery, documentation, editing, EDI, email, ERP, executive management,
fast, fax, forecasting, graphs, Great Plains, help desk, HP, Information Technology, inventory, JD Edwards, team leadership, meetings, mentor,
Microsoft Excel, Microsoft Office, Microsoft Outlook, Power Point, Windows 7, Microsoft Windows, 2000, 98, Microsoft Works, Novell,
Operating Systems, Oracle, PeopleSoft, presentations, problem solving, processes, Procurement, project management, quality, quality assurance,
reporting, Research, sales, SAP, Shell, shipping, strategic, Supply Chain, tables, telephone, phone, transportation, travel arrangements","
BBA
 
: 
Business Administration
 
, 
2015
 
Sam Houston State University 
ï¼​ 
City
 
, 
State
 
, 
USA
"
18187364.pdf,"INFORMATION TECHNOLOGY SPECIALIST INFORMATION SECURITY OFFICER
","
account management, ad, analyst, application development, ASM, agency, audit reports, auditing, backup, budgets, c, Capability Maturity Model,
CMM, capacity planning, client/server, COGNOS, concept, conferences, consultation, consulting, contracts, client, data dictionary system,database and applications, database administration, DBA, databases, Database, database design, Designing, disaster recovery, document
management, due diligence, government regulations, IBM, Information Security, Information Systems, law, Managing, meetings, mentoring, access,
Money, Windows NT, modeling, Enterprise, operating systems, Oracle Enterprise Manager, Oracle, Oracle database, PL/SQL, page,
PeopleSoft, policies, procurement, Oracle RDBMS, Risk Assessment, scanning, servers, scripts, Scripting, software development, SQL,
SQLLoader, statistics, Sybase, Systems development, Tivoli, training programs, troubleshooting, UNIX, UNIX shell scripts, upgrade, ","
Master of Science
 
: 
Management
 
College of Saint Rose
 
ï¼​ 
City
 
, 
State
 
Management
Bachelor of Arts
 
: 
Music History
 
City
 
, 
State
 
Music History
"
90867631.pdf,"INFORMATION TECHNOLOGY SPECIALIST
",": 
Spanish 
Advanced 
Advanced 
Advanced References: 
Name 
Employer 
Title 
Phone 
Email William 
407th AFSB
Supervisor 
254-287-7798 william.cook2@conus.army.mil Cook (*) Mr. John 
First Army 
Chief, 
254-553-5006 Ciesiolka 
Division West
Information (*) 
Systems 8 of 9 
9/2/2015 7:58 AM USAJOBS - Resumes 
https://my.usajobs.gov/Applicant/Resume/ListResumes Name 
Employer
Title 
Phone 
Email Division Leonard 
DEFENSE 
IT Manager 714-385-4605 Flemons 
CONTRACT (*) 
MANAGEMENT
leonard.flemons@dcma.mil
Work Experience
Company Name
 
May 2012
 
to 
Current
 
Information Technology Specialist
 
City
 
, 
State
Indicates "," and Training
Texas A & M University Central Texas
 
08/2011
 
Master's Degree
 
City
 
, 
State
 
, 
United States
 
GPA: 
GPA: 3.80
 
GPA: 3.80 Credits Earned: 36
Semester hours
Masters of Sciences
 
: 
Information Systems
 
Information Systems
Central Texas College
 
12/2008
 
United States Technical or Occupational Certificate
 
City
 
, 
State
 
GPA: 
GPA: 4.0
 
GPA: 4.0 Credits Earned: 18
Quarter hours
9/2/2015
 
Microsoft System Administrator "
70089206.pdf,"INFORMATION TECHNOLOGY SPECIALIST
","
Configuration Management, Process Development, Process Improvement, Database Management, Software Development, Software Testing,
Serena Version Manager, Serena Business Manager, Serena Business Administrator, Reflections, WinSCP, JavaScript, LINUX, Microsoft
Access, Office, SharePoint, Enterprise, Oracle, PL/SQL, Oracle SQL, C, SAS, LINUX, Visual Basic","
Applied Probabilty and Statistics
 
University of Maryland
Survey Theory
 
USDA Graduate School
Master of Science
 
: 
Urban Regional Planning
 
Indiana University of Pennsylvania
Bachelor of Arts
 
: 
Physical Geography
 
Indiana University of Pennsylvania
"
23864648.pdf,"VICE PRESIDENT INFORMATION TECHNOLOGY INFRASTRUCTURE OPERATIONS
","
â€¢Infrastructure ManagementÂ  â€¢Data Center Operations 
â€¢Project ManagementÂ  â€¢Team Building/CoachingÂ  â€¢Vendor
Management and NegotiationÂ  â€¢Budget ManagementÂ  â€¢Policy/Program Development Â  â€¢LAN/WAN, SAN, Firewalls and
RoutersÂ â€¢
Experience
Company Name
 
City
 
, 
State
 
Vice President Information Technology Infrastructure Operations
 
06/2008
 
to 
Current
Reduced overall net"," and Training
Bachelor of Science
 
:
 
Computer Science
 
TROY STATE UNIVERSITY
 
, 
City
 
, 
State
 
, 
Montgomery
Associate of Science
 
:
 
Healthcare Systems
 
Community College of the Air Force
 
, 
City
 
, 
State
 
, 
Montgomery"
13836471.pdf,"INFORMATION TECHNOLOGY MANAGER
","
4D, Active Directory, Adobe Products, Apple, Automation, backup, Broadcast, budget planning, Computer Technician, Hardware installation
and configuration, Hardware, databases, Database, DHCP, DNS, editing, Final Cut, firewall, FTP, inventory, LAN, Mac, Magic, access,Microsoft Exchange Server, Windows 7, Windows, 2000, Windows XP, Net","
BS
 
: 
Computer System Engineer
 
, 
January 29 2000
 
Fundacion Universidad Autonoma de Colombia
 
ï¼​ 
City
 
, 
Colombia
 
Computer System
Engineer
Computer Technician
 
: 
April 26 1997
Certification in LAN Net"
30223363.pdf,"BUSINESS SYSTEMS ANALYST I
Qualifications
TECHNICAL ","
Database, Marketing, Systems Analyst, Project Management, Business Requirements, Solutions, Metrics, Qa, Documentation, Accountable For,
Accounts To, Adjustments, And Account, Basis, Campaign Management, Client Communication, Clients, Consumer Marketing, Credit, Data
Analysis, Data Quality, Financial Services, Mapping, Marketing Analysis, Marketing Campaign, Marketing Research, Process Documentation,
Product Manager, Program Management, Public Relations, Quality Control, Requirements Gathering, Topo, Databases, Bsa, Business Systems
Analysis, Change Management, Crm, Crm Marketing, Customer Relationship Management, Data Integration, Database Marketing, Deployment,
Gap Analysis, Integration, Integrator, Qa Process, Root Cause Analysis, Satisfaction, Segmentation, Access, Business Intelligence, Functional
Specifications, Liaison, Microsoft Sharepoint, Ms Sharepoint, Sharepoint, User Access, Writing Functional, C++, Data Warehouse, Front End,
Front End Design, Front-end, Html, Informatica, Java, Lamp, Lamp Stack, Life Cycle, Linux, Microsoft Project, Ms Project, Ms Sql Server, Ms
Sql Server 2005, Ms Visio, Mysql, Oracle, Perl, Rational, Rational Rose, Roi, Sap, Sorting, Sql, Sql Server, Sql Server 2005, Subject Matter
Expert, Technical Specifications, Translated, Uml, Visio, Warranty, Windows Xp, Xml, Ghosting, It Support, Maintenance, Architecture,
Database Design, Information Architecture, Php, Software Requirements","al & publicrelations program deployments Provide input to Project Management regarding schedule, level of effort , project scope Manage client
communication and expectation setting Lead change requests from initiation to delivery Interface with the client and multi-disciplinary teams
within Merkle to support the solution delivery process Take direction from Project Management regarding schedule, scope, and cost
tradeoffs Assist with the delivery of the system into production by designing and supporting the formal client acceptance process, according
to Merkle's defined standards Accurately document requirements and acceptance criteria for a Merkle Marketing solutions Perform analysis
of new data for inclusion in a marketing database, and ad-hoc analysis of data in the database to support the requirements process
Company Name
 
IT Analyst Intern
 
05/2011
 
to 
12/2011
 
Assisted IT Admin for managing user access rights, user groups and documentation
upload on MS SharePoint Analyzed business applications to determine if changes or upgrades are required by business users or processes
Gathered business requirements and converted them into detailed technical and functional specifications Served as a technical liaison between end-
users & application vendors to obtain solutions for application issues using HEAT ticketing system Tested vendor solutions and newly modified
systems to ensure they meet client specifications Generate customized reports using Business Intelligence tools to meet user requirements
Company Name
 
IT Support
 
05/2010
 
to 
07/2010
 
Used Sys-Aid ticketing software for handling service requests from library staff Responsible for
troubleshooting and maintenance of hardware and software devices Maintained Local Area Net"
11580408.pdf,"INFORMATION TECHNOLOGY COORDINATOR
","
A+ Certified, Active Directory, billing, business process, C, cash flow, Cisco, Cisco Routers, Hardware, net"," and Training
1 1988
Curry College
 
City
 
, 
State
 
Business Management
 
Bachelor of Arts
 
Business Management
Certifications
Microsoft Certified "
36856210.pdf,"INFORMATION TECHNOLOGY
","
Enterprise platforms
Knowledge of Product Lifecycle Management (PLM)
Project tracking
Hardware and software upgrade planning
Product requirements documentation
Self-directed
MS Visio
Decisive
Collaborative
Domain Active Directory Layout
Data storage engineering
Information Assurance
Risk Management Frame"," and Training
Associate of Science
 
:
 
Electronic Engineering
 
1980
 
Florence Darlington Technical School
 
, 
City
 
, 
State
Electronic Engineering.Â Â 
Dean'sÂ list for high GPA.Â 
Class President for second year
"
48037995.pdf,"STAFF PHARMACIST
","
Strong Decision-Making Ability
Prescription Dispensing and Compounding
Drug Interaction Assessment
Clinical Interventions
Product Safety and Quality Assurance
Exceptional Patient Care
Proficient with software (Word, Excel, PowerPoint,
Access)
Ability to Identify and Solve Potential Problem
High Personal and Professional Ethics
Creative Cognitive Skills
Pharmaceutical Research and Data Analysis
Efficient and Accurate
Exceptional Attention to Details
Excellent Telephone Etiquette
Ability to Listen and Communicate in a Articulate Manner
High Level of Organizational and Personal Skills
Customer and Co","
2002
Doctor of Pharmacy
 
: 
Pharmaceutics
 
Massachusetts College of Pharmacy and Health Science
 
ï¼​ 
City
 
, 
State
 
, 
USA
Clinical rotations at :
Beth Israel Deaconess Medical Center (Infectious Disease),
Boston Children's Hospital (Center for Poison Control and Prevention),
Beverly Hospital (Inpatient and Ambulatory care),
Boston Dialysis Center .
1992
Master of Science
 
: 
Hardware Engineering 
University of Information Technology, Mechanics and Optics
 
ï¼​ 
City
 
Russia
Certifications
In good standing with the Massachusetts Board of Pharmacy
"
19850482.pdf,"SENIOR VP - INFORMATION TECHNOLOGY
","
Active Directory, API, backup, Bloomberg, bonds, Budgeting, budget, business management, Business Planning, Cisco, hardware, Conflict
Resolution, contracts, client, customer support, design and construction, disaster recovery, email, Equities, equity, senior management, Fidessa,
Financial, Fixed Income, GMP, Goal-Setting, information technology, Leadership, Team-Building, managerial, managing, Market, meetings,
access, Exchange Server, Microsoft Exchange, mail, office, SharePoint, Windows 7, migration, net","
B.S
 
: 
Computer Science
 
1999
 
Montclair State University
 
Computer Science
"
17688766.pdf,"DIRECTOR OF INFORMATION TECHNOLOGY
","
Accounting, Active Directory, anti-virus, AntiVirus, Apple, Arcserve, Audio, Backup, BGP, budgets, Cisco Routers, Citrix, hardware, contracts,DHCP, disaster recovery, DNS, Firewalls, firewall, focus, FTP, hardware configuration and troubleshooting, HP, imaging, IP, LAN, leadership,
LINC, Domino, Lotus Notes, MA, Mac, Director, Exchange Server, Mail, office, Windows 7, net","
Baruch College
 
City
 
, 
State
 
Accounting
 
BS
 
Accounting
"
20024870.pdf,"INFORMATION TECHNOLOGY (INTERNSHIP)
","
Language: Chinese, English and Japanese
Professional Skills:
Microsoft Office, Excel, Power Point, Word, Outlook, SQL,
Adobe Suit, Flash, Photoshop, Illustrator,Â 
3D MaxÂ 
Others: PHP, Java, C#, Visual Basic, HTML, Cording, Programming, Customer relationship management (CRM) ERP System, RFID, E-
Commerce, Electronic Product Code (EPC) Financial Accounting, Human Resources, (HR) Business Marketing, International Trade
(Import and Export) App Development SEM, analysis, QMS Statistics, Healthcare.
?
Experience
July 2014
 
to 
September 2014
Company Name
 
City
 
, 
State
 
Information Technology (Internship)
Examined problems between users and systems.
Worked at different stations of hospital, including:ER, Registration, Pharmacy, Central Sterile Supplies Department (CSSD), and Medical Supplies
store room.
 
September 2013
 
to 
December 2015
Company Name
 
City
 
, 
State
 
Business Analyst
Worked with Tourism Bureau to publish ""Taiwan Hot Spring Voucher"" in order to promote Taiwan.
Generated 3K followers Â in Facebook Fan page within 3 months
Built and designed official website.
May 2012
 
to 
January 2015
Company Name
 
City
 
, 
State
 
Chief Executive Officer
Expand five new business sites, two located at the large- scale department stores in the country
Planned for cultural events, including Simple Life Festival in Taipei and Shanghai China.
Launched limited edition custom dress with bloggers, created record sales. 100 customer dresses were sold out within 4 hours.
Increased sales by 25% in two quarters.
September 2011
 
to 
June 2013
Company Name
 
City
 
, 
State
 
Campus Youth E- Service Volunteer
Planned summer and winter camps for kids who lack ","al resources.
Team lead and Recorder
Education
2016
Metropolitan State University
 
City
 
, 
State
 
, 
USA
 
Business Administration and Management
 
MBA
Master of Business Administration (MBA)Â 
International Trade
Organizational Behavior
Finance and AccountingÂ 
GPA 3.7?
2015
National Taipei University of Nursing and Health Science
 
City
 
, 
State
 
, 
Taiwan
 
Information Management
 
Bachelor of Science
Bachelors of Information Management
Information Technology
ERP (Enterprise Resource Planning)
Recruited to Top 3 Schools based on Academic AchievementÂ 
2015
Global Language Institute
 
City
 
, 
State
 
, 
USA
 
English
 
English Dialect and LanguageExcelled in English
Write,Read and Speak English
Chose to be Graduation Speaker for the Classs
GPA 3.4"
18159866.pdf,"SENIOR VICE PRESIDENT OF GLOBAL INFORMATION TECHNOLOGY
","
â€¢Experienced in strategic planning and execution.
â€¢Considerable knowledge of business theory, business processes, management, budgeting, and business office operations.
â€¢Substantial exposure to data processing, hardware platforms, enterprise software applications, and outsourced systems, including cloud SaaS
and IaaS
â€¢Excellent understanding of computer systems characteristics, features, and integration capabilities.
â€¢Experienced with systems design and development from business requirements analysis through to day-to-day management.
â€¢Proven ","
B.S
 
: 
Computer Science
 
1983
 
University of Texas at El Paso
 
City
 
, 
State
Computer Science
Languages
Bilingual - Fully fluent in English and Spanish.
"
11957080.pdf,"LEAD INFORMATION TECHNOLOGY SUPPORT SPECIALIST
Work History
Company Name
Company Name
","
Applications: 
MS Office Suite 2000-2016, O365, GroupWise, HEAT Call Logging, Crystal Reports, T3 VoiceMail, 
NetMotion, Novell
iManager, Active Directory Client/Server: 
Heatweb-fs Platforms: 
Windows 2000/XP/7/8/10, UNIX, DOS
Experience
03/2016
 
to 
Current
Lead Information Technology Support Specialist
 
Company Name
 
ï¼​ 
City
 
, 
State
Perform lead "," Department located on the Main Campus,
Chico Center, Orland, Paradise, and Glenn County.Recommended modifications or improvements for methods, procedures, techniques, and equipment required for the Business Education
Degree programs and computer labs resulting in time and cost savings for the department.
Designed and maintained database of 8 years of graduating students following their degree programs and certificates.
Provided effective instruction and tutoring to a widely diverse group of students in the following career programs: 
Microsoft Office (Word,
Excel, Access, PowerPoint and Publisher), Computer Applications, Office Assistant, Medical Front Office Assistant, Legal Office
Assistant, Desktop Publishing; and Medical Transcription for Certification.
Collaborated with the technical support team to recommend new hardware and software to improve the performance of the computers.
Maintained and updated Butte College, Business Education Website.
Provided desktop publishing design "
20879311.pdf,"DIRECTOR OF INFORMATION TECHNOLOGY AND ANALYTICS
","
Active Directory, Antivirus, asset management, Backup Exec, budget, business systems, cabling, CISCO, Competitive, Hardware, Consulting,
contract negotiation, conversion, credit, client, databases, DHCP, Disaster Recovery, documentation, DNS, due diligence, Enterprise Resource
Planning, Firewalls, FTP, Ghost, help desk, IIS, imaging, Information Technology, IP, IT support, LAN, Laptops, Team Leadership, logistics,
Loss Prevention, managing, Market, Mentoring, access, Exchange, Microsoft Exchange 2003, Microsoft Office Suite, SharePoint, Microsoft
Windows, Windows, Windows 2000, Windows NT, word, migration, Enterprise, net",".
Information Technology Manager
 
January 2002
 
to 
January 2005
 
Company Name
 
ï¼​ 
City
 
, 
State
Manufacturing firm with over 100 year history and 170 employees.
Directed hardware and software configuration, installation, troubleshooting, and support activities.
Oversaw administration of net"
16186411.pdf,"DATABASE PROGRAMMER/ANALYST (.NET DEVELOPER)
","
ASP.NET, VB.Net, Active Directory, ADO.Net, Dreamweaver, 
Web Development, AGILE, AJAX, 
HTML, IDE, Java, JavaScript, JQuery,
Analyst, Application Development, approach, budget, C, C++, catalogs, charts, CSS, Checkout process, client, clients, data warehouse,
Database, DCL, Eclipse, edit, editor, Email, estimating, features, Frame, functional, , Logic, meetings, Access, C#, Excel, Outlook, Power point,
Windows, window, Microsoft Word, Net","
Master of Science
 
, 
Computer Engineering
 
Present
 
University of Missouri
 
ï¼​ 
State
 
GPA: 
GPA: 3.7
 
Computer Engineering GPA: 3.7
Bachelor of Technology
 
, 
Electrical and Electronics Engineering
 
May 2013
 
Jawaharlal Nehru Technological University
 
India
 
GPA: 
GPA: 3.65
Electrical and Electronics Engineering GPA: 3.65
"
51363762.pdf,"AMC COMPUTER SPECIALIST AND INTERN
","
Procurement Clerk, Purchasing Agent, 
Computer Programmer, Contracting Officer Representative (COR), Customer Support,Information
Technology, Information Security, Hardware, Net","
Bachelor of Arts
 
, 
Business Admin and Management
 
January 2016
 
Pillar College
 
ï¼​ 
City
 
, 
State
 
, 
USA
I am currently a full-time student maintaining a 4.0 GPA in an accelerated program. I have completed the following classes: Organizational
Management, Business Management, Business Communications and Theology.
Security-Plus Certification 
Microsoft Certified "
10553553.pdf,"INFORMATION TECHNOLOGY MANAGER
","
Active Directory, administrative support, Adobe Acrobat, Architect, backup, budget, Client/Server, hardware, Concept, Client, clients, client
support, DAS, database, disaster recovery, Ghost, LAN, laptops, Mac hardware, Mac, Exchange, Microsoft Exchange, Microsoft Exchange
2003, Microsoft Office, Windows 7, Windows, Microsoft Windows 2003, Windows XP, NEC, Novell, operating systems, operating system,
PBX, peripherals, Policies, processes, purchasing, servers, SLA, SQL, Symantec, technical support, phones, Video, Vista, web servers, WAN,
Windows Server"," Computer Technician
 
, 
07/2006
 
to 
06/2008
 
Company Name
 
ï¼​ 
City
 
, 
State
Performed PC and Mac hardware and software configurations.
Troubleshot general Novell Client issues.
Installed and maintained peripherals.
Built images to be used with Symantec Ghost.
Education
Master of Science
 
:
 
Business Information Technology
 
,
 
2018
 
DePaul University
 
ï¼​ 
City
 
, 
State
Bachelor of Science
 
:
 
Net"
37242217.pdf,"INFORMATION TECHNOLOGY CONSULTANT
","
ACT!, Adobe, Acrobat, After Effects, Photoshop, Premiere, Apache, branding, business processes, C++, Cisco, Hardware, consultant,
consulting, CSS, client, clients, Database, Dell, disaster recovery, document management, Documentum, Dreamweaver, email, ERP, features,
Fire"," and Training
Bachelor of Science
 
: 
Information Technology
 
, 
July 2016
 
University of Phoenix
Information Technology[Number] GPA
"
10265057.pdf,"WORKING RF SYSTEMS ENGINEER
Qualifications
Microsoft office/Office for Mac, pages, numbers, keynote Â· RF/Microwave software: Ansoft Designer, AWR Microwave Office. Â· RF test
instruments: Spectrum analyzer, Vector Network/Signal Analyzer, Logic Analyzer, etc. Â· Programming language: C/C++, Python, Java,
Matlab, and LabView Â· Circuit design software: SPICE, NI Multisim Â· PCB design software: Eagle, PCB Artiest
","
big data, C, C++, charts, Circuit design, hardware, Data acquisition, data analyst, data collection, data mining, databases, database, dBm, DTI,
design software, documentation, functional, GSM, innovation, Java, LabView, Team leader, Logic Analyzer, Mac, manufacturing processes,
Matlab, Excel, Microsoft office, Office, Microwave, Radar, NCs, Net","
M.S
 
: 
Electrical and Computer Engineering
 
, 
Dec. 2013
 
PURDUE UNIVERSITY
 
GPA: 
GPA: 3.9/4.0
 
Electrical and Computer Engineering GPA:
3.9/4.0
B.S
 
: 
Electrical and Computer Engineering
 
, 
Dec. 2011
 
GPA: 
GPA: 3.2/4.0
 
Electrical and Computer Engineering GPA: 3.2/4.0 Thesis 
The Design
and Evaluation of a 5.8 GHz Laptop-Based Radar System Publication 
Â· Innovative laptop radar design to operate in both FMCW and CW
mode Â· Doppler shift (DTI), ranging (RTI), and SAR measurement capability Â· Operate in ISM frequency band with +13dBm transmitting
power Â· Data acquisition and signal processing using Matlab
"
57002858.pdf,"INFORMATION TECHNOLOGY MANAGER
","
Accounting, backup, Billing system, budget, Citrix MetaFrame, Excellent communication, hardware, contracts, Client, clients, documentation,
electrical wiring, firewall, Groupwise, Novell Groupwise 6.5, GroupWise 5.x, help desk, LAN, Managing, access, Exchange, Windows 7 and
Office, Office, Windows, Windows 2000, Windows NT, Windows NT 4.0, Windows XP, Migration, NDS, net","
Associate of Science
 
:
 
Business Administration
 
1996
 
McHenry County College
 
, 
City
 
, 
State
 
Business Administration
Interests
Algonquin Argonauts Football Board of Directors, Secretary Algonquin Argonauts Football, Assistant Coach/Offensive Coordinator
Additional Information
AFFILIATIONS Algonquin Argonauts Football Board of Directors, Secretary Algonquin Argonauts Football, Assistant Coach/Offensive
Coordinator
"
