FileNumber,Role,Skills,Education
35579812.pdf,"DINING SERVICES COORDINATOR
","
Team leadership
Budgeting and finance
Self-motivated
Strong verbal communication
Staff development
Employee training and development
Fine-dining expertise
Ordering and invoicing
CPR certification
Committed team player
Process implementation
Institutional and batch cooking
Beautiful presentation of food
Strong attention to safe food handling procedures
Effective planner
Food presentation talent
ServSafe Certification
Outgoing and energetic
Training personnel
Work History
Dining Services Coordinator
07/2016 to CurrentBrookdale Hampton CoveHampton Cove, AlabamaExpertly estimating purchasing needs and buying through approved
suppliers.
Systematically tasted and smelledall prepared dishes, and observed color, texture and garnishes.
Effectively managed and assisted kitchen staff inproducing food for banquets, catered events and member dining areas.
Consistently kept a clean and safeenvironment by adhering to all federal, state and local sanitation and safety requirements.
Consistently kept aclean and safe environment by adhering to all federal, state and local sanitation and safety requirements.Ensured smooth
kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followedproper food handling methods and maintained correct temperature of all food products.
Managed employees,performed all in services, cooked and coordinated with the registered dietitian, to comply with state regulations.
Cleaned and washed dishes, executed special dinners, and holiday events.
Stayed in budget and ordered allsupplies and food for housekeeping, nurses, and kitchen staff.
Dining Services Coordinator
 
07/2016
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
07/2016 to CurrentBrookdale Hampton CoveHampton Cove, AlabamaExpertly estimating purchasing needs and buying through approved
suppliers.
Systematically tasted and smelledall prepared dishes, and observed color, texture and garnishes.
Effectively managed and assisted kitchen staff inproducing food for banquets, catered events and member dining areas.
Consistently kept a clean and safeenvironment by adhering to all federal, state and local sanitation and safety requirements.
Consistently kept aclean and safe environment by adhering to all federal, state and local sanitation and safety requirements.Ensured smooth
kitchen operation by overseeing daily product inventory, purchasing and receiving.
Followedproper food handling methods and maintained correct temperature of all food products.
Managed employees,performed all in services, cooked and coordinated with the registered dietitian, to comply with state regulations.
Cleaned and washed dishes, executed special dinners, and holiday events.
Stayed in budget and ordered allsupplies and food for housekeeping, nurses, and kitchen staff.
Healthcare Kitchen Manager
 
10/2011
 
to 
01/2015
 
Company Name
 
AlabamaEstablished and maintained open, collaborative relationships with the kitchen team.
Collaborated closely with theFood and Beverage Director to conduct staff meetings and resolve service, product and personnel
issues.Collaborated extensively with interdisciplinary care team to meet the nutritional needs of each resident.Established healthful and
therapeutic meal plans and menus.
Coordinated nutrition care with other members ofthe health care team and delegated responsibilities.
Dining Services Director
 
07/2007
 
to 
10/2011
 
Company Name
 
â€“ 
City
 
, 
State
 
Communicated openly and honestly with the management team during each shift to ensure it ran smoothly.
Skills
Communication, training, empowering, budget control, Â transforming leftovers into soups salads and delicious meals. Â Development of a stableCommunication, training, empowering, budget control, Â transforming leftovers into soups salads and delicious meals. Â Development of a stable
staff, and happy residents. Â Able to generate all aspects of state regulations, Records and logs kept up to date. Â Family Functions and special
events Â are especially fun and happy. Â Professional and caring. Â Able to adapt to any circumstance and cook to perfection.
Education
Bachelor of Science
 
: 
Human Resources Management
 
1998
 
Faulkner UniversityMontgomery
 
- 
State
 
Human Resources Management Activities
and Honors Certified in Serve Safe Management, and ongoing classes through the company 
understanding the agingindividual. 
These classes are
for aging with dementia, as well as any other problems that the aging person mayhave. 
Although the classes are within the organization, They are
very insightful, and informative. 
Therefore I amable to understand and comply with residents needs as well as pleasuresfor their favorite foods. 
I
have justcompleted 
my certification through online courses for substance abuse counseling. 
I believe the more you knowthe more you can help
someone else.","
Bachelor of Science
 
: 
Human Resources Management
 
1998
 
Faulkner UniversityMontgomery
 
- 
State
 
Human Resources Management Activities
and Honors Certified in Serve Safe Management, and ongoing classes through the company 
understanding the agingindividual. 
These classes are
for aging with dementia, as well as any other problems that the aging person mayhave. 
Although the classes are within the organization, They are
very insightful, and informative. 
Therefore I amable to understand and comply with residents needs as well as pleasuresfor their favorite foods. 
I
have justcompleted 
my certification through online courses for substance abuse counseling. 
I believe the more you knowthe more you can help
someone else."
23944036.pdf,"HEALTHCARE CLINICAL ANALYST
","
administrative, budget, Cancer, chemotherapy, Database, DNA, FAST, forms, grant writing, law, marketing, mentor, processes, program
evaluation, quality, quality assurance, QA, recruitment, Research, therapy, venipunctures","
12/2005
Florida State College
 
Nursing 
ADN
5/1998
Emory University
 
Health education and Behavioral Research 
Masters of Public Health
5/1995
Harvard University
 
Special Student Program 
5/1994
Emory University
 
Psychology
 
BA
 
GPA: 
Phi Beta Kappa
"
17960690.pdf,,"
Developed ""The History of Celebrex"" - timeline of events for Celebrex and why it is
important to sales process (Contents of binder included every clinical study categorized
into GI, CV, efficacy, etc)
Mentored numerous new team members
Executed Teach the Teacher - Nurse
focused initiative on Exubera device and
drug ","
Earned numerous convention trips
Led multiple POA special assignments at
the district
"
64471954.pdf,"R
HEALTHCARE CUSTOMER SERVICE REPRESENTATIVE
","
Telecommunications knowledge
Strong problem solving ability
High customer service standards
Active listening skills
Customer service expert
Telecommunication skills
Reatail and Corporate
Microsoft Office proficiency
Time management
Excellent communication skills
Strong problem solver
HIPAA compliance
Type 60 WPM
Experience
Healthcare Customer Service Representative
 
Company Name
 
Oct 2011
 
to 
Current
Handle inbound calls from customers with inquiries and questions regarding their health insurance, wellness programs, prescription plans and
help provide the best solutions for the customers' health and financial well-being.
Assist in program development with new products and/or services.
Process one-time checking and credit card by phone payments.
Evaluate information and options and select the alternative that best meet the requirement of the issue(s) presented.
Custodian
 
Company Name
 
May 2010
 
to 
Dec 2011
Ensured spaces were prepared for the next day by taking out trash, tidying furniture and dusting surfaces.
Swept and mopped floors and vacuumed carpets.
Washed and sanitized toilets, sinks and showers and restocked disposables.
Secured facilities after operating hours by locking doors, closing windows and setting up the alarm.
Customer Service Manager
 
May 2004
 
to 
May 2011
Analyzed statistics and compiled accurate reports.
Recruited, mentored, and developed customer service agents and nurtured an environment where they can excel through encouragement
and empowerment.
Kept accurate records and documented customer service actions and discussions.
Provided services to customers by cashing checks, issuing money orders, assisting with refunds, and sending and receiving money grams.
Supervised 20+ employees at a time, enforced company regulations and delegated daily assignments.
Education and Training
Diploma
 
: 
General Educational
 
Rowan-Cabarrus Community College
 
General Educational
Training and Onboarding
 
: 
Healthcare Customer Service
 
OPTUM
 
Received certification for training new hires as they enter customer service roles"," and Training
Diploma
 
: 
General Educational
 
Rowan-Cabarrus Community College
 
General Educational
Training and Onboarding
 
: 
Healthcare Customer Service
 
OPTUM
 
Received certification for training new hires as they enter customer service roles"
10251432.pdf,"CORPORATE ADMINISTRATOR
","
Organized
Detail oriented
Efficient
Prioritize multiple deadlines
Work well independently
Collaborate with others
Software
Microsoft Word
Excel
PowerPoint
Outlook
Adobe Acrobat
Multiple project software websites
General Clerical
Type 75 WPM
Multiline phones
Experience
Corporate Administrator
 
January 2009
 
to 
January 2017
 
Company Name
 
ï¼​ 
City
 
, 
State
Light accounting/bookkeeping Travel arrangements Meeting agendas and minutes Editing/Proofreading Meticulously proofread Ensure
consistency in content 
Structure Revise for clarity Review style format Bidding Administration Prepare ""front-end docs"" Familiar with
various loaning agency requirements Know and able to carry out bid process from start to finish Construction Administration Assist
approximately 15 engineers in our water/wastewater department "," and Training
Completed 45 credits in various courses including Logic, Ethics, Philosophy of Science, Precalculus, and C Programming.
 
Boise State University
ï¼​ 
City
 
, 
State
High School Diploma
 
Kuna High School
 
ï¼​ 
City
 
, 
State
 
Graduated with Highest Honors 3.97 Received Ambassador Award in Business
"
28423028.pdf,"PRACTICE MANAGER
Education and Training
Certificate of Completion: Health Information Technology - Coding Certificate Program
 
Rowan College of Burlington County
 
ï¼​ 
City
 
, 
State
MA
 
: 
Administrative Management/Public Administration
 
Administrative Management/Public Administration
BA
 
: 
Social Science/Political Science
 
Bowie State University Clarion University of Pennsylvania
 
ï¼​ 
City
 
, 
State
 
Social Science/Political Science
Skill ","
APM, administrative, administrative support, Streamline, Anatomy, agency, Behavioral Health, billing, budgets, Business Objects, Call Center,
clinical leadership, CMS, contracts, conversion, CPT, clients, customer service, databases, Department of Health, documentation, Electronic
Health Records, Electronic Medical Records, staff training, facility maintenance, financial, financial reports, focus, grants, gynecology, Health
Information Technology, Hyperion, ICD-10, inspection, Insurance, inventory, Lawson, Leadership, Regulatory Compliance, Medical
Terminology, meetings, exchange, Microsoft Office Suite, 97, SharePoint, obstetrics, organizational, Patient Safety, personnel, Physiology,
policies, Press, processes, Coding, Quality, Quality Improvement, quality control, reporting, research, risk management, safety, scheduling, staff
supervision, Strategic, supervision, surgery, "," and Training
Certificate of Completion: Health Information Technology - Coding Certificate Program
 
Rowan College of Burlington County
 
ï¼​ 
City
 
, 
State
MA
 
: 
Administrative Management/Public Administration
 
Administrative Management/Public Administration
BA
 
: 
Social Science/Political Science
 
Bowie State University Clarion University of Pennsylvania
 
ï¼​ 
City
 
, 
State
 
Social Science/Political Science
Skill Highlights
"
19090468.pdf,"TECHNICAL IT HEALTHCARE CONSULTANT
","
Project Management
 
 
Data Center Migration
System Intergration
 
Cloud Computing Services
Application Integration & Support
Account Management
Work History
Technical IT Healthcare Consultant
 
Company Name
 
- 
City
 
, 
State
 
04/2014
 
- 
Current
 
Design,Build, Test, and Deploy base upon technical requirements of vendor.
System installations and maintenance (Window 8 Professional server, desktop, net","
Bachelor of Science
 
: 
Accounting and Computer Science
 
Georgia State University
 
- 
City
 
, 
State
 
1987
 
Hewlett Packard Corporation 
HP-Unix Training and Support IBM Corporation 
Disaster Recover Certification
 
:Recipient of MathematicÂ Scholarship to Texas Southern University
Technical Certification in IT Technology - Sponsor by Ford Motor Aerospace and Technology Division
 
: 
Programming and Computer Science
Georgia Tech Institute
 
- 
City
 
, 
State
 
1990
 
Technical IT Certification
 
: 
Programming and Technology
 
Georgia Tech Institute
 
- 
City
 
, 
State
 
1992
 
Certifications
Deploy Hadoop Cluster 
. Configuration and Performance Tuning Load Data and Run Application . Monitoring and Troubleshooting Provide
Technical Assistance in Administration and Automation Hardware: IBM Blade Technology, HP Blade, Cisco UCS Blade Technology, Dell
Technology, HP Servers,
"
25451319.pdf,"OPERATIONS MANAGER
","
Budgeting proficiency
Strategic planning capability
Analytical thinker
Quality improvement competency
Promotes positive behavior
Accomplished leader
Independent judgment and decision making
Work History
03/2004
 
to 
02/2008
Operations Manager
 
Company Name
 
â€“ 
City
 
, 
State
 
Performed all business responsibilities for the Rehab Department of a Physician group practice.
Program development, business growth, and customer service.
Skillfully developed departmental goals, objectives, standards of performance, policies and procedures.
Led the planning and achievement of goals and objectives consistent with the agency mission and philosophy.
Recruited, hired, trained and coached on average of
 
3 
new employees per year.
Developed a system of staff communication that ensured proper implementation of treatment plans and comprehensive patient care.
Consistently complied with applicable laws and regulations and ensured facility adhered to Medicare and Medicaid regulations.
Established and oversaw implementation of an effective budgeting and accounting system that improved efficiency and reduced costs.
Oversaw private and MCR billing, payroll, AP, and AR and verified that proper procedures were followed.
Developed and achieved financial and growth goals.
Strategically planned methods to achieve operational goals and targets.
Encouraged creative thinking, problem solving, and empowerment as part of the facility management group to improve morale and
team"," and decreasing
scheduling conflicts. Decrease loss revenue through billing department "
23110214.pdf,"DIRECTOR OF APPLICATIONS
","
Graduate Assistant - Team Lead
Lead implementation of Optical Character Recognition (OCR) system in Registrar Office.
Technical Proficiencies
HCIS/EHR: 
Meditech Magic, CS 5.6x and 6.x; Athena.
PM Tools: 
MS Word, Excel, Power point, Quick Base, SharePoint, Project, Visio.
Professional Experience
Company Name
 
July 2013
 
to 
Current
 
Director of Applications
 
City
 
, 
State
400+ licensed bed non-profit faith based Hospital with Residency Program, two Nursing Homes and ten outpatient Physician Practices
Report to the VP/CIO of IT.
Management of all IT Applications (Administrative, Clinical, Revenue Cycle, Ambulatory, Ancillary).
Manage $5M budget.
Evaluate organizations IT needs, create strategic plan and implement new projects.
Negotiation: Saved over $250,000 when purchasing new products.
Manage staff: 7 Application Analysts, 2 Team Leads and 2 Consultants.
EHR "," and discharge instructions.
"
36868767.pdf,"ADMIN OPERATING ROOM ADMINISTRATIVE COORDINATOR
","
academic, ADP Payroll, C, client, clients, financial, Fluent in French, infection control, Insurance, mental health, Excel, Microsoft Office Suite,
PowerPoint, Word, PeopleSoft, policies, safety, scheduling, supervision, surgery","
December 2016
MASTER OF SCIENCE DEGREE
 
: 
Mental Health Counseling & Crime Justice
 
Suffolk University
 
ï¼​ 
City
 
, 
State
 
Mental Health Counseling &
Crime Justice
May 2013
BACHELOR OF SCIENCE DEGREE
 
: 
Psychology
 
Suffolk University
 
ï¼​ 
City
 
, 
State
 
Psychology
May 2013
BACHELOR OF ARTS DEGREE
 
: 
Sociology Health Medicine and Body
 
Suffolk University
 
ï¼​ 
City
 
, 
State
 
Sociology Health Medicine and
Body
May 2009
Bunker Hill Community College
 
ï¼​ 
City
 
, 
State
Criminal Justice & Psychology
 
ASSOCIATE OF ARTS AND SCIENCE DEGREE
 
Criminal Justice & Psychology
Languages
Fluent in French & Creole
Additional Information
Honors & Affiliations Alpha Phi Sigma, inducted 2013 Alpha Kappa Delta, inducted 2013 
The Eastern Middlesex Opioid Task Force The
Massachusetts Child Psychiatry Access Project (MCPAP) Available for Relocation
"
12938200.pdf,"EMERGENCY ROOM ADMITTING SPECIALIST/QUALITY ASSURANCE
","
Bilingual, Speak, Read and Write English and Spanish Fluently. 
Advanced in Word, Microsoft, explorer, lotus, and outlook, MIDAs, 
Â Proficient
in excel. 
CPR certified. Excellent customer service, critical thinker and problem solver","
Master
 
, 
Social "
28670024.pdf,"HEALTHCARE PROVIDER
","
Flexible & Adaptable
Responsible
Verbal and written communication
Computer proficiency
Adaptability
Customer service
Professional telephone demeanor
Account management
Technical Support
Social media knowledge
Strategic Planning
Compassion
Self-motivated ","al
strategies. Recently began the endeavor of owning and managing a small business.
"
20736486.pdf,"CERTIFIED NURSING ASSISTANT
","
Strong interpersonal skills
Calm and level-headed under duress
Patient relations
Telephone etiquette
Customer Service
Phone call answering
Administrative operations
Appointment scheduling
Medical terminology knowledge
Understands medical procedures
Documentation procedures expert
Quality assurance controls
Directing patients and visitors
Technologically savvy
Recordkeeping and bookkeeping
Transmitting and Transporting files
Excel spreadsheets
Meeting planning
Managing office supplies
Records management systems
Sensitive material handling
Report analysis
Data entry documentation
Microsoft Office
Deadline-oriented
Report development
Resolving discrepancies
Prioritizing important tasks
Professional and polished presentation
Documentation and reporting
Time management
Office equipment maintenance
Education and Training
GED
 
Unitah High School
 
City
 
05/1998
Certified Nursing Assistant Certificate
 
: 
Nursing Practice
 
Utah State University
 
City
 
, 
State
 
05/1999
Associate of Applied Science
 
: 
Business Healthcare Administration
 
Utah State University
 
City
 
Expected in 
05/2024"," and Training
GED
 
Unitah High School
 
City
 
05/1998
Certified Nursing Assistant Certificate
 
: 
Nursing Practice
 
Utah State University
 
City
 
, 
State
 
05/1999
Associate of Applied Science
 
: 
Business Healthcare Administration
 
Utah State University
 
City
 
Expected in 
05/2024"
18484846.pdf,"DIRECTOR, COMPOUNDING SALES SPECIALIST
","
administrative functions, basic, benefits, charts, clerical, CRM, client, clients, firing, focus, forms, insurance, inventory, Issue receipts, Excel,
money, Microsoft Office, PowerPoint, PowerPoint presentations, Word, nursing, organizational, patient care, Observe patients, policies, pricing,
promotion, recruitment, relationship building, reporting, selling, Sales, staffing, telephones, typewriter","
High School Diploma
 
: 
May 1971
 
GRIFFITHVILLE HIGH SCHOOL
 
ï¼​ 
City
 
, 
State
Physical Education/Math
 
, 
May 1977
 
HARDING COLLEGE
 
ï¼​ 
City
 
, 
State
 
Physical Education/Math
BAPTIST SCHOOL OF NURSING
 
ï¼​ 
City
 
, 
State
Aug 1978
 
L.P.N
"
31395710.pdf,"LICENSED PRACTICAL NURSE- STEP-DOWN UNIT
",,".
 
Energetic and motivational and leader dedicated to driving top-quality patient care. Looking for a position in a top-
notch facility with a commitment to innovative processes.Â 
Nursing Expertise
Geriatrics
Pediatrics
Correctional Nursing
Occupational Health
Med- Surg
Home HealthcareÂ 
Hospice Care
School Nursing
Travel Nursing Agencies
Hospitals
Doctor Offices
Nursing Homes
â€‹
Education
2012
Bachelor of Science
 
: 
(Pre-Med) Foundations in Counseling
 
Samford University
 
ï¼​ 
City
 
, 
State
 
, 
U.S
2009
Pre- Nursing RN
 
Lawson State Community College
 
ï¼​ 
City
 
, 
State
 
, 
U.S
2003
Licensed Practical Nurse
 
Bessemer State Technical College
 
ï¼​ 
City
 
, 
State
 
, 
U.S
"
29992154.pdf,"CASHIER
","
Excellent Customer Service.
Certified in CPR and First Aide.
Fast learning and ",".
Treated patients with strokes.
Provided behavioral/emotional support and supervision for those with dementia and Alzheimer's.
Assisted patients with daily functions.
Delivered in-home care to disabled children and adults.
Ensured safety and well-being of patients.
Transported patients to and from different departments.
Assisted patients with bathing, dressing, hygiene and grooming.
Completed all daily living tasks to enhance the quality of life of elderly patients.
Engaged patients with games, crafts, cooking, music, reading and other activities.
Deli/Bakery Clerk
 
Mar 2013
 
to 
Jan 2014
 
Company Name
 
ï¼​ 
City
 
, 
State
Properly labeled and stored all raw food ingredients including produce, meat, fish, poultry, dairy and dry goods in the appropriate storage
room, walk-in refrigerator, freezer or cooler.
Changed and sanitized all cutting boards, benches and surfaces when beginning a new task to avoid cross-contamination.
Positively engaged with customers, offering menu information, providing suggestions and showing genuine appreciation for their business.
Decorated and merchandised quality bakery goods.
Ordered and received bakery products and supplies.
Properly wrapped, boxed, and weighed bakery department products.
Practiced safe food handling procedures at all times.
Assisted customers in placing special orders for large-scale events such as weddings and birthday parties.Greeted customers entering the store to ascertain what each customer wanted or needed.
Described product to customers and accurately explained details and care of merchandise.
Politely assisted customers in person and via telephone.
Answered product questions with up-to-date knowledge of sales and store promotions.
Bagged, boxed or gift-wrapped sold merchandise per customer's request.
Assisted customers with food selection, inquiries and order customization requests.
Crew Trainer
 
Sep 2012
 
to 
Mar 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Greeted customers entering the store to ascertain what each customer wanted or needed.
Described product to customers and accurately explained details and care of merchandise.
Earned management trust by serving as key holder, responsibly opening and closing store.
Politely assisted customers in person and via telephone.
Bagged, boxed or gift-wrapped sold merchandise per customer's request.
Ensured superior customer "
15680735.pdf,"DIRECTOR, CLINICAL RESEARCH OPERATIONS & MEDICAL SCIENCE LIAISON
","
""Bilingual in Spanish (read, write, and speak)"""," and technology materials.
Conducted and coordinated presentations to c-suite administrators and physician groups involving patient modeling, outcomes, financial
reimbursement. Provided updates and evaluations on industry trends and legislative initiatives involving Chronic Kidney Disease.
Managed Baxter's largest sales territory (5 states) of dialysis centers & hospitals, and performed full sales cycle duties, increasing annual
sales 2.3M an increase of 60%.
Established dialyzer sales at largest University account in territory increasing overall sales 180%.
Upsold add-on services to existing customers, generating incremental revenue of $400k per every 6 months.
Grew customer base by 70% from 35 to 50 accounts in first 18 months.
Promoted to Senior Account Executive in San Diego, CA in January 2006
Ranked in top 1% 
out of 65 sales representatives in the United States in Extraneal IV solution sales.
Company Name
 
City
 
, 
State
 
Financial Consultant/Sales Trainer
 
02/2002
 
to 
09/2003
Delivered informational financial sales presentations to potential investors to build symbiotic client relationships.Increased monthly sales by 45% by implementing strategies to develop and expand existing customer base.
Targeted new long-term business partner prospects and closed 4 new deals in 18 months in the Higher Education industry.
Maintained an 85% client retention rate by suggesting strategic investment plans based on fixed income, life insurance, and equity investing
report evaluations.
Trained 75 financial sales representatives how to leverage lead generation tools to increase profitability and product placement within their
prospective clients financial portfolio
Recruited by Baxter Healthcare as an Account Executive to run UT territory
Company Name
 
City
 
, 
State
 
Senior Institutional Healthcare Representative
 
01/2001
 
to 
02/2002
Products: Tikosyn,Viagra, Norvasc, Lipitor, Diflucan, Zithromax
Managed a portfolio of six (6) products, which generated $3M in revenue per 12 months. Achieved 100% of quota on all product
Surpassed 2001 annual sales quota by 119%.
Trained territory sales representatives on Pfizer portfolio of products at district and regional meetings.
Increased Government account base 72% in 12 months to 250K.
Recognized as top cardiovascular sales generator in Southwest Region, increasing Tikosyn sales by $400K and exceeding quota by 207%
in 2001
Recruited By World Financial Group to lead Financial Sales Team in Salt Lake City, UT
Company Name
 
City
 
, 
State
 
Institutional Healthcare Representative
 
03/1998
 
to 
01/2001
Products: Trovan, Aricept, Zoloft, Diflucan, Zithromax, Celebrex
Launched and grew Arthritis market from start-up to highest sales volume in Southwest region
Increased sales to 1.7M in 2000 exceeding quota by 159%
Produced 1.3M in sales in 1999 exceeding quota by 125%
Achieved Top 10% government antifungal sales, generating 1.5M
Led and coordinated the recruitment and training of new sales representatives
Promoted in August 2000 to Senior Institutional Healthcare Representative due to exceptional leadership "
23918545.pdf,"CLAIMS SERVICE SPECIALIST
","
Medical terminology expert
ICD-10 (International Classification of Disease Systems)
Billing and collection procedures expert
Hospital inpatient and outpatient records
Inpatient records coding proficiency
Outpatient surgery coding specialist
HCPCS Coding Guidelines
Familiar with commercial and private insurance carriers
Insurance and collections procedures
DRG and PC grouping
Understands insurance benefits
Research and data analysis
Close attention to detail
Adept m
 ulti-tasker
Office support (phones, faxing, filing)
Excellent verbal communication
MS Windows proficient
Customer service award
Skilled trainer
Excellent time management skills
Microsoft Outlook, Word and Excel
MS Office expert
Supervisory training
Accomplished leader
Resource management expertise
Knowledge of Medicare statutes and regulations
Work History
Claims Service Specialist
 
, 
10/2013
 
to 
06/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Filed claims per NextGen system Discussing coverage's and liability with insured, claimant, and body shops.
Also spoke with lienholders and medical providers.
Typing and data entry Obtaining police reports to determine liability for claims Reviewing estimates and correspondence faxed, mailed, and
emailed in.
Issuing payments and scheduling rental reservations for insured and claimants.
Precisely completed appropriate claims paper","
Associate of Science
 
: 
Medical Billing and Coding 
,
 
Current
 
Central Piedmont Community College
 
- 
City
 
, 
State
 
Course"
13575312.pdf,"PROJECT MANAGER
","
Issue resolution
Budgeting
Team oversight
Business artifacts documentation
Project finance
Multi-tasking
Organized
Project planning
Microsoft Office Suite
SQL and databases
Data mapping
Test case scenarios
Quality assurance
Testing plans
Bug tracking
Report delivery
Work History
Project Manager
 
, 
07/2013
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Leads and supports complex projects or programs including the planning, management, and implementation of assigned projects and/or
programs within the Consumer Private Wealth Management portfolio of the Enterprise Execution Services organization.
Creates and is responsible for critical project management deliverables such as the Business Case, Project Plan, Stakeholder
Communications Management Plan, and Risks/Issues Log.
Manages projects in accordance with the defined SunTrust PMO project governance methodologies in completing project ","
MBA
 
: 
Finance
 
, 
University of Georgia
 
- 
City
 
, 
State
 
Finance
BS
 
: 
Computer Science
 
, 
Spelman College
 
- 
City
 
, 
State
 
Computer Science
"
10062724.pdf,"BEHAVIORAL HEALTHCARE HELP LINE AND PSYCHIATRIC EMERGENCY TEAM SUPERVISOR
","
Proficient: Epic, Word, Lotus, Interqual, NICE, Symposium, Foundations, AZZ cardfile
Familiar: Excel, PowerPoint, Visio
Experience
07/2002
 
- 
CurrentCompany Name
 
- 
City
 
, 
State
 
Behavioral Healthcare Help Line and Psychiatric Emergency Team Supervisor
Clinical supervisor ofÂ 24/7/365 psychiatricÂ crisis call centerÂ andÂ psychiatric emergency team; interim supervisor to Utilization Management
and Bed Finding departments within a largeÂ care coordination center; hired, counseled, terminated staff; recorded, tracked,
developedÂ performance indicators and performanceÂ criteria for evaluations; wrote and updated protocols,Â policy and procedures, quality
review indicators, training manual, meeting minutes, businessÂ reports; influenced development and re-designÂ of electronic charting and reporting
fields; organized and led new hire, clinical,Â Frequent Caller, computer, staff meetings/trainings, andÂ holiday, retirement, Social Work
MonthÂ celebrations;Â performed web-basedÂ in-service ","
Glendale College of Law
 
City
 
, 
State
University of Southern California
 
City
 
, 
State
 
Master of Social "
18949843.pdf,"ELECTRONIC HEALTH RECORD OPTIMIZATION SPECIALIST
Skill ","
Accounting, Adobe, ADR, Analyst, Auditing, billing, budget development, budgets, charts, contracts, CPT, Crystal Reports, customer satisfaction,
customer care, data analysis, database applications, databases, edit, email, financial, forms, government, grants, ICD-9, leadership, legal, director,
managing, access, Microsoft Office Suite, office, Modeling, Net"," and Training
CITI TRAINING, Certification, 2011 100% accuracy HIPAA AND HUMAN SUBJECTS COURSE, Certification
 
: 
1 2011
PENNSYLVANIA STATE UNIVERSITY
 
100% accuracy
Bachelors of Science
 
: 
1 2002
 
GPA: 
Dean's List GPA: 3.8
 
Dean's List GPA: 3.8
"
54934269.pdf,"HEALTHCARE INSTRUCTIONAL ASSISTANT
",", Teaching, Filing, English,
Customer Service, Excel, Developmental Disabilities Experience, Microsoft Word
Certifications and Licenses
Academic
Basic
Catheterization
Child care
Clerical
CPR
Critical Thinking
Customer Service
Developmental Disabilities
Diagnosis
English
Filing
Health Education
Microsoft Excel
Excel
Microsoft Office
Microsoft Word
Organizational Skills
Organization skills
Public health
Teacher
Teaching
Telephone
Verbal communication
Written
Skills
CPR, Microsoft Excel, Microsoft Office, Child care, Organizational Skills, Teaching, Filing, English,
Customer Service, Excel, Developmental Disabilities Experience, Microsoft Word
Certifications and Licenses,
Academic, basic, Catheterization, Child care, clerical, CPR, Critical Thinking, Customer Service, Developmental Disabilities, diagnosis, English,
Filing, Health Education, in K, Microsoft Excel, Excel, Microsoft Office, Microsoft Word, Organizational Skills, Organization skills, Public health,
Teacher, Teaching, telephone, verbal communication, written
Additional Information
Authorized to "," Elementary School students.
Assist Teacher in K-12 Classroom setting up "
28745844.pdf,"ADMINISTRATIVE ASSISTANT
","
administrative support, bookkeeping, counseling, CPR, clientele, client, clients, customer service, data entry, data management, Email, image,
Internet Applications, managing, meetings, mentoring, Microsoft Office, office, quality, scheduling
Additional Information
I look forward to hearing from you, and thank you in advance for your careful consideration. Sincerely, Tina L. Gayden
Experience
Administrative Assistant
 
January 2012
 
to 
January 2013
 
Company Name
 
ï¼​ 
City
 
, 
State
Utilized broad scope of industry knowledge and dynamic customer service and administrative support acumen toward performing forward-
thinking business tasks, including scheduling client meetings, cost-effectively managing office and supply inventories, handling tense client
related issues and data management, and providing operational support.
Advocate / Medical Assistant
 
January 2010
 
to 
January 2011
 
Company Name
 
ï¼​ 
City
 
, 
State
Strategically steered confidential patient pregnancy testing services, including objectively counseling and mentoring clients per individual
needs, as well as accurately maintaining all client records and medical files.
Optimized operations efficiency by performing key data entry, bookkeeping, and appointment scheduling.
Home Healthcare Aide
 
January 2007
 
to 
January 2012
 
Company Name
 
ï¼​ 
City
 
, 
State
Cultivated a high-quality business image with superior services by exceeding home healthcare standards, including completing errands and
transporting clients to appointments, as well as performing housekeeping.
Home Healthcare Aide
 
January 2007
 
to 
January 2008
 
Company Name
 
ï¼​ 
City
 
, 
State
Played a vital role in performing routine housekeeping duties (e.g.
washing dishes / clothes, making beds) for diverse clientele, including participating in frequent grocery shopping excursions per individual
client needs.
Education
Medical Assistant Certificate ROSS MEDICAL EDUCATION CENTER CPR / BLS Certification - American Red Cross Microsoft Office *
Email / Internet Applications"," Center and am certified in CPR / BLS by the American Red Cross. Most recently, as an Customer Care / Administrative
Assistant with Rollizo's Information Technology Services (RITS), I expertly performed all forward-thinking business tasks, including scheduling
client meetings, cost-effectively managing office and supply inventories, handling billing and data management, and providing operational support.
As this is just a sampling of my job history, please refer to my enclosed resume for additional "
