FileNumber,Role,Skills,Education
10704573.pdf,"DIRECTOR OF BUSINESS DEVELOPMENT
","
Business Development, Complex Sales Strategy, Public Policy, Enterprise Software, Software as a Service (SaaS), Infrastructure as a Service
(IaaS), Technical Analysis, Financial Analysis, Budget, Public Sector, Telecommunications, Sales Reporting, Public Speaking, Public Presentations","
Bachelor of Business Administration (BBA)
 
:
 
Finance and Economics
 
1996
 
Augusta State University, Hull College of Business
 
, 
City
 
, 
State
"
10289113.pdf,"BUSINESS DEVELOPMENT DIRECTOR
","
Sales, Business Development, Distributor Sales, Territory Sales, District Sales, Sales of Solutions, Sales Teams, Sales Accounts, National
Accounts, Sales Management, Strategic Accounts, Sales Promotions, Travel & Meeting Sales, Technology Application Sales, Clients
Management, Marketing, Budget, Budgets, Forecasts, Promotional, Travel & Meeting Operations, Strategic Planning, Training, Training
Development, Financial Operations, Merchandising, Corporate Operations, Employee Engagement, Managing Existing Accounts, Forecasting,
Human Resources, Finding New Accounts, Relationship Building and Strategic Direction.
Education
Bachelor of Business Administration
 
: 
Finance, General Business
 
1988
 
Western Michigan University
 
City
 
, 
State
 
, 
US
Earned over 85% of all ","
Bachelor of Business Administration
 
: 
Finance, General Business
 
1988
 
Western Michigan University
 
City
 
, 
State
 
, 
US
Earned over 85% of all educational/living costs. Jobs "
23396633.pdf,"DIRECTOR OF BUSINESS DEVELOPMENT
","
Marketing, Marketing Strategy, Business Development, Healthcare, Advertising, Business Plan, Clients, Hp-ux, Media Relations, Unix, Ux,
Product Development, Transmissions, Budget, National Accounts, Restructuring, Increase, Pricing, Budget Management, Games, Greetings,
Finance, Joint Venture, Joint Ventures, Lead Generation, New Products, Out Of Home, Pricing Analysis, Sales, Sales And, Accounts Through,Onboarding, Partner Marketing, Audience Segmentation, Building Design, Building Materials, Commercial Building, Database, Market
Segmentation, Segmentation",", scientific and healthcare verticals. Recent projects include: â​– The American Chemical Society - Developed business plan, marketing
strategy and media relations for global launch of $1M research management software product in competitive STM marketplace. â​– College
Factual.com - Advice on brand positioning, UX and strategic relationships for college rankings portal based on consumer value led to partnerships
with the Wounded Warrior Project and Veterans' Affairs. â​– Global Giving - Developed key marketing messages and brand stories for $23M
international non-profit. Developed marketing strategy and business opportunities for environmental nonprofit focused on transforming the market
for healthy building materials. â​– Product Development | Pricing. Monetized specialized consulting services to prominent clientele including leading
healthcare, green building, and commercial building owners. Surveyed marketplace to identify service value and competitive pricing which yielded
increased revenue. â​– Market Segmentation. Repositioned healthy materials database for with toxicity screens for 34,000 chemicals targeted at
'green building' product environment. Segmented product users to understand product challenges and opportunities.
Vice President, Business Development
 
January 2009
 
to 
January 2010
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Led cross platform revenue initiatives for dominant online ranking franchise
""America's Best, "" encompassing Education, Health, Personal Finance, Legal, and Politics verticals. â​– Strategic Partnerships. Led cross-divisional
team to integrate complex $1.2M joint venture, launching revenue-producing website within 90 days. â​– Pricing. Renegotiated underperforming
partnerships by analyzing Google trends to optimize pricing. â​– Deal Structuring. Doubled annual revenue from health insurer by analyzing value of
Google keywords. Renegotiated contract to realize additional revenues to increase CPL. â​– Product Development. Generated four new products
in nine months each estimated to produce $100K annually âž¢ Developed lucrative marketing program focused on hospitals' high margin
specialties âž¢ Initiated hybrid partnership of lead generation and brand licensing for senior living category âž¢ Tripled value of brand licensing in
health and education categories via pricing analysis of 'out of home' advertising in top ten media markets.
Director, Content Strategy
 
January 2006
 
to 
January 2009
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Sourced, negotiated and managed cross-platform distribution partnerships for 25
leading cable companies including Charter Communications and Virgin Media. â​– Negotiating. Negotiated complex licensing partnerships with
news, music, games, sports and technology providers, resulting in a 40% margin for company. â​– Partnerships. Managed successful business
relationships with more than 50 national accounts including Viacom, The Associated Press, Major League Baseball, The Weather Channel and
American Greetings. â​– Deal Structure. Sourced Internet radio provider to provide 40 channels of customized content against backdrop of digital
copyright restructuring legislation. â​– Budget Management. Reduced content costs by $400,000 by renegotiating deal terms with large media
content partners. Resulted in budget savings of 10% annually and retention of 'business critical' providers.
Vice President, Business Development
 
January 2000
 
to 
January 2005
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Director (2000-2002) Developed digital business initiatives for four national
magazines and a cable channel. Built consensus across 7 divisions to invest in new business models. Protected and advanced iconic brand online.
â​– Revenue Development. Generated $500K+ annually in syndication revenue. â​– Product Development. On four-week deadline, sourced and
produced 8 SKUS for big box store distribution deal. Resuscitated $2M flagship reference product line after 2 bankruptcies. Doubled unit sales
and operating income through innovative licensing strategy. â​– Partnerships. Negotiated profitable, multi-year marketing partnerships with national
ISPs resulting in 60% increase in web traffic to drive advertising and e-commerce revenue. Established profitable licensing relationships with
partners in Greece, Croatia, Germany and Italy.
Vice President, Marketing
 
January 1998
 
to 
January 2000
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Recruited by AOL colleagues to manage e-commerce start-up including marketing
strategy, strategic relationships, and communications. Garnered national print and broadcast coverage in the pre-Google era. Helped position
company for profitable acquisition by national tea retailer.
Manager, Partner Marketing
 
January 1994
 
to 
January 1998
 
Company Name
 
ï¼​ 
City
 
, 
State
 
Directed partner relations and partner marketing during hyper-growth period,
preserving key alliances through significant changes in business model. Led cross-divisional team including, technical, editorial, legal and advertising
in onboarding of strategic partnerships such as the National Football League, CBS Sportsline, ABC News, Bloomberg L.P., NBC, Reuters, Web
M.D. and Business Week. â​– Marketing Strategy. Developed an average of 25 customized marketing campaigns each month for national media
partners such as Viacom, Business Week, IDG, Hachette-Filipacchi, Ziff Davis and NBC with response rates of between 1% and 5%. Managed
multiple agencies, developed successful creative, resulting in record-setting customer acquisition. â​– Alliance Partnerships. Directed partner
management during hyper-growth period, managing 26 key national accounts through challenging restructuring. Effectively liaised between parties
to preserve long-term business relationships resulting in $12M in savings. â​– Budget Development. Developed and managed $18M annual partner
marketing budget and staff of six.
Education
Master of Science
 
: 
Communications
 
University of Tennessee
 
Master of Science, Communications University of Tennessee
Bachelor of Arts
 
: 
Journalism
 
University of Oklahoma
 
Bachelor of Arts, Journalism University of Oklahoma
Marketing Strategies for Growth, Education
 
University of North Carolina at Chapel Hill
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Marketing Strategies for Growth,
Executive Educatio University of North Carolina at Chapel Hill
Certifications
M.D
"
20317319.pdf,"BUSINESS DEVELOPMENT ASSOCIATE
"," and Education
Proficient in Ntreis, North Texas Real Estate Information Services
Proficient 
in Centralized Showing Services
Proficient in Smart Locating Apartment Data
Proficient in Zumper, creating, generating and tracking leads
Proficient in Craigslist, creating ads and generating leads
Proficient in Microsoft office, such as Word, Excel, Powerpoint
Proficient in the use of Microsoft Office Suite
Proficient in the use of CRM - Zoho
Excels in:
Fund Raising with senior level executives
In-Kind Donations with business owners
Event Planning with business owners, charitable organizations, wealthy individuals
Public Presentation/Speaking to large groups on a weekly basis
Education
Birmingham Southern College, Birmingham, AL
Awarded Jimmy And Emil Hell Scholarship Arts Scholarship for Ballet Accomplishments
Champions School Of Real Estate - Licensed Active Realtor
Community Involvement
Fundraising Co - Chair for The 24 Hour Club 2016
Sustainer with The Junior League of Dallas
Chair for the Dallas Council on Drug and Alcohol Abuse Campaign, doubled monies raised from previous years ($37,000 
- $75,000)
Presbyterian Hospital Weekly Volunteer (11/2013 - Present)
Involvement in charitable organizations such as:
The junior Symphony League,
University Park Association board member
The March of Dimes
The Magdalena House
Green House Treatment Center
The Bridge Homeless Shelter","
Proficient in Ntreis, North Texas Real Estate Information Services
Proficient 
in Centralized Showing Services
Proficient in Smart Locating Apartment Data
Proficient in Zumper, creating, generating and tracking leads
Proficient in Craigslist, creating ads and generating leads
Proficient in Microsoft office, such as Word, Excel, Powerpoint
Proficient in the use of Microsoft Office Suite
Proficient in the use of CRM - Zoho
Excels in:
Fund Raising with senior level executives
In-Kind Donations with business owners
Event Planning with business owners, charitable organizations, wealthy individuals
Public Presentation/Speaking to large groups on a weekly basis
Education
Birmingham Southern College, Birmingham, AL
Awarded Jimmy And Emil Hell Scholarship Arts Scholarship for Ballet "
15423153.pdf,"BUSINESS DEVELOPMENT REP
","
administrative duties, Ad, Ads, approach, B2B, Budget Planning, budget, business development, competitive, content, Content Management,
CRM, client, clients, customer service, customer support, designing, e-commerce, E-mail, email, Google Analytics, HTML, Image, notes,
managerial, managing, Marketing Strategy, marketing, market, marketing collateral, materials, Medical Sales, meetings, mentor, 97, mortgage
loans, online marketing, processes, Project Management, quality, recruitment, relationship management, selling, sales, strategic, trade shows, Web
Development, websites"," materials, and internal/external communication 
of value proposition to
prospective customers, still utilized today.
Managed enrollment and booth set-up for multiple trade association/shows per year.
Recruited 28 multi-million dollar distributor accounts over 3 years.
Co-managed travel and expense budget to plan in excess of $56K annually.
Coordinated travel and support required to service high profile customers.
Briefed VP of Business Development on day-to-day issues affecting business development and identified areas 
of opportunity and
improvement.
Designed and created marketing collateral for sales meetings, trade shows and company executives, saving 
NDC thousands of dollars on
creative outsourcing each year.
Implemented and evolved high-impact strategies to target new business opportunities and tap into new 
markets.
Developed and improved marketing and promotional opportunities for non-traditional markets and 
new/existing member recruitment.
Monitored market conditions, product innovations, competitor activity, and adjusted sales approach to 
address latest market developments
with existing and future accounts.
Delivered exceptional customer service to existing accounts and prospects to strengthen customer loyalty.
Provided executive level administrative duties as needed including .January 2005
 
to 
January 2008
 
Assistant Site Manager
 
City
 
, 
State
Assisted in managing a team of 5 "
25397102.pdf,"BUSINESS DEVELOPMENT ANALYST
","
Business process improvement
Excellent attention to detail
Advanced Adobe, Microsoft Excel, Word, and Power Point
Analytical and Tactical Planning
Flexible team player
Fast Learner
Strong Requirement tracing
Basic financial and operational reporting
 
Superb communication skills
Advanced problem solving abilities
Professional Experience
July 2016
to
October 2017
Company Name
 
City
 
, 
State
 
Business Development Analyst
Responsible for increasing leadership development for Entry Level Business Analyst (implementing best business practices, analyzing
operation impacts and opportunities technology changes)
Worked with end users, administrators, stake-holders, and project managers to increase growth for clients by understanding objective
requirements, utilizing ","
May, 2016
University of Miami
 
City
 
, 
State
 
Bachelor of Arts
 
: 
Economics and Pre-Law
Minors: Business Law and Marketing
Alpha Epsilon Pi - Social Officer; August 2013 â€“ May 2016"
12814706.pdf,"BUSINESS DEVELOPMENT DIRECTOR
","
Sales and Marketing Strategy, Execution, Account Management, Business Development, Client Relations, Cold Calling, Computer Literate,
Creative Problem Solving, CRM Systems, Customer Needs Assessment, Customer Satisfaction, Customer Service, Lead Development,
Marketing","
Superstar Selling, Brian Tracy , Ft. Worth, Texas, 2005 
How to Build a Complete Sales Person , Plano, Texas 2005 
Sales Success, Jeffrey
Gitmer- Ft. Worth, Texas 2005 
CSRE
 
: 
Psychology
 
2011
 
P.E.E.R.S
 
City
 
, 
State
 
, 
USA
Psychology of Sales, Brian Tracy
 
: 
Sales and Marketing
 
2005
 
Beazer University
 
City
 
, 
State
 
, 
USA
CFNI
 
: 
Theology
 
2003
 
CSRE
 
City
 
, 
State
 
, 
USA
Associate of Arts
 
: 
Theology
 
2003
 
CFNI
 
City
 
, 
State
 
, 
USA
 
"
20633855.pdf,"BUSINESS DEVELOPMENT REPRESENTATIVE
","
Customer communications
Prospecting and cold calling
Upselling and consultative selling
Account management
Delivering Value Proposition
Proven sales track record
Accomplishments
4 time Stars Trip recipient (highest percentage to quota)
Named End of Quarter Super Star (Q1 2015)
One of two members in the 200 club (200% to quota)
Member of Team of the Month (Dell)
Dell record for most calls in a day (115)
Voted most outstanding graduate in the department by faculty (Colorado State University)
Emerging Leaders Program certified
Employee of the Month (July 2017)
Experience
Business Development Representative
 
01/2017
 
to 
Current
 
Company Name
 
City
 
, 
State
Directly supports the outside sales team
Percentage to quota last 3 quarters: 133%, 144%, 200%
Responsibilities: generating meetings with potential clients, running discovery calls, andÂ moving deals through sales stages
Specific focus on penetrating companies with $100 million annual revenue or more
Directly reports to VP of Global Strategic Sales
Have secured 2 meetings with CEOs
Daily tasks might include: in-person meetings, conference calls, cold calling, cold emails, LinkedIn marketing, net","
Journalism and Technical Communication
 
December 2012
 
Colorado State University
 
City
 
, 
State
Journalism and Technical Communication
â€‹
 Minor in 
Business Management
Personal Information
I am an avid golfer, s
 ports fan,
 
Â music collector, DJ/producer, s
 
kier, f
 
itness enthusiast, and proud ColoradoanÂ "
20553895.pdf,"BUSINESS DEVELOPMENT REPRESENTATIVE
","
FCA Kain Automotive training (3 steps to digital success)
Chrysler Certified EmployeeÂ 
CRM training
Highlights
Seasoned in conflict resolution
Strong organizational skills
Energetic ",
91467795.pdf,"BUSINESS DEVELOPMENT CONSULTANT
","
Business Development
Account Management
Competitive Analysis
Prospecting/Cold Calling
Knowledge of Drug Development Cycle
Sales and Marketing Strategizing
Market Research and AnalysisÂ 
Marketing ManagementÂ 
Event Planning
C-level Presentations
RFP/RFI/Bid Preparation
Public relations
Experience
Business Development Consultant
 
Mar 2018
 
to 
Current
 
Company Name
 
ï¼​ 
City
 
, 
State
SGW Pharma Marketing is a B2B life science marketing agency focused on connecting drug development companies with target audiences
(development partners, investors, service providers etc.) by developing and managing integrated, full circle marketing programs .
Oversaw business, client and vendor negotiations.
Effectively directed internal marketing, communications and sales support staff.
Improved marketing plans, sales strategies and customer relations to maximize business development.
Leveraged industry trends in client markets to shape value-added solutions and approaches for key audiences.
Streamlined operational efficiencies, developed sales tracking reports for planning by executive team.
Maintained strong understanding of competitors, their offerings and their presence across globe.
Account Executive
 
Oct 2017
 
to 
Feb 2018
 
Company Name
 
ï¼​ 
City
 
, 
State
American Laboratory Trading provides asset management services and high-quality refurbished laboratory.equipment to clients in the life science
academia and industry
Promoted business growth in NC by maximizing existing client relationships and identifying new business opportunities through cold calling,
net","al, social and demographic data about the community to guide local program development.
Education and Training
Bachelor of Science
 
, 
Chemistry
 
2009
 
University of North Carolina Wilmington
 
ï¼​ 
City
 
, 
State
 
, 
United States
Minor in Spanish
GPA 3.45
"
12230301.pdf,"BUSINESS DEVELOPMENT SPECIALIST/AE
","
Work History
BUSINESS DEVELOPMENT SPECIALIST/AE
 
09/2012
 
to 
07/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Develop new business and manage existing accounts for #1-rated KESQ-TV / kesq.com.
Maintain relationships and service new and existing advertisers; continue / increase KESQ spending levels.
Sell and execute commercial schedules, in-content sponsorships, internet/mobile digital projects and packages.
Compile and present comprehensive and creative sales presentations to ad agency media buyers, corporate marketing directors and
business owners after assessing their current marketing initiatives to determine targeted best potential customer/patient/client base and
potential return on advertising investment.
Act as media specialist for clients.
Complete requested reports in an accurate and timely manner.
Have thorough understanding of the station's websites, programming and competitive advantages in the market.
Represent the station in a ","
BA
 
: 
Journalism / Marketing
 
- 
State
 
Journalism / Marketing
"
18311419.pdf,"STAFFING BUSINESS DEVELOPMENT MANAGER
","
academic, behavioral health, Budgeting, Coaching, cold calling, contract negotiations, contracts, conversion, Customer Relationship Management,
client, clients, financials, Forecasting, Functional, hiring, Human Resource, inventory, Leadership, managing, marketing plan, market trends,
market, Marketing, Negotiations, enterprise, net"," schools.
Actively identify and generate leads through strategic sales and marketing plan.
Heavy outbound cold calls targeting employers that are hiring to market internal top talent.
Research decision makers in each department to introduce services and setup meeting to present solutions.
Analyze available staffing resources for most efficient placement based on enterprise needs, peer-unit needs, and unit needs.
Devise and execute strategic recruitment plans aligning with company's recruitment strategy.
Maintain ongoing follow-up with prospective clients both in person and by phone.
Continuously evaluate businesses to determine which staffing scenario would be suitable for clients overall staffing objective.
Promote team effectiveness through orientation, on-going training, and performance feedback.
Business Development Manager
 
Apr 2010
 
to 
Dec 2015
 
Company Name
 
ï¼​ 
City
 
, 
State
Identified new business opportunities through cold calling, strategic research and development.
Established innovative ideas on how to increase enrollments by building stronger rapport and executing a consultative sales strategies.
Held educational seminars, webinars and net"
38007664.pdf,"DIRECTOR, BUSINESS DEVELOPMENT
",,"
College of Continued Accredidation
 
, 
Mechanical-Industrial Engineering
 
1983
 
Rochester Institute of Technology
 
- 
City
 
, 
State
 
, 
USA
Executive Management
 
, 
Accelerated Management Program
 
1990
 
Columbia University
 
- 
City
 
, 
State
 
, 
USA
Business Develoipment 
2011
 
Revenue Storm
 
- 
City
 
, 
State
 
, 
USA
 
Revenue Storm is a renowned sales development program specializing in the IT
Service Industry.Â  Its unique application in demand creation and business development is one of the most sought out sales training program for
sales "
15233524.pdf,"DIRECTOR OF BUSINESS DEVELOPMENT
","
Assembly, banking, clients, database management, directing, e-mail, Senior management, Fast, fundraising, Government, human resource,
insurance, law, managing, marketing, market, marketing materials, Meetings, Access, Excel, Power Point, Microsoft Word, net"," and training sessions, marketing the
program, developing prospect lists, securing visits, and managing and analyzing and interpreting the data.
Assisted in fundraising and 
growing the membership of EDC.
Coordinated volunteers and researched leading companies in Lancaster County to target for membership, assisted in making visits and
calling on prospective member businesses and securing support.
Established key contacts and teams in all areas of the business community.
Owner
 
Jan 1995
 
to 
Jan 1998
 
Company Name
 
ï¼​ 
City
 
, 
State
Established a gift basket business specializing in corporate design.
Responsible for marketing, selling, and creating customized gift baskets.
Member of net"
67501448.pdf,"BUSINESS DEVELOPMENT COORDINATOR/EVENT COORDINATOR
","
Responsible and reliable,Highly motivated for career advancement,Able to deal in a mature manner with problem solving,Willing to learn and
accept constructive criticism,Willing to help,Good attitude around others,Calm and focused,Good knowledge of social media,Able to use own
initiative and ","al opportunities,reading "
95382114.pdf,"BUSINESS DEVELOPMENT MANAGER
","
Account Management
Analytical Skills
Asset Management
Budget
Business Development and Operations
Closing and Negotiation
CRM
Financial Modeling
Leadership
Net","
Bachelor of Science
 
: 
Management
 
2013
 
Rutgers University
 
City
 
, 
State
 
, 
USA
Executive Education; Management
 
Stanford University Graduate School of Business
 
City
 
, 
State
 
, 
USA
Additional Information
Passion for making lives better across the world.
Distinctive problem solving and analytical "
12546838.pdf,"BUSINESS DEVELOPMENT MANAGER
","
Determined team player.
Versatile sales techniques.
Team Building
Time management skills with ability to prioritize results.
Proficient in PowerPoint, Word, Excel and online survey tools. MS Access, Oracle basic
Operating Systems: Windows 95/98/2000/XP/Vista/NT servers, MS DOS, Linux, Mac OS X
ERP: Basic SAP R/3, SAP PP, SAP MM knowledge
Software/ Applications: Internet Explorer, Outlook, Outlook Express, QuickBooks
Editing Tools: Adobe Photoshop, Corel Draw
General Productivity: MS Office
Project Management Tools: Microsoft Word, Excel, PowerPoint
Experience
Business Development Manager
 
February 2015
 
to 
May 2017
 
Company Name
 
ï¼​ 
City
Responsibilities in Project 1:.
Closed $200 million deal for fabrication and welding "," and Training
Master of Business Administration (M.B.A)
 
: 
Marketing
 
, 
May 2009
 
University of Pune
 
India
 
Marketing
Bachelor of Business Administration (B.B.A)
 
: 
May 2007
 
University of Gujarat
 
India
CERTIFICATIONS and TRAINING * 
Training - SAP Production and Planning (PP) | SAP Materials Management (MM) * 
Certificate -
Introduction to Python Programming from Udemy * 
Certificate - Introduction to Python for Data Science from Udemy
"
27213082.pdf,"SR. BUSINESS DEVELOPMENT DIRECTOR
","
Strong verbal communication
Data management
Process implementation
Powerful negotiator
Budgeting and finance
Team leadership
Self-motivated
Project management
Conflict resolution
Risk management processes and analysis
Work History
Sr. 
Business Development Director
 
, 
01/2014
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
Manage and develop business relations with insurance marketplace clients sales.
Direct sales team with software sales nationally.
Consult clients to assess technology requirements and advise on software to address their needs.
Lead project management for complete life cycle of software build and customization.
IT Program Manager
 
, 
01/2012
 
to 
01/2014
 
Company Name
 
â€“ 
City
 
, 
State
 
Successfully built the confidence and trust of major companies, in Xerox software and support through astute assessment of client needs and
the development of strategies to meet them, raising customer satisfaction ratings from 'not happy' to 'extremely happy'.
Devised and implemented a core process for project management that ensured sustained support, eliminated errors and achieved high levels
of customer satisfaction.
Managed projects and support teams providing high quality of service to Xerox clients in Europe and USA, installing and supporting
scanned invoice data software and international net","
Doctor of Business Administration Management (D.B.A
 
: 
Argosy University
 
- 
City
 
, 
State
 
Master of Business Administration (M.B.A
 
: 
Embry Riddle University
 
- 
State
 
B. S. Computer Science
 
: 
Computer Science
 
, 
1984
 
Southern University
 
- 
City
 
, 
State
 
Additional Information
AWARDS & ACHIEVEMENTS Process Improvement Gold Site Recertification Award (Space Shuttle- Pratt & Whitney) 
2009 Eagle
Award (Process Improvement Gold Certification, Space Shuttle) 2006 - 2008 Eagle Award (Cost saving to company of $500,000) 
2002
High Performance Achievement Award (F22 & F35 Tactical Fighter Jets) 
2001 Managed state-of-the-art supercomputing facility
construction (Pratt & Whitney) 
2000 
Private Pilot Certificate 
Ongoing
Certifications
Certified Airman (private pilot)"
14871762.pdf,BUSINESS DEVELOPMENT ,"
Python
SQL
Java
R
Excel
Tableau
Statistical Analysis
Multiple Linear Regression
CERTIFICATION
Sun Certified Java Associate
Experience
Business Development Executive
 
Nov 2011
 
to 
Jun 2014
 
Company Name
New project, was involved in gathering business requirements from client, creating process documents for the product, "," and Training
GEORGIA STATE UNIVERSITY
 
ï¼​ 
City
 
, 
State
Master of Science
 
, 
Information Systems
 
July 2018
 
J. Mack Robinson College of Business
 
Information Systems
VISWESWARAIAH TECHNOLOGICAL UNIVERSITY
 
ï¼​ 
City
 
, 
India
Bachelor of Engineering
 
, 
Information Science
 
June 2008
 
Vidyavardhaka College of Engineering
 
Information Science
Interests
"
10235211.pdf,"SENIOR ASSOCIATE BUSINESS DEVELOPMENT
","
acquisitions, audio, Bachelors, business development, contracts, client, clients, databases, financial, notes, meetings, money, Negotiating,
negotiator, Oct, progress, Psychology, real estate, settlements, sound, structured
Additional Information
MEDALS U.S. Army Good Conduct Medal U.S. Marine Corp Good Conduct Medal National Defense Service Medal U.S. Army Good
Conduct Medal U.S. Marine Corp Good Conduct Medal National Defense Service Medal GOLF EXPERIENCE: Shadow Valley Golf
Course: Boise, Idaho - Caddie Services 
2009-2010 Ontario Golf Course: Ontario, Oregon - Volunteer course maintenance 
2009-2011
Soboba Classic Nation Wide Tour: 
Volunteer 
2009-2010 LPGA Pro Am Kraft Nabisco, Mission Hills Country Club, Pro Am Caddie
2011 Professional Golfers Career College Associates Degree in golf Instruction 
2009-2011
About me: Fair play golfer, reading, learning and communicating. I have other interest outside of golf such as horses, traveling and other
outdoor activities. Jet skiing, outdoor lunches with spouse, and too many things to want to do with little or no time to do them. Outgoing
energetic and fun to be around. In a business setting I am the type to roll up the sleeves and grab the task at hand. Due to my military
background I am able to make quick decisive decisions and ",al opportunities; reading 
27139412.pdf,BUSINESS DEVELOPMENT ,"
Brand development
Analyzing market trends
Established track record of exceptional sales results
Account Management
Excellent negotiating tactics
Skilled multi-tasker
SalesForce lead management
Strong interpersonal skills
Experience
Company Name
 
January 2017
 
to 
Current
 
Business Development Executive
 
State
Responsible for growing Ceridian's business throughout the Canadian Enterprise Market 
Collaborates with internal stakeholders to develop
strategic GTM 
Works with internal marketing team to develop campaigns for the targeted market 
Manages the introduction of new
programs and/or features within Ceridian to consumer 
base 
Conducts market research, profiles customers, makes presentations and
participates in 
sales calls and marketing events to establish customers and determine market segment 
revenue potential 
Develops and
implements marketing and sales strategy for securing and/or increasing 
market share, sales and profit 
Participates in quarterly QBR's.
Company Name
 
November 2015
 
to 
January 2017
 
Solutions Analyst
 
City
 
, 
State
Reviewed new customer orders and manually enter data into SAP.
Processed transactions pertaining to designated vendor.
Provided information and guidance on vendor products and programs.
Company Name
 
October 2012
 
to 
October 2015
 
Product Marketing Specialist
 
City
 
, 
State
Owned the communication of Vendor Partner business strategy to internal partners (Sales, 
Purchasing, and Marketing Services) 
Consumer
and sales rep marketing at 5LINX convention seminars including marketing, 
branding and consumer relations.
Met and interacted regularly with Vendor Partner reps, management, and executives to 
make formal presentations on product trends,
performance, profitability and results of 
product line promotions 
Assumed leadership role in the department and vendor meetings on
assigned projects.
Company Name
 
December 2011
 
to 
July 2012
 
Project Coordinator/ Sales
 
City
 
, 
State
Created publications that were focused on key business sectors reaching corporate-level 
executives worldwide.
Delivered content through print and online media.
Developed and maintained long-term relationships with vendors and clients.
Consistently hit and exceeded sales goals.
Built strong client relationships and provided value-adding services.
Developed sales strategies and negotiated and closed profitable projects.
Education and Training
Miami Dade College
 
2013
 
Marketing Management Real Estate
 
City
 
, 
State
 
Marketing Management Real Estate"," and Training
Miami Dade College
 
2013
 
Marketing Management Real Estate
 
City
 
, 
State
 
Marketing Management Real Estate"
89197180.pdf,"INTERNATIONAL BUSINESS DEVELOPMENT
","
Fluent in oral & written Spanish, reading competency in French, proficient in Microsoft Word, Excel, PowerPoint, and Outlook. MAS90,
MAS200, Greatplains.","
Associate of Arts
 
:
 
Irvine Valley College
 
- 
Managerial Finance and Accounting
 
City
 
, 
State
Bachelor of Arts
 
:
 
Autonomous University of Guadalajara
 
- 
Accounting
 
City
 
, 
State
 
, 
Mexico
Certificate
 
:
 
State of the Arts Business "
37391947.pdf,"BUSINESS DEVELOPMENT SPECIALIST
","
Benefits administrator, benefits, benefits administration, call center, clients, customer satisfaction, Customer Service, documentation, fashion,
human resources, HR, IBM, insurance, inventory, Investments I, access, Excel, Outlook, Word, Personnel, pick, policies, speaking, quality
assurance, research, script, phone","
Associate of Science
 
, 
Science
 
Aug 1979
 
Louisburg College
 
ï¼​ 
City
 
, 
State
 
, 
US
 
Science
"
76916835.pdf,"BUSINESS DEVELOPMENT MANAGER
","
benefits, business planning, closing, competitive intelligence, concise, contracts, clients, customer service, Marketing, office, multitasking, oil,
Outside Sales, presentations, product development, profit, rapport, Sales, sales and development, sales plan, seminars, strategic, strategic
marketing, time management","
Bachelor of Science
 
, 
Communication Disorders
 
University of Houston, Houston Texas
 
Communication Disorders
Marketing courses
 
University of Houston
Business courses
 
University of Houston
"
39237915.pdf,"BUSINESS DEVELOPMENT MANAGER
","
Leadership Development
Project Management
Budgeting
Employee Management
Operations Management
Business Management","
Masters of Public Administration
 
, 
Budget and Public Finance
 
2004-12-18
 
Texas Tech University Lubbock
 
ï¼​ 
City
 
, 
State
 
, 
US
Courses taken: Program Evaluation and Quantitative Analysis, Advance Quantitative Methods in Public Policy & Administration, Public
Policy Theory and Process, Public Personnel Administration, Public Organization Theory, Health Care Policy, Public Financial
Management, Health Organization Management I & II, Budgeting and Research Methods, Financial and Managerial Accounting,
Foundations of Finance, Operations Management
B.A.
 
, 
General Studies, Business Management
 
2001-12-15
 
Texas Tech University Lubbock
 
ï¼​ 
City
 
, 
State
 
, 
US
Courses taken: 
International Financial Management, Fixed Income Securities and Credit Analysis, Financial Statement Analysis, Money and
Banking, Investment Fundamentals and Security Analysis
High School Diploma
 
1994-05-15
 
Denison High School
 
ï¼​ 
City
 
, 
State
 
, 
US
Graduated in the top 10% of the class
Affiliations
American Society for Public Administration
American Public Health Association
Young American Leaders Association
Certifications
CPR
ACE
TAAF Sports Management School
"
